time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
6627.3,96.9913,-3.5845,0,9.62798,-1.26697,1.80824,-0.731707,0.182927,-1.4939,-9.91778,-0.107776,-0.641865,0.640244,0.0304878,6.58537
6627.31,96.9933,-3.60127,0,9.6663,-1.28373,1.83219,-0.701219,-0.243902,-1.46341,-9.88425,-0.0910107,-0.65384,0.823171,0.487805,6.21951
6627.32,96.9948,-3.60872,0,9.63995,-1.27655,1.81542,-0.579268,-0.213415,-1.46341,-9.91778,-0.0646655,-0.641865,0.97561,0.792683,6.18902
6627.33,96.9932,-3.58913,0,9.64235,-1.27415,1.88249,-0.579268,-0.396341,-1.64634,-9.93454,-0.0646655,-0.58199,1.06707,0.579268,6.12805
6627.34,96.9921,-3.57779,0,9.65672,-1.27655,1.81782,-0.640244,-0.396341,-1.61585,-9.94412,-0.0670605,-0.59636,0.335366,0.670732,6.21951
6627.35,96.9978,-3.6121,0,9.69983,-1.31008,1.89925,-0.548781,-0.0914634,-1.43293,-9.92975,-0.0622705,-0.706531,0.365854,0.823171,5.88415
6627.36,97.0041,-3.61886,0,9.69025,-1.3005,1.85135,-0.640244,0.121951,-1.31098,-9.9537,-0.0646655,-0.64426,0.335366,0.731707,6.06707
6627.37,97.0084,-3.62765,0,9.67109,-1.31247,1.82261,-0.518293,0.213415,-1.58537,-9.93933,-0.0694556,-0.64905,0.243902,0.701219,6.37195
6627.38,97.0142,-3.62164,0,9.64953,-1.31247,1.80105,-0.213415,-0.0609756,-1.52439,-9.92496,-0.0598755,-0.61552,-0.0609756,0.548781,6.37195
6627.39,97.0159,-3.67491,0,9.69025,-1.3005,1.7795,0.365854,-0.731707,-1.58537,-9.91778,-0.100591,-0.720901,0.243902,0.121951,6.79878
6627.4,97.0136,-3.68299,0,9.65672,-1.28613,1.75076,0.182927,-1.06707,-1.76829,-9.91778,-0.112566,-0.65384,0.426829,0.487805,7.2561
6627.41,97.0078,-3.70689,0,9.67109,-1.26457,1.79626,0.121951,-0.609756,-1.76829,-9.92017,-0.0790356,-0.696951,0.426829,0.792683,7.07317
6627.42,97.0049,-3.70587,0,9.63995,-1.2502,1.79866,-0.304878,0.0914634,-1.43293,-9.91778,-0.0958008,-0.63947,0.335366,0.731707,7.31707
6627.43,97.0125,-3.69848,0,9.62319,-1.3005,1.79626,-0.152439,0.762195,-1.34146,-9.93694,-0.0934058,-0.622705,0.304878,1.0061,6.76829
6627.44,97.0134,-3.70421,0,9.65432,-1.27415,1.90644,0.0914634,1.03659,-1.40244,-9.96328,-0.0934058,-0.65863,0.396341,0.945122,6.55488
6627.45,97.0174,-3.7179,0,9.67348,-1.29571,1.92799,-0.152439,0.426829,-1.40244,-9.96807,-0.0814307,-0.684976,0.27439,1.21951,6.79878
6627.46,97.0217,-3.72293,0,9.67348,-1.3005,1.86333,-0.213415,-0.0914634,-1.43293,-9.92975,-0.0958008,-0.65863,0.365854,1.15854,6.89024
6627.47,97.0208,-3.73941,0,9.63277,-1.27415,1.89207,-0.182927,-0.213415,-1.55488,-9.90101,-0.0526904,-0.692161,0.335366,1.31098,6.85976
6627.48,97.0095,-3.729,0,9.62798,-1.24302,1.87291,-0.518293,-0.0304878,-2.0122,-9.89622,-0.0790356,-0.617915,0.0914634,1.03659,6.95122
6627.49,97.0075,-3.72471,0,9.64953,-1.25739,1.89925,-0.396341,0.548781,-1.43293,-9.91538,-0.0574805,-0.632285,0.0609756,1.31098,7.10366
6627.5,97.0047,-3.73009,0,9.64953,-1.25499,1.86333,-0.609756,0.609756,-1.46341,-9.93694,-0.0574805,-0.66342,-0.182927,1.67683,7.28659
6627.51,97.0132,-3.75197,0,9.65911,-1.29571,1.90644,-0.182927,0.853659,-1.15854,-9.93454,-0.0550855,-0.716111,0,1.4939,7.34756
6627.52,97.0186,-3.74496,0,9.64953,-1.26457,1.86572,-0.243902,0.457317,-1.0061,-9.97286,-0.0383203,-0.62989,-0.0304878,1.52439,7.07317
6627.53,97.0164,-3.76058,0,9.66151,-1.25499,1.81542,0.27439,0.27439,-1.37195,-9.96568,-0.0694556,-0.699346,0.0609756,1.34146,7.2561
6627.54,97.0163,-3.77024,0,9.64953,-1.25978,1.84656,0.152439,-0.121951,-1.31098,-9.92736,-0.0694556,-0.680186,0.182927,1.28049,7.04268
6627.55,97.0226,-3.76381,0,9.67827,-1.29092,1.8753,-0.0914634,-0.0609756,-1.18902,-9.95849,-0.0215552,-0.637075,0.579268,1.09756,7.34756
6627.56,97.0228,-3.75113,0,9.71659,-1.26697,1.98068,-0.213415,0.640244,-1.21951,-9.92017,-0.0526904,-0.613125,0.457317,1.34146,7.2561
6627.57,97.0362,-3.74804,0,9.73096,-1.32684,1.97589,-0.426829,1.82927,-1.03659,-9.89862,-0.0311353,-0.637075,0.518293,1.76829,7.43902
6627.58,97.0497,-3.75497,0,9.7597,-1.31966,1.88728,0.0914634,2.46951,-0.884146,-9.88904,0.00718506,-0.670605,0.365854,2.0122,7.56098
6627.59,97.0612,-3.7542,0,9.74294,-1.31008,1.79387,0.396341,1.67683,-0.914634,-9.88425,-0.00239502,-0.64426,0.0609756,2.0122,7.59146
6627.6,97.0579,-3.75208,0,9.6639,-1.23583,1.76273,0.457317,0.548781,-1.09756,-9.92017,-0.00479004,-0.641865,-0.335366,1.92073,7.71341
6627.61,97.0622,-3.75272,0,9.59445,-1.26218,1.72681,0.0304878,0.0914634,-1.06707,-9.92257,-0.0383203,-0.651445,-0.579268,1.55488,7.56098
6627.62,97.079,-3.76564,0,9.52739,-1.3005,1.90165,-0.426829,0.97561,-0.914634,-9.94652,-0.0263452,-0.689766,-0.670732,1.25,7.86585
6627.63,97.1072,-3.7683,0,9.57529,-1.38432,1.99745,-0.213415,1.82927,-1.03659,-9.92017,-0.0167651,-0.65863,-1.09756,0.701219,7.7439
6627.64,97.1407,-3.76797,0,9.63756,-1.42983,1.87291,0.853659,1.67683,-1.03659,-9.87946,-0.0215552,-0.64905,-0.884146,0.945122,7.9878
6627.65,97.1465,-3.79442,0,9.68067,-1.34361,1.75555,1.82927,0.335366,-1.55488,-9.89383,-0.0502954,-0.730481,-1.06707,1.37195,8.07927
6627.66,97.147,-3.8097,0,9.65193,-1.29571,1.69088,2.0122,-0.792683,-1.43293,-9.86748,-0.0622705,-0.701741,-0.97561,1.58537,8.41463
6627.67,97.1348,-3.83974,0,9.61121,-1.21906,1.77471,1.55488,-1.18902,-1.4939,-9.89143,-0.0981958,-0.761616,-1.03659,1.92073,8.10976
6627.68,97.134,-3.85948,0,9.60403,-1.26218,1.825,0.579268,-0.365854,-1.21951,-9.91299,-0.129331,-0.737666,-0.670732,2.34756,8.47561
6627.69,97.1333,-3.87027,0,9.65193,-1.2526,1.93757,0.579268,0.518293,-0.97561,-9.92257,-0.0981958,-0.708926,-0.670732,2.53049,8.47561
6627.7,97.1415,-3.89136,0,9.74054,-1.29092,1.97829,0.914634,0.823171,-0.701219,-9.94173,-0.129331,-0.754431,-0.487805,2.80488,8.44512
6627.71,97.1481,-3.91543,0,9.8076,-1.27894,1.8753,1.40244,0.487805,-0.487805,-9.94412,-0.110171,-0.773591,-0.548781,3.32317,8.56707
6627.72,97.1471,-3.9412,0,9.84114,-1.24781,1.85854,1.43293,-0.182927,-0.426829,-9.94412,-0.114961,-0.783171,-0.304878,3.04878,8.59756
6627.73,97.1518,-3.96451,0,9.80281,-1.25978,1.75794,1.52439,-0.945122,-0.304878,-9.97526,-0.102986,-0.780776,-0.182927,3.14024,8.35366
6627.74,97.1682,-3.98211,0,9.74533,-1.29331,1.83698,1.15854,-0.670732,-0.243902,-9.98723,-0.0622705,-0.761616,-0.335366,2.9878,8.2622
6627.75,97.185,-4.00868,0,9.75491,-1.29331,1.94955,0.457317,0.182927,-0.152439,-10.0399,0.0167651,-0.804727,-0.396341,2.80488,8.32317
