time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
6663.5,96.9851,-2.66963,0,9.65193,-1.23104,1.94236,-0.914634,-0.853659,-1.40244,-9.93933,0.0550855,-0.462239,-0.121951,0,6.7378
6663.51,96.9844,-2.68417,0,9.65672,-1.2502,1.93518,-1.06707,-0.457317,-1.28049,-9.9537,0.0479004,-0.488584,0.243902,-0.0304878,6.58537
6663.52,96.9874,-2.70869,0,9.63756,-1.27415,1.95913,-1.09756,-0.609756,-1.34146,-9.95131,-0.00479004,-0.510139,-0.304878,-0.121951,6.52439
6663.53,96.9857,-2.7052,0,9.64714,-1.24781,1.90644,-0.884146,-0.731707,-1.34146,-9.97765,0.0119751,-0.464634,0.182927,-0.548781,6.40244
6663.54,96.9882,-2.6764,0,9.66869,-1.28373,1.91362,-0.701219,-1.0061,-1.43293,-9.97286,0.0143701,-0.409548,0.426829,-0.457317,6.46341
6663.55,96.9884,-2.65824,0,9.68306,-1.2502,1.88009,-0.823171,-0.823171,-1.15854,-9.95849,0.0431104,-0.431104,0.457317,-0.243902,6.70732
6663.56,96.9857,-2.65406,0,9.63516,-1.24781,1.89207,-0.701219,-0.701219,-1.43293,-9.94891,0.0910107,-0.455054,0.640244,0,6.70732
6663.57,96.9912,-2.66506,0,9.62319,-1.28613,1.8753,-1.0061,-0.487805,-1.34146,-9.91778,0.0862207,-0.479004,0.121951,0.152439,6.67683
6663.58,96.9963,-2.64271,0,9.64474,-1.30768,1.91841,-0.853659,-0.548781,-1.55488,-9.91299,0.0838257,-0.419128,0.213415,0.27439,6.40244
6663.59,97.0035,-2.66416,0,9.64235,-1.31008,1.91362,-0.884146,-0.121951,-1.43293,-9.88185,0.0910107,-0.490979,0.335366,0.0609756,6.55488
6663.6,97.0125,-2.63793,0,9.69504,-1.31966,1.95913,-1.09756,-0.304878,-1.31098,-9.89622,0.0742456,-0.416733,0.27439,-0.0914634,6.25
6663.61,97.0198,-2.65475,0,9.68546,-1.32924,1.91362,-0.548781,-0.0304878,-1.52439,-9.94173,0.105381,-0.488584,0.152439,0.182927,6.25
6663.62,97.0301,-2.66325,0,9.6663,-1.32445,1.9232,-0.365854,-0.487805,-1.31098,-9.96807,0.0934058,-0.476609,0.243902,0.0304878,6.7378
6663.63,97.0413,-2.66047,0,9.63995,-1.31726,1.88728,0.0914634,-0.579268,-1.21951,-9.94173,0.107776,-0.457449,0.182927,0.121951,6.64634
6663.64,97.0502,-2.6523,0,9.61121,-1.31008,1.91123,-0.243902,-0.609756,-1.31098,-9.95849,0.126936,-0.445474,0.213415,0.396341,6.76829
6663.65,97.0521,-2.66147,0,9.63756,-1.28373,1.93518,-0.121951,-0.335366,-1.40244,-9.93933,0.124541,-0.481399,-0.335366,0.670732,6.58537
6663.66,97.0488,-2.66212,0,9.63037,-1.26697,1.94236,0.121951,-0.335366,-1.58537,-9.92257,0.0934058,-0.462239,-0.213415,0.335366,6.70732
6663.67,97.0458,-2.66193,0,9.65672,-1.24781,1.9256,0,-0.27439,-1.28049,-9.9082,0.0646655,-0.459844,-0.121951,0.518293,6.37195
