time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
6802.14,84.4385,-2.46452,0,9.90101,0.917292,-0.60115,-2.2561,-3.62805,-2.07317,-9.94891,-0.265847,-0.507744,-1.0061,0.609756,8.5061
6802.15,84.4313,-2.45816,0,9.89862,0.888552,-0.646655,-2.43902,-2.95732,-1.85976,-9.93694,-0.270637,-0.414338,-0.731707,0.396341,8.59756
6802.16,84.4337,-2.4678,0,9.92257,0.840652,-0.65863,-2.40854,-2.65244,-1.70732,-9.96568,-0.292192,-0.447869,-0.640244,0.426829,8.62805
6802.17,84.4426,-2.51129,0,9.92257,0.819097,-0.593965,-2.37805,-2.22561,-1.4939,-9.93215,-0.313748,-0.512534,-0.487805,0.304878,8.84146
6802.18,84.4636,-2.54947,0,9.92736,0.792751,-0.5772,-1.92073,-2.10366,-1.06707,-9.91059,-0.308958,-0.507744,0,0.304878,9.02439
6802.19,84.4801,-2.56657,0,9.9058,0.790356,-0.60115,-1.98171,-1.28049,-1.28049,-9.92017,-0.296982,-0.486189,0.426829,0.97561,8.87195
6802.2,84.5039,-2.58884,0,9.81719,0.740061,-0.593965,-1.67683,-0.243902,-1.31098,-9.89383,-0.241897,-0.502954,0.548781,1.06707,8.75
6802.21,84.5218,-2.61234,0,9.8555,0.773591,-0.65384,-1.7378,-0.0609756,-1.28049,-9.86748,-0.225132,-0.514929,0.884146,1.37195,8.29268
6802.22,84.5389,-2.60417,0,9.84114,0.787961,-0.711321,-1.34146,-0.182927,-1.15854,-9.91778,-0.146096,-0.426313,0.518293,1.40244,7.80488
6802.23,84.5632,-2.60579,0,9.74533,0.785566,-0.692161,-1.12805,-0.182927,-0.823171,-9.91778,-0.0766406,-0.455054,-0.0914634,1.85976,7.43902
6802.24,84.5887,-2.61426,0,9.78366,0.768801,-0.641865,-0.640244,-0.335366,-0.884146,-9.9082,-0.0862207,-0.476609,0.0609756,1.55488,7.10366
6802.25,84.6166,-2.64747,0,9.79084,0.730481,-0.65384,-0.487805,0.121951,-1.06707,-9.93215,-0.0814307,-0.555645,-1.03659,1.43293,7.19512
6802.26,84.6512,-2.6672,0,9.76449,0.713716,-0.543669,-0.121951,0.518293,-0.914634,-9.95131,-0.0838257,-0.519719,-0.945122,1.37195,7.31707
6802.27,84.6946,-2.68764,0,9.77647,0.680186,-0.524509,0.0304878,1.06707,-0.823171,-9.98005,-0.0886157,-0.517324,-1.28049,0.853659,7.5
6802.28,84.7261,-2.72852,0,9.93933,0.752036,-0.59636,0.609756,1.4939,-0.609756,-9.9537,-0.131726,-0.555645,-1.40244,0.487805,7.28659
6802.29,84.7527,-2.78006,0,9.75491,0.754431,-0.510139,0.548781,2.34756,-0.731707,-9.92017,-0.186812,-0.5772,-1.40244,0.396341,7.46951
6802.3,84.7586,-2.82807,0,9.57768,0.720901,-0.404758,-0.0914634,1.34146,-1.98171,-9.94652,-0.162861,-0.5772,-1.61585,0.304878,7.59146
6802.31,84.7614,-2.83573,0,9.57529,0.696951,-0.397573,-0.335366,-0.27439,-2.40854,-9.93694,-0.186812,-0.505349,-1.61585,0.27439,7.40854
6802.32,84.7513,-2.86773,0,9.5681,0.761616,-0.308958,-0.335366,-1.21951,-2.68293,-9.9537,-0.177231,-0.55804,-1.67683,0.365854,7.43902
6802.33,84.7305,-2.88307,0,9.62079,0.799937,-0.308958,-0.640244,-1.92073,-3.23171,-9.97765,-0.208367,-0.541274,-1.09756,1.0061,7.31707
6802.34,84.711,-2.89629,0,9.72138,0.819097,-0.366438,-0.518293,-2.07317,-3.01829,-9.94173,-0.217947,-0.534089,-0.792683,0.884146,7.40854
6802.35,84.698,-2.87996,0,9.89383,0.826282,-0.457449,-0.182927,-1.4939,-2.53049,-9.97765,-0.263452,-0.462239,-0.670732,0.823171,7.22561
6802.36,84.6885,-2.8657,0,10.0016,0.869392,-0.522114,0.335366,-1.4939,-1.82927,-9.93933,-0.263452,-0.469424,-0.914634,0.457317,7.0122
6802.37,84.6726,-2.87816,0,9.99681,0.924478,-0.548459,0.609756,-1.28049,-1.70732,-9.94891,-0.227527,-0.526904,-0.823171,0.670732,7.04268
6802.38,84.6588,-2.86733,0,9.93215,0.919688,-0.584385,0.152439,-1.18902,-1.52439,-9.9537,-0.225132,-0.474214,-0.365854,0.670732,6.98171
