time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
6698.16,98.7024,-2.94091,0,9.52978,-1.54,2.29443,-0.365854,-0.365854,-1.03659,-9.92257,0.0479004,-0.490979,-0.0609756,0.0304878,7.04268
6698.17,98.7098,-2.92519,0,9.5681,-1.54718,2.33514,-0.426829,0.243902,-0.914634,-9.90101,0.0670605,-0.479004,-0.0609756,0.27439,6.89024
6698.18,98.7153,-2.93714,0,9.56092,-1.54239,2.33514,-0.487805,0.213415,-0.97561,-9.88904,0.107776,-0.531694,-0.152439,0.640244,6.89024
6698.19,98.7267,-2.9581,0,9.53936,-1.5879,2.41178,-0.213415,0.396341,-1.15854,-9.88425,0.105381,-0.56283,-0.182927,1.06707,6.92073
6698.2,98.7409,-2.96681,0,9.48667,-1.60706,2.38065,-0.213415,0.670732,-1.28049,-9.92257,0.112566,-0.536484,-0.0304878,1.15854,6.70732
6698.21,98.7494,-2.99154,0,9.5705,-1.59987,2.39741,0.121951,0.914634,-1.34146,-9.91778,0.100591,-0.5772,-0.304878,0.914634,6.70732
6698.22,98.7553,-2.98975,0,9.53697,-1.57353,2.38783,0.0609756,0.823171,-1.28049,-9.93454,0.150886,-0.512534,-0.152439,1.37195,6.7378
6698.23,98.7607,-2.98155,0,9.57529,-1.57353,2.39502,0.182927,0.609756,-1.21951,-9.93215,0.172441,-0.495769,-0.0914634,1.0061,6.92073
6698.24,98.7657,-2.95813,0,9.55134,-1.55437,2.37107,0.426829,0.609756,-1.06707,-9.94173,0.124541,-0.457449,-0.243902,0.853659,6.79878
6698.25,98.7599,-2.95998,0,9.50583,-1.51844,2.33754,0,0.152439,-1.4939,-9.98484,0.143701,-0.519719,-0.396341,0.548781,6.92073
6698.26,98.7626,-2.94645,0,9.48188,-1.56155,2.36867,0.213415,0.243902,-1.46341,-9.96328,0.174836,-0.486189,-0.640244,0.426829,6.79878
6698.27,98.7594,-2.94156,0,9.50104,-1.53281,2.3567,0.304878,0.365854,-1.4939,-9.9537,0.0766406,-0.500559,-0.548781,0.609756,7.0122
6698.28,98.7561,-2.95948,0,9.49865,-1.50886,2.41897,0.0304878,0.457317,-1.18902,-9.92017,0.0718506,-0.550855,-0.701219,0.670732,7.19512
6698.29,98.7496,-2.96199,0,9.5202,-1.50647,2.44292,0.213415,0.487805,-1.37195,-9.88664,0.0790356,-0.517324,-0.609756,1.25,7.07317
6698.3,98.7499,-2.98877,0,9.52499,-1.52563,2.49801,0.182927,0.365854,-1.09756,-9.93933,0.0981958,-0.59157,-0.27439,1.21951,6.85976
6698.31,98.7548,-3.00014,0,9.55134,-1.53042,2.43573,0.152439,0.27439,-0.792683,-9.94412,0.100591,-0.55325,-0.182927,1.40244,6.70732
6698.32,98.7549,-2.99114,0,9.55852,-1.51126,2.41178,0,-0.152439,-0.823171,-9.98484,0.114961,-0.495769,-0.579268,1.18902,6.64634
6698.33,98.7557,-2.98701,0,9.48188,-1.4921,2.41178,0.152439,0.0914634,-0.670732,-10.0064,0.0981958,-0.510139,-0.487805,1.06707,6.61585
6698.34,98.7603,-2.97748,0,9.46751,-1.50647,2.43573,-0.0914634,-0.121951,-0.670732,-10.0016,0.0958008,-0.498164,-0.487805,0.670732,6.58537
6698.35,98.7632,-2.98425,0,9.45314,-1.50886,2.44771,0.0609756,-0.304878,-0.853659,-9.99442,0.0766406,-0.534089,-0.335366,0.426829,6.37195
6698.36,98.7682,-2.98469,0,9.46033,-1.52563,2.44292,-0.304878,-0.365854,-0.914634,-9.95849,0.0431104,-0.519719,-0.426829,0.426829,6.70732
6698.37,98.7654,-2.98596,0,9.46033,-1.50647,2.43334,-0.335366,-0.121951,-1.18902,-9.92736,0.0407153,-0.519719,-0.243902,0.121951,6.89024
6698.38,98.764,-3.00573,0,9.52499,-1.51605,2.43813,-0.335366,-0.213415,-1.06707,-9.91538,0.0167651,-0.555645,-0.0304878,0.335366,6.55488
6698.39,98.7582,-3.0174,0,9.55373,-1.51365,2.43334,-0.609756,-0.457317,-1.31098,-9.93694,0.00479004,-0.546064,0.182927,0.457317,6.61585
6698.4,98.7558,-3.05011,0,9.53457,-1.51126,2.41418,-0.945122,-0.518293,-1.06707,-9.92736,0,-0.579595,0.548781,-0.0914634,6.55488
6698.41,98.7535,-3.07994,0,9.52739,-1.52084,2.39981,-0.701219,-0.27439,-1.21951,-9.97765,0.00718506,-0.58678,0.426829,-0.152439,6.34146
6698.42,98.752,-3.10016,0,9.53218,-1.52563,2.41418,-1.09756,-0.579268,-1.21951,-10.0088,-0.0215552,-0.584385,1.31098,-0.487805,6.31098
6698.43,98.7517,-3.12909,0,9.47949,-1.51605,2.39262,-0.792683,-0.670732,-1.12805,-10.0399,-0.0167651,-0.6251,1.67683,-0.945122,6.03659
6698.44,98.7469,-3.16996,0,9.50823,-1.50886,2.41418,-0.853659,-0.853659,-1.31098,-10.0974,0.00718506,-0.656235,2.5,-0.640244,5.57927
6698.45,98.7521,-3.2174,0,9.48907,-1.55437,2.43813,-1.21951,-0.731707,-1.21951,-10.1046,0.0550855,-0.692161,2.56098,-0.853659,5.54878
6698.46,98.755,-3.2503,0,9.50104,-1.54239,2.43334,-1.25,-1.0061,-1.18902,-10.0687,0.138911,-0.65863,2.40854,-0.914634,5.2439
6698.47,98.7685,-3.25962,0,9.55373,-1.55437,2.36388,-1.06707,-0.853659,-0.579268,-10.0136,0.122146,-0.598755,2.2561,-1.31098,5.03049
6698.48,98.784,-3.25026,0,9.55613,-1.58071,2.41897,-0.97561,-0.853659,-0.731707,-9.96328,0.213157,-0.536484,1.61585,-1.82927,4.78659
6698.49,98.8061,-3.25579,0,9.53457,-1.5879,2.42376,-0.792683,-0.762195,-0.518293,-9.96328,0.201182,-0.58678,1.31098,-1.85976,4.57317
6698.5,98.8397,-3.26147,0,9.48188,-1.61903,2.37825,-0.548781,-0.762195,-0.457317,-9.99442,0.220342,-0.59157,0.853659,-2.16463,4.60366
6698.51,98.8853,-3.28323,0,9.45314,-1.66454,2.34951,-0.670732,-0.731707,-0.457317,-9.97047,0.198787,-0.64905,0.487805,-2.04268,4.60366
6698.52,98.9351,-3.27682,0,9.41243,-1.67891,2.4046,-0.304878,-0.914634,-0.457317,-9.95849,0.215552,-0.550855,0.121951,-1.76829,4.5122
6698.53,98.9638,-3.27252,0,9.4268,-1.67412,2.37586,-0.487805,-1.55488,-1.0061,-9.93933,0.186812,-0.555645,0.0914634,-1.89024,4.57317
6698.54,98.9882,-3.25244,0,9.45075,-1.67891,2.41897,-0.121951,-1.40244,-1.12805,-9.93694,0.150886,-0.498164,-0.0609756,-2.0122,4.93902
6698.55,98.9975,-3.22734,0,9.50104,-1.64538,2.41178,-0.335366,-1.4939,-1.46341,-9.88904,0.134121,-0.479004,-0.365854,-1.79878,5.15244
6698.56,98.9934,-3.21822,0,9.49625,-1.57353,2.37346,-0.152439,-1.79878,-1.58537,-9.87946,0.0766406,-0.526904,-0.457317,-1.98171,4.69512
6698.57,98.9833,-3.18475,0,9.53936,-1.56634,2.38544,-0.27439,-1.76829,-1.89024,-9.9058,0.0455054,-0.443079,-0.182927,-1.89024,4.48171
6698.58,98.9726,-3.15976,0,9.52499,-1.53521,2.39023,-0.121951,-1.92073,-1.58537,-9.92257,0.0742456,-0.462239,-0.27439,-2.19512,4.45122
6698.59,98.9531,-3.12816,0,9.53697,-1.48012,2.39502,-0.27439,-1.67683,-1.58537,-9.97047,0.126936,-0.438289,-0.152439,-2.0122,4.45122
6698.6,98.952,-3.10553,0,9.51541,-1.56874,2.38065,-0.426829,-1.61585,-1.34146,-9.95849,0.193997,-0.459844,-0.457317,-2.40854,4.60366
6698.61,98.9483,-3.07695,0,9.53457,-1.55916,2.36628,-0.487805,-1.76829,-1.37195,-9.9537,0.177231,-0.431104,-0.762195,-2.56098,4.42073
6698.62,98.9401,-3.0504,0,9.53936,-1.55197,2.38304,-0.548781,-1.79878,-1.64634,-9.97765,0.155676,-0.433499,-1.12805,-2.68293,4.78659
6698.63,98.9356,-3.02499,0,9.52499,-1.53521,2.3567,-0.365854,-1.64634,-1.15854,-9.92736,0.102986,-0.428708,-1.61585,-3.04878,5
6698.64,98.9246,-3.00558,0,9.54415,-1.51844,2.34951,-0.243902,-1.85976,-1.43293,-10.0016,0.0119751,-0.450264,-1.98171,-3.35366,5.2439
6698.65,98.9139,-2.98444,0,9.54894,-1.54958,2.33035,-0.335366,-1.7378,-1.85976,-10.0112,-0.0622705,-0.438289,-1.79878,-3.9939,5.39634
6698.66,98.9013,-2.97908,0,9.52739,-1.54,2.37825,-0.609756,-2.10366,-1.98171,-10.0232,-0.107776,-0.502954,-1.85976,-3.96341,5.42683
6698.67,98.8889,-2.97036,0,9.60403,-1.52563,2.30401,-0.731707,-2.10366,-1.61585,-9.98963,-0.124541,-0.486189,-1.28049,-3.53659,5.45732
