time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
6746.73,95.4718,-1.85502,0,9.94173,-1.06339,0.502954,-2.07317,-0.487805,-2.92683,-9.92496,-0.0287402,-0.330513,-0.762195,-0.640244,6.15854
6746.74,95.4594,-1.84105,0,10.0232,-1.10171,0.390388,-2.10366,1.0061,-3.01829,-9.92736,-0.0191602,-0.285007,-1.03659,-1.0061,6.25
6746.75,95.4355,-1.84174,0,10.0543,-0.962798,0.366438,-1.92073,1.7378,-2.46951,-9.97526,-0.0431104,-0.323328,-0.670732,-0.97561,6.06707
6746.76,95.4118,-1.82293,0,9.93933,-0.914897,0.361648,-2.04268,2.04268,-1.98171,-9.96807,-0.0670605,-0.270637,-0.365854,-0.97561,5.94512
6746.77,95.3974,-1.80077,0,9.90101,-0.991538,0.323328,-1.43293,2.04268,-2.22561,-10.0112,-0.0670605,-0.251477,-0.304878,-1.31098,5.60976
6746.78,95.3749,-1.76336,0,9.78126,-0.912502,0.366438,-1.46341,2.5,-2.13415,-9.99681,-0.100591,-0.208367,-0.182927,-1.09756,6.12805
6746.79,95.3582,-1.73473,0,9.7142,-0.929268,0.337698,-1.28049,2.2561,-1.95122,-9.99681,-0.122146,-0.213157,-0.0304878,-1.64634,5.91463
6746.8,95.3424,-1.7181,0,9.72138,-0.950823,0.371228,-1.31098,2.04268,-2.19512,-9.95131,-0.122146,-0.249082,-0.457317,-1.55488,6.0061
6746.81,95.3362,-1.70476,0,9.8076,-0.998723,0.340093,-1.0061,2.0122,-1.89024,-9.93694,-0.0886157,-0.253872,-0.426829,-1.82927,6.18902
6746.82,95.3318,-1.68387,0,9.87467,-0.962798,0.371228,-0.396341,2.10366,-1.18902,-9.93454,-0.0239502,-0.227527,-0.731707,-1.70732,6.31098
6746.83,95.3239,-1.66908,0,9.9058,-0.929268,0.342488,-0.152439,1.7378,-0.914634,-9.88425,-0.0167651,-0.244292,-0.884146,-1.64634,6.25
6746.84,95.3266,-1.66849,0,9.91778,-0.977168,0.356858,0,1.09756,-0.823171,-9.88185,-0.00239502,-0.287402,-0.823171,-1.4939,5.91463
6746.85,95.3491,-1.65777,0,9.89383,-1.03465,0.383203,0.426829,0.609756,-0.457317,-9.92736,-0.0167651,-0.258662,-1.18902,-1.28049,6.03659
6746.86,95.3726,-1.64372,0,9.82197,-1.01309,0.354463,0.579268,0.304878,-0.27439,-9.93454,-0.0431104,-0.246687,-0.823171,-1.31098,5.7622
6746.87,95.4001,-1.63373,0,9.77168,-1.02028,0.385598,0.884146,0.518293,-0.243902,-9.94412,-0.0455054,-0.256267,-0.548781,-1.34146,6.0061
6746.88,95.4231,-1.62188,0,9.74054,-1.04902,0.488584,0.97561,1.03659,-0.701219,-9.91059,-0.0742456,-0.249082,-0.365854,-1.28049,6.06707
6746.89,95.4313,-1.61298,0,9.79323,-1.01549,0.514929,1.09756,1.28049,-0.945122,-9.89143,-0.0646655,-0.256267,-0.457317,-1.15854,6.15854
6746.9,95.4413,-1.61248,0,9.80521,-1.02507,0.479004,0.945122,1.89024,-0.914634,-9.88425,-0.0311353,-0.277822,-0.670732,-0.853659,6.34146
6746.91,95.4417,-1.62032,0,9.81719,-0.993933,0.526904,0.640244,1.89024,-1.09756,-9.88425,-0.0838257,-0.294587,-0.487805,-0.457317,6.31098
6746.92,95.439,-1.59707,0,9.80521,-0.991538,0.510139,0.609756,1.40244,-1.31098,-9.88425,-0.0574805,-0.237107,-0.457317,-0.27439,6.28049
6746.93,95.4435,-1.59661,0,9.83874,-1.00351,0.536484,0.335366,1.15854,-0.914634,-9.90341,-0.0263452,-0.275427,-0.0609756,-0.0914634,6.15854
6746.94,95.4388,-1.57574,0,9.78605,-0.958008,0.560435,0.304878,1.37195,-1.0061,-9.91778,-0.0143701,-0.241897,-0.243902,-0.0609756,5.94512
6746.95,95.4386,-1.61132,0,9.7142,-0.996328,0.66342,0.0914634,1.09756,-1.34146,-9.95131,-0.0574805,-0.335303,0.0304878,0.0914634,6.12805
6746.96,95.4373,-1.6539,0,9.68546,-0.979563,0.641865,0.213415,0.731707,-1.25,-9.98005,-0.0311353,-0.364043,0.487805,0.27439,6.12805
6746.97,95.4312,-1.68217,0,9.6639,-0.969983,0.689766,-0.0609756,0.579268,-1.52439,-10.0016,-0.0622705,-0.352068,0.640244,0.518293,6.15854
6746.98,95.4186,-1.6748,0,9.72138,-0.926873,0.65384,-0.213415,0.27439,-1.34146,-10.0567,-0.0311353,-0.280217,1.0061,0.243902,5.79268
6746.99,95.4071,-1.6621,0,9.77168,-0.938848,0.730481,-0.152439,-0.396341,-1.40244,-10.0663,-0.0311353,-0.270637,1.0061,-0.0914634,5.42683
6747,95.3952,-1.65833,0,9.83635,-0.955613,0.696951,0,-1.34146,-1.61585,-10.0399,-0.00479004,-0.282612,1.12805,-0.670732,5.03049
6747.01,95.3889,-1.67648,0,9.84593,-0.967588,0.694556,-0.335366,-1.67683,-1.31098,-9.97047,-0.00479004,-0.330513,1.06707,-0.579268,4.90854
