time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
212.134,91.6308,0.052917,0,9.8603,-0.392783,0.684976,0.0609756,-0.121951,-1.15854,-39.264,-0.531694,-0.138911,-13.9329,-2.31707,2.65244
212.144,91.6342,0.0407609,0,9.83635,-0.368833,0.64905,-0.0609756,-0.0609756,-1.28049,-39.4364,-0.493374,-0.186812,-15.7622,-3.5061,4.29878
212.154,91.6345,0.0324306,0,9.82677,-0.340093,0.732876,-0.0914634,0.213415,-1.12805,-39.3693,-0.512534,-0.119751,-15.8537,-0.945122,4.57317
212.164,91.6369,0.00853368,0,9.83395,-0.361648,0.704136,-0.152439,0.152439,-1.25,-39.4939,-0.368833,-0.397573,-15.4268,-1.15854,4.93902
212.174,91.6432,-0.00163903,0,9.82197,-0.364043,0.670605,-0.0609756,0.396341,-1.03659,-39.2256,-0.349673,-0.167651,-14.4817,0.701219,5.27439
212.184,91.6478,0.00264531,0,9.79563,-0.347278,0.718506,-0.335366,0.213415,-0.945122,-39.4747,-0.522114,0.0718506,-15.7012,-0.457317,5.36585
212.194,91.6442,-0.00406685,0,9.79803,-0.337698,0.694556,-0.365854,-0.152439,-1.37195,-39.513,-0.292192,-0.119751,-15.4878,-1.37195,5.21341
212.204,91.6468,-0.0119045,0,9.83635,-0.347278,0.701741,-0.304878,-0.426829,-1.03659,-39.5226,-0.215552,-0.148491,-14.0549,-2.68293,5.21341
212.214,91.6505,-0.0183558,0,9.85072,-0.347278,0.713716,-0.396341,-0.548781,-0.945122,-39.4268,-0.244292,-0.129331,-12.8659,-2.65244,3.75
212.224,91.6548,-0.0266592,0,9.86269,-0.368833,0.694556,-0.182927,-0.548781,-1.15854,-39.4843,-0.416733,-0.167651,-14.7866,-3.07927,4.32927
212.234,91.6569,-0.0296425,0,9.84593,-0.364043,0.675395,-0.579268,0.0914634,-1.25,-39.5418,-0.426313,-0.0910107,-13.8415,-6.03659,4.81707
212.244,91.6584,-0.0420656,0,9.85311,-0.368833,0.63947,-0.640244,-0.518293,-1.34146,-39.1777,-0.397573,-0.253872,-12.5,-5.64024,3.2622
212.254,91.6618,-0.051843,0,9.84832,-0.352068,0.627495,-0.579268,-0.243902,-1.0061,-39.216,-0.455054,-0.215552,-13.2012,-5.2439,4.66463
212.264,91.6646,-0.052192,0,9.83395,-0.371228,0.680186,-0.304878,-0.121951,-1.28049,-39.4747,-0.426313,-0.0622705,-12.9573,-6.0061,5.36585
212.274,91.6684,-0.0509502,0,9.82197,-0.373623,0.675395,-0.579268,-0.27439,-1.25,-39.4076,-0.541274,-0.0335303,-13.1098,-5.64024,4.7561
212.284,91.6692,-0.028209,0,9.83874,-0.371228,0.684976,-0.548781,-0.27439,-1.40244,-39.4747,-0.340093,0.330513,-12.5,-8.81098,5.82317
212.294,91.6724,-0.0169387,0,9.82916,-0.371228,0.63947,-0.426829,-0.457317,-1.25,-39.446,-0.282612,0.138911,-12.9573,-11.0366,5.64024
212.304,91.6679,-0.0255215,0,9.84353,-0.325723,0.673001,-0.27439,-0.609756,-1.18902,-39.4843,-0.320933,-0.196392,-14.0549,-10.3659,5.67073
212.314,91.6683,-0.0277917,0,9.88185,-0.342488,0.64426,-0.27439,-0.365854,-1.03659,-39.446,-0.311353,-0.0910107,-14.2073,-9.96951,6.03659
212.324,91.6654,-0.0116351,0,9.84832,-0.325723,0.641865,-0.518293,-0.457317,-1.06707,-39.5801,-0.387993,0.234712,-14.2378,-8.17073,7.19512
212.334,91.6621,-0.00243924,0,9.84114,-0.340093,0.627495,-0.121951,-0.396341,-1.31098,-39.513,-0.397573,0.129331,-14.2073,-6.67683,6.61585
212.344,91.663,0.00247942,0,9.8555,-0.344883,0.687371,-0.396341,-0.27439,-1.06707,-39.3693,-0.627495,0.0718506,-15.2439,-3.47561,6.92073
212.354,91.665,0.00472715,0,9.87467,-0.356858,0.720901,-0.27439,0.182927,-1.12805,-39.5897,-0.570015,0.0335303,-15.1829,-2.16463,8.2622
212.364,91.6649,0.00439729,0,9.87706,-0.332908,0.732876,-0.609756,-0.304878,-0.945122,-39.6472,-0.589175,-0.00479004,-17.3476,-0.670732,6.61585
212.374,91.6575,-0.00793604,0,9.85311,-0.301772,0.680186,-0.762195,-0.304878,-1.06707,-39.4843,-0.732876,-0.215552,-16.5854,-1.15854,7.28659
212.384,91.6531,-0.0186522,0,9.88425,-0.313748,0.65863,-0.579268,-0.518293,-1.0061,-39.5609,-0.589175,-0.196392,-17.3476,-1.18902,7.10366
212.394,91.6439,-0.0254695,0,9.89622,-0.277822,0.641865,-0.731707,-0.457317,-0.792683,-39.4651,-0.617915,-0.138911,-16.2805,-2.19512,6.61585
212.404,91.6421,-0.032605,0,9.91059,-0.292192,0.55804,-0.365854,-0.335366,-0.396341,-39.513,-0.857417,-0.148491,-17.4695,-1.95122,7.19512
212.414,91.6411,-0.0497033,0,9.85311,-0.313748,0.55325,-0.548781,-0.27439,-0.792683,-39.7046,-0.809517,-0.311353,-16.3415,3.04878,6.92073
212.424,91.6389,-0.0865937,0,9.87227,-0.306563,0.62031,-0.762195,0.0304878,-0.762195,-39.8771,-0.684976,-0.656235,-14.878,7.77439,5.94512
212.434,91.6484,-0.122643,0,9.84593,-0.364043,0.680186,-0.792683,0.426829,-0.823171,-39.8004,-0.474214,-0.646655,-13.9939,13.3537,3.78049
212.444,91.6684,-0.139906,0,9.85072,-0.435894,0.696951,-0.914634,0.579268,-1.0061,-39.628,-0.368833,-0.330513,-13.6585,16.311,2.7439
212.454,91.6865,-0.14133,0,9.81479,-0.452659,0.682581,-1.18902,0.609756,-1.25,-39.6855,0.0335303,-0.0718506,-12.5915,14.5732,1.43293
212.464,91.7099,-0.188025,0,9.82677,-0.464634,0.687371,-0.853659,0.792683,-1.06707,-38.4209,0.311353,-0.886157,-12.0427,-0.152439,1.03659
212.474,91.7304,-0.195298,0,9.80042,-0.464634,0.66821,-0.945122,0.853659,-1.18902,-39.446,0.426313,-0.273032,-10.7622,-5.03049,0.487805
