time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
257.212,91.1276,2.44806,0,9.87467,-0.258662,0.510139,-0.182927,-0.121951,-1.03659,-39.0723,-0.215552,1.74836,-16.128,-4.39024,5.18293
257.222,91.1211,2.46892,0,9.88425,-0.213157,0.498164,-0.0304878,-0.304878,-1.03659,-39.4172,-0.320933,2.03577,-15.7927,-3.68902,5.73171
257.232,91.1282,2.46035,0,9.84353,-0.280217,0.512534,-0.152439,0.121951,-1.03659,-39.1777,-0.493374,1.52802,-15.7012,-3.87195,5.12195
257.242,91.136,2.48126,0,9.83874,-0.301772,0.522114,-0.304878,0.0304878,-1.21951,-39.3214,-0.301772,2.04535,-15.3659,-2.13415,6.61585
257.252,91.1388,2.48602,0,9.82916,-0.285007,0.57241,0,-0.0609756,-1.34146,-39.3598,-0.407153,1.7771,-15.3049,-3.32317,5.79268
257.262,91.1474,2.50652,0,9.81719,-0.308958,0.498164,-0.457317,0.121951,-1.25,-39.3693,-0.253872,2.05493,-15.3963,-3.17073,6.03659
257.272,91.1489,2.52157,0,9.84114,-0.258662,0.502954,-0.0609756,0.27439,-1.06707,-39.2065,-0.110171,1.96871,-15.0305,-2.40854,6.0061
257.282,91.1506,2.52576,0,9.86748,-0.273032,0.476609,0.0609756,0.0914634,-1.21951,-39.1011,-0.205972,1.78668,-14.8171,-2.28659,5.51829
257.292,91.1548,2.5346,0,9.87467,-0.282612,0.510139,-0.152439,0,-1.15854,-39.1681,-0.225132,1.87291,-14.3902,-2.2561,5.42683
257.302,91.1559,2.54344,0,9.8555,-0.253872,0.490979,0.0914634,-0.27439,-1.0061,-39.149,-0.138911,1.87291,-13.628,-3.84146,5.88415
257.312,91.1634,2.53655,0,9.86269,-0.308958,0.457449,-0.0609756,-0.396341,-1.25,-39.3119,-0.349673,1.61424,-15.4268,-3.65854,6.46341
257.322,91.1741,2.52215,0,9.81719,-0.304167,0.543669,-0.213415,-0.152439,-1.03659,-39.1969,-0.205972,1.48012,-14.7561,-2.07317,5.2439
257.332,91.1779,2.51941,0,9.82197,-0.292192,0.57241,-0.304878,0.0914634,-1.28049,-39.216,-0.359253,1.67172,-15.2134,-2.43902,6.34146
257.342,91.1811,2.53398,0,9.82677,-0.299377,0.498164,0.0304878,-0.243902,-1.40244,-39.2448,-0.158071,1.96871,-15.7622,-3.14024,5.51829
257.352,91.1851,2.51566,0,9.82677,-0.313748,0.493374,0.121951,0.0914634,-1.4939,-39.3023,-0.253872,1.41306,-15.7622,-2.43902,4.63415
257.362,91.1945,2.52152,0,9.8555,-0.332908,0.486189,-0.0304878,0.396341,-1.34146,-39.4556,-0.129331,1.825,-15.8537,-3.10976,5.45732
257.372,91.198,2.52173,0,9.84832,-0.285007,0.431104,0.182927,0.0304878,-1.15854,-39.216,-0.0239502,1.71962,-14.7256,-3.23171,5.73171
257.382,91.1949,2.51885,0,9.85311,-0.258662,0.510139,-0.27439,0.182927,-1.28049,-39.5035,-0.138911,1.6813,-15.3963,-2.40854,4.90854
257.392,91.1973,2.51836,0,9.87227,-0.273032,0.490979,0.0609756,0,-1.06707,-39.3406,-0.0431104,1.71004,-14.5427,-3.53659,3.81098
257.402,91.204,2.50788,0,9.89143,-0.294587,0.505349,-0.182927,0,-1.03659,-39.4268,-0.158071,1.5376,-14.4512,-4.11585,4.14634
257.412,91.204,2.51215,0,9.82197,-0.280217,0.584385,0,0,-1.34146,-39.4172,-0.244292,1.78668,-13.9634,-4.14634,4.7561
257.422,91.2094,2.5023,0,9.83635,-0.304167,0.57241,-0.0304878,0.152439,-1.25,-39.2065,-0.138911,1.5376,-14.2988,-3.53659,4.2378
257.432,91.2134,2.51192,0,9.83635,-0.296982,0.531694,-0.0304878,0.152439,-1.25,-39.2735,-0.435894,1.87291,-14.4207,-2.9878,4.45122
257.442,91.2141,2.51612,0,9.84832,-0.280217,0.519719,-0.121951,0.0609756,-1.25,-39.3119,-0.186812,1.78668,-14.6951,-3.20122,4.32927
257.452,91.2175,2.50682,0,9.81,-0.277822,0.529299,-0.213415,0.182927,-1.06707,-39.3119,-0.435894,1.55676,-15.9451,-2.7439,3.96341
257.462,91.2207,2.49199,0,9.80521,-0.292192,0.531694,0.152439,0.0609756,-1.25,-39.3023,-0.234712,1.45138,-14.3598,-3.5061,3.87195
257.472,91.2197,2.50215,0,9.87227,-0.277822,0.589175,0.182927,0.0609756,-1.31098,-39.1298,-0.177231,1.86333,-14.7561,-4.48171,4.63415
257.482,91.2234,2.49888,0,9.83635,-0.294587,0.524509,-0.0914634,-0.0609756,-1.21951,-39.3023,-0.368833,1.64298,-15.122,-5.2439,4.72561
257.492,91.2232,2.50196,0,9.81719,-0.289797,0.56762,-0.304878,-0.182927,-1.43293,-39.3598,-0.464634,1.75794,-15.9451,-3.90244,4.05488
257.502,91.2221,2.52073,0,9.86748,-0.287402,0.55804,0.182927,0.0304878,-1.43293,-39.2927,-0.397573,2.02619,-13.9939,-4.84756,5.30488
257.512,91.2219,2.51354,0,9.87227,-0.275427,0.502954,0.0914634,0.121951,-1.21951,-39.264,-0.311353,1.59508,-15.061,-2.56098,5.51829
257.522,91.2212,2.50695,0,9.82916,-0.287402,0.534089,0.0304878,-0.335366,-1.43293,-39.3693,-0.205972,1.60466,-16.0366,-2.65244,4.90854
257.532,91.2186,2.51629,0,9.84114,-0.256267,0.512534,-0.152439,-0.487805,-1.15854,-39.331,-0.215552,1.87291,-14.7561,-3.35366,5.54878
257.542,91.2111,2.51172,0,9.81719,-0.244292,0.538879,-0.213415,-0.335366,-1.40244,-39.3598,-0.253872,1.6334,-15.7012,-4.96951,5.73171
257.552,91.2061,2.50983,0,9.80521,-0.261057,0.500559,-0.396341,-0.335366,-1.46341,-39.4843,-0.282612,1.6813,-15.9756,-5.15244,4.63415
257.562,91.2089,2.50373,0,9.87227,-0.263452,0.481399,-0.213415,-0.426829,-0.884146,-39.6376,-0.340093,1.61424,-15.1524,-4.78659,4.05488
257.572,91.2094,2.49967,0,9.89383,-0.277822,0.510139,-0.182927,-0.152439,-1.21951,-39.6088,-0.263452,1.64298,-15.9451,-5.2439,4.45122
