time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
54.8009,88.7859,-19.1792,0,9.8579,0.0981958,0.428708,-0.609756,0.792683,-1.55488,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.8188,88.787,-19.167,0,9.81719,0.0790356,0.347278,-0.487805,1.06707,-1.89024,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.8245,88.7816,-18.5283,0,9.78844,0.122146,0.356858,-0.152439,0.396341,-1.89024,-39.513,-1.70046,-2.09325,4.96951,1.21951,1.67683
54.842,88.778,-18.5161,0,9.76689,0.129331,0.361648,0.335366,0.27439,-1.67683,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.848,88.7714,-17.8884,0,9.79323,0.126936,0.335303,0.213415,-0.396341,-1.95122,-39.5322,-1.65256,-1.83458,4.93902,1.18902,1.64634
54.8643,88.7662,-19.1405,0,9.82197,0.114961,0.337698,0.0914634,-0.121951,-1.98171,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
54.8816,88.7686,-19.1283,0,9.86748,0.0790356,0.371228,0.0609756,0.0609756,-1.82927,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.8874,88.766,-18.4944,0,9.87467,0.100591,0.359253,-0.365854,0.396341,-1.95122,-39.5322,-1.6813,-2.15073,4.96951,1.21951,1.67683
54.9046,88.7658,-18.4822,0,9.8555,0.114961,0.387993,-0.182927,0.579268,-1.61585,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.9103,88.7684,-17.8713,0,9.84114,0.0838257,0.340093,0,0.27439,-1.76829,-39.4651,-1.70046,-2.10283,4.93902,1.18902,1.64634
54.927,88.7675,-19.1241,0,9.83874,0.117356,0.349673,-0.0914634,0.213415,-1.64634,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
54.9445,88.7687,-19.1119,0,9.83874,0.100591,0.397573,0.0609756,0.0609756,-1.67683,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.9502,88.7542,-18.4772,0,9.8124,0.160466,0.383203,0.365854,-0.579268,-2.22561,-39.6472,-1.90165,-2.13157,4.96951,1.21951,1.67683
54.9675,88.7424,-18.465,0,9.83395,0.160466,0.344883,0.243902,-0.731707,-2.0122,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
54.9734,88.7337,-17.8447,0,9.8579,0.141306,0.373623,0.0914634,-0.426829,-2.0122,-39.5226,-1.74836,-1.93039,4.93902,1.18902,1.64634
54.9899,88.7271,-19.0986,0,9.85311,0.143701,0.402363,-0.304878,0,-1.82927,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.0074,88.7249,-19.0864,0,9.8555,0.126936,0.356858,-0.609756,0.335366,-1.70732,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.0133,88.7313,-18.4456,0,9.85311,0.0718506,0.359253,-0.823171,0.0609756,-1.70732,-39.446,-1.84417,-1.99745,4.96951,1.21951,1.67683
55.0311,88.7381,-18.4334,0,9.84593,0.0814307,0.356858,-0.701219,0.0304878,-1.58537,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.0369,88.7413,-17.8217,0,9.79084,0.0886157,0.356858,-0.365854,-0.762195,-1.7378,-39.6663,-1.91123,-2.06451,4.93902,1.18902,1.64634
55.0533,88.7401,-19.0765,0,9.77647,0.0862207,0.380808,-0.426829,-0.762195,-2.07317,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.0705,88.7446,-19.0643,0,9.79084,0.0742456,0.364043,-0.487805,-0.609756,-1.79878,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.0763,88.744,-18.4246,0,9.85072,0.107776,0.385598,-0.426829,-0.213415,-1.76829,-39.5705,-1.59508,-2.00703,4.96951,1.21951,1.67683
55.0937,88.7482,-18.4124,0,9.8579,0.0742456,0.349673,-0.27439,-0.0304878,-1.79878,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.0998,88.747,-17.7978,0,9.89383,0.107776,0.359253,-0.457317,-0.0914634,-1.79878,-39.4172,-1.50886,-1.98787,4.93902,1.18902,1.64634
55.1161,88.7481,-19.0535,0,9.89622,0.110171,0.366438,-0.609756,-0.548781,-1.61585,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.1338,88.7479,-19.0413,0,9.8579,0.112566,0.332908,-0.27439,-0.518293,-1.67683,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.14,88.7472,-18.3997,0,9.81,0.117356,0.328118,-0.213415,-0.426829,-1.67683,-39.5801,-1.79626,-1.95913,4.96951,1.21951,1.67683
55.1563,88.7494,-19.6316,0,9.81719,0.0814307,0.253872,-0.27439,0.0304878,-1.85976,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.1736,88.7519,-19.6194,0,9.86509,0.0981958,0.306563,0.121951,-0.243902,-1.64634,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.1794,88.7507,-18.9489,0,9.89383,0.107776,0.256267,0.0304878,-0.152439,-1.79878,-39.5993,-1.71004,-1.85375,4.96951,1.21951,1.67683
55.1967,88.7487,-18.9367,0,9.89622,0.112566,0.277822,-0.0609756,-0.213415,-1.79878,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.2025,88.7436,-18.3076,0,9.87227,0.136516,0.270637,0.152439,-0.0609756,-1.76829,-39.5226,-1.76752,-2.10283,4.93902,1.18902,1.64634
55.2192,88.7405,-19.5432,0,9.86269,0.124541,0.301772,0.0609756,0.213415,-1.76829,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.2367,88.7434,-19.531,0,9.83874,0.0862207,0.349673,-0.0914634,0.518293,-1.76829,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.2426,88.7462,-18.8894,0,9.81719,0.0694556,0.332908,0.0304878,0.335366,-1.95122,-39.6855,-1.86333,-2.30401,4.96951,1.21951,1.67683
55.2598,88.7476,-18.8772,0,9.81719,0.0838257,0.366438,0.182927,0.487805,-1.89024,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.2656,88.749,-18.2375,0,9.82916,0.0838257,0.328118,-0.0609756,0.0914634,-1.89024,-39.4556,-1.71004,-1.87291,4.93902,1.18902,1.64634
55.2822,88.7482,-19.4758,0,9.84114,0.0862207,0.378413,-0.27439,0.0914634,-2.0122,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
55.2995,88.7487,-19.4636,0,9.82677,0.0694556,0.323328,0.0609756,0.0914634,-2.10366,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
55.3052,88.7418,-18.8231,0,9.79803,0.114961,0.332908,-0.27439,0.243902,-2.16463,-39.6663,-1.74836,-2.27527,4.96951,1.21951,1.67683
