time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
333.448,92.1931,-3.10674,0,9.87227,-0.433499,0.780776,0.335366,0.579268,-1.43293,-39.2256,0.349673,-2.24653,-16.2805,-1.92073,3.65854
333.458,92.1965,-3.10987,0,9.85311,-0.457449,0.835862,0.0304878,1.12805,-1.15854,-39.149,0.263452,-2.17947,-16.4024,-0.0914634,4.20732
333.468,92.198,-3.11612,0,9.81958,-0.450264,0.857417,0.182927,1.25,-1.21951,-39.2735,0.273032,-2.24653,-15.9756,-1.28049,4.78659
333.478,92.198,-3.11886,0,9.86269,-0.426313,0.811912,0.0609756,1.43293,-0.97561,-39.4268,0.550855,-2.19863,-16.3415,-1.28049,4.17683
333.488,92.1933,-3.12449,0,9.80281,-0.407153,0.795146,0,0.945122,-1.09756,-39.4939,0.464634,-2.25611,-17.1646,-1.7378,4.84756
333.498,92.1858,-3.13299,0,9.78366,-0.399968,0.768801,0.27439,0.152439,-1.25,-39.6567,0.445474,-2.32317,-17.2866,-2.7439,4.54268
333.508,92.1777,-3.13058,0,9.7621,-0.385598,0.792751,0.182927,-0.243902,-1.09756,-39.7909,0.522114,-2.15073,-16.7683,-4.39024,4.48171
333.518,92.1751,-3.12215,0,9.78126,-0.419128,0.773591,0.396341,-0.152439,-1.18902,-39.7813,0.349673,-2.04535,-17.3476,-5.15244,4.69512
333.528,92.1701,-3.11546,0,9.80281,-0.409548,0.831072,-0.0304878,-0.518293,-1.21951,-39.6759,0.455054,-2.06451,-16.8598,-5.15244,4.66463
333.538,92.1659,-3.12727,0,9.80281,-0.423918,0.864602,-0.0609756,-0.0914634,-1.37195,-39.6376,0.292192,-2.38065,-17.1341,-4.69512,5.85366
333.548,92.1616,-3.12082,0,9.8555,-0.423918,0.847837,-0.27439,0.213415,-1.34146,-39.628,0.330513,-2.06451,-17.4695,-3.59756,4.26829
333.558,92.165,-3.13641,0,9.82197,-0.421523,0.857417,-0.304878,0.213415,-0.792683,-39.3406,0.119751,-2.42855,-15.9756,-3.65854,4.87805
333.568,92.1657,-3.15124,0,9.89143,-0.431104,0.845442,-0.457317,0.243902,-1.03659,-39.3981,0.158071,-2.42855,-15.6402,-3.29268,5.79268
333.578,92.165,-3.1542,0,9.86988,-0.431104,0.807122,-0.213415,-0.0914634,-1.15854,-39.446,0.205972,-2.23695,-15.3659,-3.9939,5.27439
333.588,92.1665,-3.15521,0,9.83156,-0.433499,0.764011,-0.396341,-0.426829,-1.06707,-39.4747,0.273032,-2.20821,-14.5427,-4.48171,4.72561
333.598,92.1608,-3.14518,0,9.8124,-0.428708,0.852627,-0.487805,-0.670732,-1.55488,-39.3789,0.196392,-2.00703,-14.4817,-3.17073,5.21341
333.608,92.156,-3.1451,0,9.8124,-0.428708,0.852627,-0.457317,-0.396341,-1.4939,-39.4843,0.359253,-2.17947,-14.2988,-3.2622,5.36585
333.618,92.1574,-3.15581,0,9.79084,-0.450264,0.799937,-0.762195,-0.335366,-1.34146,-39.264,0.244292,-2.35191,-13.1098,-2.5,6.43293
333.628,92.1554,-3.15655,0,9.79084,-0.433499,0.852627,-0.762195,0.0304878,-1.37195,-39.3693,0.570015,-2.18905,-14.9085,-1.64634,5.7622
333.638,92.1603,-3.14706,0,9.84353,-0.452659,0.737666,-0.914634,0.0304878,-1.09756,-39.4651,0.493374,-2.01661,-14.5427,-1.64634,6.28049
