time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
95.441,90.8996,-15.7963,0,9.84353,-0.261057,0.287402,-0.152439,1.92073,-1.21951,-39.4172,0.186812,9.8124,4.93902,1.18902,1.64634
95.4576,90.9092,-17.1313,0,9.79563,-0.265847,0.323328,-0.304878,2.22561,-1.18902,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
95.475,90.9194,-17.1191,0,9.81,-0.265847,0.323328,-0.0304878,2.0122,-1.12805,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
95.4809,90.9287,-16.3605,0,9.84114,-0.294587,0.395178,0.548781,1.37195,-1.43293,-39.6184,0.579595,1.41306,4.96951,1.21951,1.67683
95.4984,90.9373,-16.3483,0,9.8579,-0.287402,0.359253,0.609756,1.37195,-1.37195,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
95.5041,90.944,-15.6452,0,9.79563,-0.294587,0.399968,1.15854,0.518293,-1.58537,-39.4172,0.244292,0.972378,4.93902,1.18902,1.64634
95.5206,90.9419,-16.9862,0,9.82437,-0.253872,0.450264,0.762195,0.304878,-1.70732,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
95.5381,90.9388,-16.974,0,9.78366,-0.232317,0.395178,0.609756,0.518293,-1.55488,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
95.5443,90.9315,-16.2348,0,9.82437,-0.215552,0.407153,0.365854,0.731707,-1.64634,-39.2544,0.215552,1.16398,4.96951,1.21951,1.67683
95.5616,90.9266,-16.2226,0,9.8555,-0.232317,0.459844,0.0609756,0.701219,-1.67683,-0.0718506,0.129331,0.00479004,4.96951,1.21951,1.67683
95.5674,90.9234,-15.5803,0,9.84114,-0.229922,0.356858,0.182927,0.518293,-1.52439,-39.4172,0.270637,0.00239502,4.93902,1.18902,1.64634
95.5838,90.923,-16.9238,0,9.82437,-0.237107,0.443079,-0.0609756,0.365854,-1.43293,-39.4412,-16.9615,-46.6909,-49.0244,-61.25,4.87805
