time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
419.375,84.6994,6.2075,0,9.46512,0.795146,-2.18665,-0.0304878,-0.884146,-1.52439,-9.82916,-0.316143,1.04423,-15.122,-3.75,4.11585
419.385,84.7017,6.19363,0,9.45075,0.766406,-2.25611,-0.0914634,-0.487805,-1.67683,-9.78366,-0.318538,1.00351,-13.6585,-3.62805,4.93902
419.395,84.7056,6.19274,0,9.46512,0.768801,-2.19863,-0.0609756,-0.426829,-1.55488,-9.78844,-0.335303,1.0562,-14.4207,-2.95732,5.21341
419.405,84.7088,6.19757,0,9.45314,0.754431,-2.22976,-0.213415,0,-1.7378,-9.82677,-0.318538,1.08255,-14.2988,-2.5,4.42073
419.415,84.704,6.19988,0,9.46512,0.785566,-2.19623,-0.335366,-0.0914634,-1.95122,-9.84114,-0.294587,1.07536,-14.6341,-2.62195,5.27439
419.425,84.7035,6.20096,0,9.46272,0.761616,-2.26808,-0.121951,-0.27439,-1.92073,-9.83635,-0.311353,1.07057,-15.2439,-2.40854,4.08537
419.435,84.6992,6.20313,0,9.46512,0.780776,-2.19863,-0.0304878,0.0304878,-1.98171,-9.81958,-0.323328,1.07297,-15.2439,-3.35366,4.29878
419.445,84.6988,6.20215,0,9.4747,0.773591,-2.213,0,0.213415,-1.79878,-9.83874,-0.330513,1.06339,-15.4268,-2.56098,4.66463
419.455,84.6986,6.1975,0,9.4747,0.792751,-2.22258,-0.0609756,0.152439,-1.55488,-9.8124,-0.342488,1.04662,-15.6707,-2.46951,5.7622
419.465,84.6961,6.19094,0,9.43398,0.773591,-2.20581,0.152439,0.27439,-1.92073,-9.80042,-0.289797,1.03704,-14.2683,-2.56098,4.90854
419.475,84.6901,6.18217,0,9.45554,0.795146,-2.19863,-0.152439,0.121951,-1.95122,-9.81958,-0.292192,1.03225,-15.3963,-2.07317,5.21341
419.485,84.684,6.18816,0,9.46751,0.807122,-2.17947,-0.213415,-0.0304878,-1.82927,-9.87946,-0.294587,1.09213,-14.6646,-3.35366,4.2378
419.495,84.6773,6.19423,0,9.49625,0.821492,-2.19623,-0.213415,0.0609756,-1.7378,-9.84593,-0.299377,1.08973,-13.628,-3.35366,5.67073
419.505,84.6741,6.20101,0,9.48907,0.799937,-2.18665,0,-0.0304878,-1.7378,-9.8555,-0.294587,1.09452,-13.8415,-3.04878,5.88415
419.515,84.6689,6.20376,0,9.44596,0.795146,-2.22018,-0.0609756,0.243902,-1.92073,-9.81958,-0.270637,1.07536,-15.1829,-2.80488,5.36585
419.525,84.6636,6.19566,0,9.45554,0.795146,-2.22737,-0.243902,-0.0609756,-1.95122,-9.79323,-0.311353,1.02746,-15.4573,-3.75,5.12195
419.535,84.6584,6.19408,0,9.4723,0.787961,-2.27287,0.27439,0.335366,-2.04268,-9.80521,-0.296982,1.0562,-13.811,-2.56098,5.39634
419.545,84.6535,6.18471,0,9.50583,0.799937,-2.24413,0.0609756,0.823171,-1.92073,-9.79563,-0.306563,1.02507,-14.4512,-2.59146,4.81707
419.555,84.6506,6.18305,0,9.47709,0.811912,-2.17707,-0.0609756,0.579268,-1.61585,-9.84114,-0.325723,1.0562,-14.8476,-3.78049,5.67073
419.565,84.6468,6.17741,0,9.46991,0.802332,-2.1627,-0.0304878,0.152439,-1.79878,-9.82916,-0.294587,1.03704,-13.9024,-4.29878,6.55488
419.575,84.646,6.18156,0,9.43877,0.795146,-2.23216,0.0304878,0.0609756,-1.64634,-9.8076,-0.287402,1.07536,-14.2683,-2.71341,6.09756
419.585,84.6424,6.19057,0,9.43638,0.811912,-2.21779,0.182927,-0.213415,-1.64634,-9.8076,-0.263452,1.09692,-14.6037,-3.90244,5.21341
419.595,84.6414,6.18175,0,9.43877,0.799937,-2.20821,-0.0914634,-0.487805,-1.61585,-9.84114,-0.308958,1.02507,-14.6341,-4.87805,5.4878
419.605,84.6433,6.18755,0,9.45075,0.775986,-2.17947,-0.152439,-0.518293,-1.70732,-9.80042,-0.268242,1.08255,-14.2988,-3.56707,5.60976
419.615,84.6442,6.19273,0,9.45793,0.797541,-2.22737,-0.152439,-0.731707,-1.52439,-9.79323,-0.311353,1.08015,-14.6037,-3.59756,5.2439
419.625,84.6508,6.19303,0,9.4723,0.768801,-2.213,-0.182927,-0.548781,-1.4939,-9.81479,-0.318538,1.06339,-14.5427,-3.29268,5.64024
419.635,84.6526,6.19728,0,9.47709,0.778381,-2.26808,-0.213415,-0.579268,-1.67683,-9.84114,-0.301772,1.08255,-14.939,-3.78049,4.54268
419.645,84.647,6.2015,0,9.5202,0.816702,-2.20342,-0.0914634,-0.457317,-1.79878,-9.83635,-0.292192,1.08255,-14.3293,-4.02439,4.35976
419.655,84.6509,6.19465,0,9.48667,0.780776,-2.27766,-0.182927,0.152439,-1.52439,-9.81719,-0.332908,1.03465,-14.0244,-3.84146,5.15244
419.665,84.6542,6.19989,0,9.43877,0.795146,-2.19384,0,0.0609756,-1.37195,-9.83635,-0.332908,1.08494,-15.2134,-2.22561,5.51829
419.675,84.6546,6.19901,0,9.44356,0.768801,-2.20821,-0.121951,-0.243902,-1.85976,-9.8076,-0.313748,1.06099,-14.0549,-1.76829,4.2378
419.685,84.6613,6.20808,0,9.44356,0.792751,-2.19144,-0.182927,-0.0304878,-1.18902,-9.84832,-0.311353,1.1041,-14.2378,-3.20122,4.93902
419.695,84.6683,6.20504,0,9.46512,0.728086,-2.16989,-0.152439,-0.487805,-1.85976,-9.82677,-0.280217,1.05381,-15.1829,-3.20122,6.25
419.705,84.6723,6.1898,0,9.45793,0.778381,-2.19623,-0.0304878,-0.396341,-1.4939,-9.82916,-0.268242,1.01788,-15.2134,-1.64634,4.08537
419.715,84.6717,6.17909,0,9.43638,0.797541,-2.22258,-0.335366,-0.670732,-1.55488,-9.83395,-0.316143,1.02267,-14.7256,-2.65244,5.33537
419.725,84.6703,6.17646,0,9.45554,0.785566,-2.2585,-0.335366,-0.762195,-1.76829,-9.80521,-0.289797,1.04902,-14.6951,-2.71341,4.81707
419.735,84.6635,6.18138,0,9.46512,0.809517,-2.2609,-0.152439,-0.762195,-1.89024,-9.81479,-0.328118,1.07776,-13.9329,-2.04268,4.17683
419.745,84.6604,6.18754,0,9.48428,0.783171,-2.23934,-0.213415,-0.914634,-1.95122,-9.77647,-0.289797,1.08015,-14.4512,-2.59146,5.60976
419.755,84.6542,6.20326,0,9.45314,0.809517,-2.25611,-0.243902,-0.335366,-1.85976,-9.78605,-0.304167,1.11368,-13.9634,-1.98171,6.0061
419.765,84.6483,6.20584,0,9.45793,0.785566,-2.23216,-0.121951,-0.0609756,-2.13415,-9.80042,-0.304167,1.07297,-14.8476,-3.29268,6.03659
419.775,84.6496,6.19743,0,9.46033,0.756826,-2.22497,-0.0609756,-0.0914634,-1.95122,-9.81958,-0.316143,1.03944,-13.9939,-1.61585,5.91463
419.785,84.6437,6.19659,0,9.50104,0.807122,-2.24174,-0.396341,0.121951,-1.92073,-9.79084,-0.323328,1.0586,-15.122,-1.95122,5.85366
419.795,84.6447,6.18688,0,9.47949,0.787961,-2.22976,-0.243902,0.0304878,-1.64634,-9.82677,-0.311353,1.03225,-15.1524,-1.85976,5.21341
