time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
455.349,88.3015,-3.93922,0,9.6184,0.217947,-1.75794,-0.731707,-0.182927,-1.98171,-9.82197,-0.359253,-0.684976,-15.6707,2.10366,11.6463
455.359,88.2929,-3.93553,0,9.59445,0.217947,-1.71483,-0.609756,-0.365854,-1.95122,-9.84114,-0.411943,-0.65863,-15.5183,4.05488,11.6463
455.369,88.2874,-3.93298,0,9.61361,0.193997,-1.70046,-0.396341,-0.182927,-2.0122,-9.84353,-0.392783,-0.661025,-15.4268,5.97561,11.0671
455.379,88.2824,-3.92436,0,9.59924,0.196392,-1.69088,-0.548781,-0.121951,-1.95122,-9.87946,-0.373623,-0.637075,-17.8049,5.51829,11.3415
455.389,88.2833,-3.92956,0,9.59205,0.160466,-1.67651,-0.548781,-0.365854,-1.95122,-9.9082,-0.387993,-0.696951,-16.2805,6.40244,12.0732
455.399,88.2739,-3.92784,0,9.60642,0.208367,-1.66693,-0.518293,-0.518293,-2.16463,-9.9058,-0.349673,-0.66821,-16.7988,5.51829,12.7439
455.409,88.2693,-3.91833,0,9.62319,0.172441,-1.71723,-0.487805,-0.243902,-2.22561,-9.96568,-0.354463,-0.63947,-17.1037,4.29878,13.1402
455.42,88.2656,-3.91867,0,9.64474,0.172441,-1.73878,-0.487805,-0.640244,-2.16463,-9.96568,-0.383203,-0.680186,-15.061,4.48171,13.3841
455.429,88.2646,-3.92402,0,9.7142,0.167651,-1.79147,-0.426829,-0.640244,-2.0122,-10.0016,-0.376018,-0.704136,-13.9939,5.18293,12.8049
455.439,88.2684,-3.93296,0,9.69743,0.138911,-1.80345,0.0609756,0.304878,-1.98171,-10.0375,-0.407153,-0.723296,-12.7134,5.36585,12.5915
455.449,88.2634,-3.93475,0,9.68785,0.170046,-1.84417,0.396341,1.09756,-2.28659,-9.97765,-0.385598,-0.689766,-14.2073,4.63415,13.1402
455.459,88.2614,-3.93483,0,9.67348,0.158071,-1.84656,0.945122,1.85976,-2.19512,-9.94652,-0.356858,-0.680186,-13.0183,4.96951,12.9268
455.469,88.2664,-3.92575,0,9.65432,0.129331,-1.78668,1.12805,2.86585,-2.0122,-9.96089,-0.337698,-0.641865,-13.3841,4.54268,13.9634
455.479,88.2506,-3.91868,0,9.7118,0.249082,-1.89446,2.10366,4.69512,-2.2561,-9.93215,-0.371228,-0.651445,-12.6524,2.68293,14.9085
455.489,88.2396,-3.9042,0,9.67109,0.205972,-1.81542,2.22561,4.93902,-2.40854,-9.90101,-0.385598,-0.6251,-12.5,2.0122,14.4207
455.499,88.2231,-3.88982,0,9.67109,0.244292,-1.78908,2.2561,4.54268,-2.43902,-9.87227,-0.364043,-0.62989,-14.3293,1.34146,15.1524
455.509,88.2153,-3.87901,0,9.62798,0.215552,-1.71483,2.5,4.35976,-2.07317,-9.82916,-0.318538,-0.63468,-14.9085,1.43293,14.6341
455.519,88.2006,-3.86551,0,9.59924,0.249082,-1.68849,2.65244,4.42073,-2.2561,-9.82916,-0.301772,-0.62989,-16.6463,1.06707,14.5122
455.529,88.1995,-3.86809,0,9.56331,0.189207,-1.71244,2.65244,4.69512,-1.92073,-9.8124,-0.239502,-0.670605,-16.6768,2.59146,13.0488
455.539,88.1961,-3.87113,0,9.60163,0.198787,-1.69567,2.65244,4.87805,-1.98171,-9.8124,-0.265847,-0.673001,-20.7622,3.10976,13.2622
455.549,88.1891,-3.86841,0,9.63756,0.220342,-1.65017,3.07927,5.09146,-2.0122,-9.88185,-0.253872,-0.65384,-19.6037,3.90244,12.622
455.559,88.1919,-3.86546,0,9.67348,0.196392,-1.60706,3.20122,5.30488,-1.58537,-9.91299,-0.282612,-0.65384,-19.1768,4.39024,11.7073
455.569,88.1877,-3.88386,0,9.68067,0.210762,-1.66454,3.23171,5.82317,-1.92073,-9.94891,-0.299377,-0.747246,-18.5671,3.87195,10.7927
455.579,88.1929,-3.90668,0,9.67588,0.196392,-1.65017,3.2622,5.91463,-1.43293,-9.9561,-0.330513,-0.771196,-14.6341,5.18293,11.5549
455.589,88.2078,-3.93788,0,9.63995,0.191602,-1.65496,4.02439,5.64024,-0.945122,-9.92736,-0.356858,-0.809517,-12.0122,5.73171,12.378
455.599,88.2211,-3.94841,0,9.66869,0.215552,-1.63101,4.02439,5.51829,-0.731707,-9.97526,-0.368833,-0.728086,-10.5793,3.56707,13.0488
455.609,88.231,-3.94989,0,9.62319,0.237107,-1.59269,4.17683,5.42683,-0.609756,-9.97526,-0.378413,-0.692161,-7.28659,2.22561,14.2073
455.619,88.2433,-3.96051,0,9.6663,0.232317,-1.57832,4.08537,5.42683,-0.518293,-9.96328,-0.352068,-0.716111,-5.4878,0.97561,14.0854
455.629,88.2698,-3.99171,0,9.63516,0.186812,-1.57353,4.29878,5.4878,-0.426829,-9.94891,-0.361648,-0.778381,-5.57927,1.15854,13.4756
455.639,88.2992,-3.99781,0,9.63995,0.153281,-1.49449,4.35976,5.57927,-0.609756,-9.94412,-0.292192,-0.713716,-5.94512,1.89024,13.9329
455.649,88.3105,-4.0064,0,9.6663,0.198787,-1.53521,4.48171,5.85366,-0.853659,-9.88664,-0.268242,-0.720901,-7.0122,2.28659,14.4512
455.659,88.3454,-4.00978,0,9.65672,0.119751,-1.4921,4.39024,5.39634,-0.640244,-9.88664,-0.246687,-0.701741,-8.17073,1.4939,14.9085
455.669,88.3629,-4.06189,0,9.64714,0.148491,-1.52084,3.90244,5.2439,-1.0061,-9.88425,-0.244292,-0.814307,-9.2378,0.701219,13.5671
455.679,88.3779,-4.11273,0,9.60403,0.150886,-1.47773,3.32317,4.90854,-1.09756,-9.90341,-0.225132,-0.819097,-12.0427,-0.609756,13.9634
455.689,88.384,-4.13477,0,9.63995,0.174836,-1.44659,2.95732,4.57317,-1.28049,-9.92736,-0.210762,-0.766406,-13.1707,-0.670732,12.5305
455.699,88.3882,-4.21041,0,9.63756,0.146096,-1.41785,1.98171,4.05488,-1.70732,-9.89862,-0.239502,-0.900527,-13.8415,-0.762195,11.4329
455.709,88.3811,-4.23758,0,9.57529,0.205972,-1.39869,1.55488,3.59756,-1.79878,-9.95131,-0.213157,-0.816702,-16.7683,-1.31098,11.0976
455.719,88.3683,-4.28429,0,9.59445,0.232317,-1.32924,0.884146,2.9878,-1.95122,-9.9537,-0.182021,-0.871787,-17.1341,-1.09756,9.14634
455.729,88.3498,-4.33123,0,9.61361,0.253872,-1.32205,-0.457317,1.67683,-2.19512,-9.95849,-0.177231,-0.847837,-17.1951,0.457317,8.56707
455.739,88.3423,-4.37137,0,9.62558,0.203577,-1.3963,-1.06707,0.853659,-1.95122,-10.0064,-0.165256,-0.855022,-18.7195,-0.609756,7.71341
455.749,88.3401,-4.4172,0,9.63995,0.167651,-1.35558,-1.95122,0,-1.98171,-9.97286,-0.170046,-0.907712,-20.6707,-1.37195,6.18902
455.759,88.3439,-4.4643,0,9.63277,0.191602,-1.36516,-2.46951,-0.884146,-1.31098,-9.98244,-0.196392,-0.946033,-19.5122,-2.04268,5.64024
455.769,88.3612,-4.49976,0,9.63995,0.170046,-1.33403,-2.92683,-1.61585,-0.823171,-9.93454,-0.203577,-0.912502,-17.7744,-2.34756,5.33537
455.779,88.3692,-4.54202,0,9.62558,0.217947,-1.33642,-3.41463,-3.07927,-0.670732,-9.92736,-0.184417,-0.948428,-15.6098,-2.56098,5.18293
455.789,88.3929,-4.56948,0,9.61121,0.193997,-1.36277,-3.71951,-3.78049,-0.243902,-9.89622,-0.213157,-0.900527,-12.9573,-3.07927,5.03049
455.799,88.408,-4.59054,0,9.59684,0.217947,-1.38193,-4.26829,-4.66463,-0.213415,-9.94412,-0.232317,-0.883762,-11.5549,-3.07927,4.42073
455.809,88.4301,-4.60623,0,9.62319,0.196392,-1.36995,-4.60366,-5.15244,-0.182927,-9.97286,-0.205972,-0.866997,-10.8537,-2.89634,3.20122
455.82,88.467,-4.62404,0,9.60403,0.153281,-1.48491,-4.78659,-6.12805,0.335366,-9.93454,-0.143701,-0.878972,-11.4939,-3.68902,4.72561
455.829,88.5039,-4.61678,0,9.58966,0.160466,-1.50647,-4.7561,-6.61585,0,-9.90101,-0.129331,-0.773591,-13.6585,-4.93902,3.04878
455.84,88.5481,-4.61341,0,9.56571,0.134121,-1.46575,-5.27439,-6.61585,-0.0304878,-9.85311,-0.167651,-0.785566,-17.3476,-5.2439,4.32927
455.849,88.5733,-4.60141,0,9.53457,0.155676,-1.50886,-5.18293,-6.67683,-0.304878,-9.8076,-0.162861,-0.744851,-21.372,-6.43293,3.47561
455.859,88.5838,-4.59546,0,9.60163,0.165256,-1.50168,-5.51829,-6.67683,-0.762195,-9.81958,-0.201182,-0.771196,-24.7561,-7.95732,4.20732
455.869,88.6092,-4.5968,0,9.65432,0.117356,-1.62143,-5.33537,-6.7378,-0.579268,-9.84593,-0.265847,-0.804727,-27.0122,-8.71951,4.20732
455.879,88.6229,-4.60654,0,9.67348,0.158071,-1.61664,-5.4878,-6.89024,-0.579268,-9.92257,-0.318538,-0.847837,-26.25,-8.32317,5.73171
455.889,88.6365,-4.61702,0,9.69743,0.114961,-1.65496,-5.85366,-6.31098,-1.03659,-10.0375,-0.385598,-0.862207,-25.6098,-7.77439,4.63415
455.899,88.633,-4.62482,0,9.72378,0.174836,-1.76034,-5.70122,-4.93902,-1.37195,-10.1237,-0.414338,-0.859812,-23.8415,-8.20122,3.84146
455.909,88.6324,-4.62059,0,9.74294,0.162861,-1.82021,-5.36585,-3.32317,-1.31098,-10.1621,-0.376018,-0.811912,-23.4756,-10.122,3.20122
455.919,88.6438,-4.6059,0,9.74533,0.100591,-1.825,-4.20732,-1.85976,-1.25,-10.174,-0.328118,-0.768801,-22.3476,-14.4512,3.59756
455.929,88.656,-4.59305,0,9.71899,0.0862207,-1.80345,-3.35366,-1.12805,-1.34146,-10.1693,-0.292192,-0.775986,-20.9756,-16.6463,3.07927
455.939,88.6626,-4.57544,0,9.70941,0.0718506,-1.7795,-2.59146,-0.121951,-1.79878,-10.1261,-0.232317,-0.749641,-19.2378,-17.2561,3.07927
455.949,88.6664,-4.55579,0,9.65193,0.107776,-1.75315,-2.10366,0.640244,-1.61585,-10.0423,-0.222737,-0.730481,-19.0244,-16.4024,2.04268
455.959,88.6633,-4.5458,0,9.67109,0.0981958,-1.71004,-2.34756,1.31098,-2.19512,-9.92017,-0.165256,-0.759221,-18.7195,-14.7561,1.58537
455.969,88.6451,-4.54128,0,9.58008,0.165256,-1.78908,-1.40244,2.16463,-2.68293,-9.84114,-0.165256,-0.773591,-19.3293,-12.7134,1.21951
455.979,88.6313,-4.51074,0,9.51781,0.110171,-1.72202,-0.182927,2.5,-2.9878,-9.83156,-0.162861,-0.65863,-19.6037,-12.6524,0.914634
455.989,88.6081,-4.4675,0,9.51062,0.150886,-1.64777,0.792683,2.9878,-3.38415,-9.87227,-0.184417,-0.603545,-21.5549,-16.0976,1.18902
455.999,88.5802,-4.43359,0,9.5226,0.177231,-1.61185,1.03659,2.34756,-3.56707,-9.92017,-0.189207,-0.641865,-22.1037,-18.3537,1.09756
