time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
489.107,83.8459,4.46131,0,9.51062,0.955613,-1.81542,-0.27439,-1.37195,-1.09756,-9.87706,-0.452659,0.673001,-15.2439,-4.90854,4.69512
489.117,83.8498,4.45028,0,9.60882,0.938848,-1.82979,-0.426829,-1.34146,-1.37195,-9.87946,-0.510139,0.718506,-14.0244,-5.21341,6.46341
489.127,83.8521,4.43184,0,9.59924,0.943638,-1.85614,-0.609756,-1.25,-1.40244,-9.9082,-0.495769,0.689766,-13.9024,-3.84146,6.7378
489.137,83.8592,4.42773,0,9.58726,0.912502,-1.8777,-0.335366,-1.06707,-1.43293,-9.89143,-0.519719,0.744851,-15.2134,-4.72561,6.40244
489.147,83.8644,4.42744,0,9.5705,0.926873,-1.86333,-0.27439,-0.731707,-1.37195,-9.86269,-0.469424,0.759221,-14.5427,-3.78049,6.79878
489.157,83.8697,4.41996,0,9.56092,0.893342,-1.81303,-0.792683,-0.365854,-1.70732,-9.86269,-0.390388,0.730481,-13.6585,-3.20122,6.92073
489.167,83.8742,4.41447,0,9.55373,0.922083,-1.89446,-0.548781,-0.27439,-1.43293,-9.86748,-0.411943,0.737666,-14.4512,-3.17073,6.95122
489.177,83.8812,4.40768,0,9.58247,0.902922,-1.91123,-0.182927,0.152439,-1.4939,-9.85072,-0.431104,0.730481,-15.1829,-3.07927,6.85976
489.187,83.8832,4.40849,0,9.5705,0.919688,-1.87051,-0.304878,0.304878,-1.61585,-9.86748,-0.445474,0.761616,-15.0915,-2.34756,6.61585
489.197,83.8867,4.40376,0,9.55852,0.895737,-1.8274,0.0304878,0.335366,-1.76829,-9.85311,-0.447869,0.737666,-14.6951,-3.20122,7.28659
489.207,83.8836,4.40298,0,9.54655,0.905317,-1.86093,-0.121951,0.579268,-2.10366,-9.84114,-0.431104,0.752036,-14.2988,-3.14024,7.37805
489.217,83.877,4.39813,0,9.53457,0.941243,-1.85375,-0.121951,0.792683,-1.95122,-9.84114,-0.416733,0.737666,-14.0244,-2.37805,7.37805
489.228,83.8712,4.39193,0,9.50823,0.917292,-1.85614,-0.0609756,0.762195,-2.16463,-9.83156,-0.404758,0.735271,-14.7256,-1.58537,7.92683
489.237,83.8612,4.38614,0,9.49865,0.958008,-1.79626,-0.152439,0.884146,-2.0122,-9.84114,-0.402363,0.735271,-14.2073,-1.7378,7.5
489.247,83.8457,4.38507,0,9.5202,0.974773,-1.84177,-0.243902,0.701219,-2.31707,-9.81719,-0.392783,0.747246,-14.4207,-2.22561,6.43293
489.257,83.8379,4.39243,0,9.53936,0.946033,-1.81542,-0.518293,0.487805,-2.07317,-9.8076,-0.399968,0.773591,-14.6037,-1.55488,6.52439
489.267,83.835,4.40343,0,9.55852,0.924478,-1.84417,0.0609756,0.518293,-1.98171,-9.86748,-0.402363,0.799937,-14.5427,-3.14024,6.15854
489.277,83.8289,4.41212,0,9.52739,0.960403,-1.81303,0,0.670732,-1.76829,-9.85072,-0.404758,0.787961,-15.5183,-2.13415,6.58537
489.288,83.8264,4.42068,0,9.55134,0.938848,-1.82979,-0.0609756,0.518293,-1.79878,-9.84832,-0.399968,0.790356,-14.8171,-2.53049,5.91463
489.297,83.821,4.43295,0,9.52978,0.962798,-1.84896,-0.121951,0.304878,-1.70732,-9.86269,-0.421523,0.807122,-16.7988,-2.5,6.52439
489.307,83.815,4.43828,0,9.54415,0.946033,-1.81303,-0.243902,0.426829,-1.98171,-9.89143,-0.423918,0.785566,-16.189,-2.83537,7.34756
489.317,83.8133,4.43957,0,9.5681,0.953218,-1.81782,-0.0304878,0.579268,-1.61585,-9.86988,-0.421523,0.768801,-15.5183,-2.80488,7.2561
489.327,83.8097,4.44718,0,9.55613,0.948428,-1.81542,0,0.518293,-1.79878,-9.90101,-0.402363,0.797541,-16.128,-3.65854,6.55488
489.338,83.8065,4.44511,0,9.53936,0.979563,-1.81782,0.0609756,0.762195,-1.37195,-9.86748,-0.399968,0.756826,-15.4878,-2.83537,6.95122
489.347,83.8084,4.44145,0,9.57289,0.941243,-1.81542,-0.152439,0.548781,-1.52439,-9.8579,-0.380808,0.749641,-14.8171,-2.7439,7.04268
489.357,83.8036,4.4451,0,9.54415,0.965193,-1.86093,-0.121951,0.731707,-1.67683,-9.86509,-0.385598,0.778381,-16.372,-3.78049,6.06707
489.367,83.8008,4.44728,0,9.54894,0.969983,-1.79626,0.0304878,0.640244,-1.4939,-9.87706,-0.419128,0.773591,-15.4268,-4.02439,7.2561
489.377,83.8023,4.44226,0,9.55613,0.948428,-1.82261,0,0.792683,-1.46341,-9.8555,-0.438289,0.742456,-16.372,-3.65854,6.21951
489.388,83.8054,4.44455,0,9.53457,0.946033,-1.76992,0.243902,0.762195,-1.37195,-9.84353,-0.445474,0.771196,-15.5488,-3.5061,6.55488
489.397,83.817,4.43977,0,9.54894,0.905317,-1.85375,0.182927,0.579268,-1.31098,-9.86509,-0.407153,0.744851,-15.4573,-3.07927,6.06707
489.407,83.8253,4.43472,0,9.53218,0.890947,-1.80584,0.121951,0.243902,-1.61585,-9.86509,-0.426313,0.742456,-14.4512,-3.29268,5.94512
489.417,83.8228,4.43105,0,9.53218,0.953218,-1.82979,-0.0304878,0.701219,-1.61585,-9.85311,-0.402363,0.744851,-15.2134,-4.26829,6.0061
489.427,83.8185,4.42377,0,9.54894,0.950823,-1.86093,0.152439,0.914634,-1.79878,-9.87227,-0.404758,0.730481,-16.0366,-4.14634,5.73171
489.437,83.8167,4.41835,0,9.55373,0.934058,-1.74118,0.27439,0.823171,-1.82927,-9.83395,-0.380808,0.737666,-14.7866,-2.65244,5.67073
489.447,83.8189,4.4107,0,9.55373,0.917292,-1.80824,0.0914634,0.701219,-1.7378,-9.82677,-0.404758,0.725691,-15.6402,-3.17073,6.18902
489.457,83.8151,4.4018,0,9.53936,0.958008,-1.78908,0.0914634,0.426829,-1.67683,-9.84114,-0.383203,0.720901,-16.372,-3.01829,6.37195
489.467,83.8186,4.38896,0,9.52978,0.919688,-1.76992,-0.121951,0.121951,-1.61585,-9.87467,-0.397573,0.706531,-15.5793,-2.89634,6.46341
489.478,83.8169,4.37648,0,9.54894,0.924478,-1.83458,0,0.304878,-1.92073,-9.8579,-0.407153,0.704136,-15.1524,-2.9878,6.34146
489.488,83.8119,4.37203,0,9.52739,0.936453,-1.83458,-0.152439,0.396341,-2.0122,-9.90101,-0.414338,0.737666,-15.5793,-2.80488,5.97561
489.497,83.8076,4.37168,0,9.53218,0.941243,-1.79387,-0.152439,0.27439,-1.92073,-9.87706,-0.399968,0.749641,-15.122,-4.63415,6.43293
489.507,83.8003,4.361,0,9.54894,0.962798,-1.78429,-0.182927,0.121951,-1.92073,-9.89143,-0.411943,0.708926,-15.7622,-3.44512,5.2439
489.517,83.7971,4.36063,0,9.54894,0.929268,-1.79626,-0.0609756,0.0609756,-2.0122,-9.88185,-0.440684,0.749641,-16.189,-2.89634,7.0122
