time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
192.17,69.7885,9.31456,0,8.91426,3.19017,2.99138,0.182927,-0.243902,-1.40244,-9.69504,0.335303,1.64059,0.0609756,0.426829,6.85976
192.18,69.7878,9.32469,0,8.90468,3.19975,2.93869,0.213415,-0.213415,-1.40244,-9.67109,0.342488,1.60466,-0.0914634,0.304878,6.7378
192.19,69.7826,9.34285,0,8.91666,3.2213,2.95306,0.396341,-0.487805,-1.52439,-9.71899,0.294587,1.62861,-0.243902,0.243902,6.95122
192.2,69.7773,9.36899,0,8.9454,3.24286,2.94108,0.426829,-0.335366,-1.40244,-9.74533,0.237107,1.64538,-0.152439,0.0304878,7.19512
192.21,69.7781,9.36558,0,8.95737,3.21172,3.00814,0.365854,-0.457317,-1.37195,-9.77407,0.253872,1.60706,0.152439,-0.0304878,7.10366
192.22,69.7755,9.33177,0,8.95498,3.21412,3.06323,0.304878,-0.792683,-1.58537,-9.78126,0.241897,1.54479,0.335366,-0.396341,7.10366
192.23,69.7731,9.34604,0,8.9933,3.24765,2.91713,0.182927,-0.640244,-1.34146,-9.79563,0.304167,1.6334,0.487805,-0.0304878,6.95122
192.24,69.7662,9.3493,0,8.99569,3.27399,2.9315,-0.27439,-0.365854,-1.37195,-9.81479,0.316143,1.62143,0.365854,-0.27439,6.89024
192.25,69.7674,9.33989,0,9.01725,3.24765,2.94348,-0.182927,-0.304878,-1.18902,-9.79084,0.323328,1.59508,0.335366,0.182927,6.82927
192.26,69.7699,9.34656,0,9.01964,3.23807,2.92671,-0.518293,-0.182927,-1.21951,-9.81479,0.323328,1.62622,0.304878,-0.152439,6.82927
192.27,69.7792,9.35074,0,8.9909,3.19735,2.90516,-0.579268,0.0609756,-1.12805,-9.8076,0.277822,1.62143,0.182927,0.0609756,6.58537
192.28,69.7832,9.37231,0,9.02443,3.20933,2.87642,-0.518293,0.0609756,-1.43293,-9.76928,0.289797,1.64538,0.152439,0.0914634,6.43293
192.29,69.7874,9.33377,0,8.99569,3.19256,2.91953,-0.457317,0.396341,-1.4939,-9.73575,0.318538,1.54718,0.365854,0,6.46341
192.3,69.7957,9.3084,0,8.98132,3.16382,2.91474,-0.670732,0.304878,-1.46341,-9.71659,0.296982,1.55676,0.457317,0.0609756,6.55488
192.31,69.7985,9.28637,0,8.98851,3.18777,2.95306,-0.579268,0.365854,-1.58537,-9.70701,0.313748,1.55437,0.396341,0.152439,6.67683
192.32,69.8072,9.26001,0,8.97174,3.17101,2.9794,-0.426829,0.213415,-1.31098,-9.67109,0.328118,1.54,0.0304878,-0.0914634,6.58537
192.33,69.8093,9.25344,0,8.93103,3.16622,2.91474,-0.243902,0.304878,-1.64634,-9.69743,0.344883,1.57113,0.152439,0,6.64634
192.34,69.8137,9.24131,0,8.93582,3.16143,2.95306,-0.243902,0.0304878,-1.55488,-9.65672,0.397573,1.55437,0.0914634,-0.0914634,6.64634
192.35,69.8251,9.24218,0,8.943,3.15903,2.98659,-0.0914634,0.457317,-1.15854,-9.72138,0.378413,1.58311,0.0914634,0.0304878,6.46341
192.36,69.8306,9.25548,0,8.92863,3.16622,2.96264,-0.121951,0.579268,-1.37195,-9.70462,0.419128,1.59987,0.0914634,0.0304878,6.31098
192.37,69.8327,9.27118,0,8.94779,3.17819,3.00335,-0.0304878,0.304878,-1.52439,-9.73336,0.385598,1.61424,-0.27439,0.213415,6.40244
192.38,69.8422,9.2813,0,8.93821,3.17101,2.97461,-0.0914634,0.335366,-1.09756,-9.72378,0.387993,1.60466,-0.243902,0.152439,6.21951
192.39,69.8456,9.28383,0,8.94779,3.16861,2.96024,0.0304878,0.0914634,-1.52439,-9.75491,0.356858,1.59987,-0.213415,0.487805,5.91463
192.4,69.8418,9.2925,0,8.97414,3.21172,2.94827,-0.0914634,0.0914634,-1.64634,-9.76449,0.349673,1.61424,-0.365854,0.426829,6.06707
192.41,69.8359,9.27465,0,8.95737,3.22849,2.96982,0.243902,0.182927,-1.55488,-9.76689,0.344883,1.56155,-0.457317,0.457317,6.0061
192.42,69.8338,9.25247,0,8.96935,3.21891,2.97701,0.182927,-0.182927,-1.43293,-9.76928,0.323328,1.55676,-0.335366,0.152439,6.31098
192.43,69.8284,9.26272,0,8.96456,3.23328,2.94587,0.0304878,0.121951,-1.4939,-9.75491,0.320933,1.60706,-0.27439,0.152439,6.31098
192.44,69.823,9.2668,0,8.95258,3.23567,2.96982,0,0.0304878,-1.43293,-9.75491,0.368833,1.59748,-0.487805,-0.0304878,6.52439
192.45,69.8239,9.2885,0,8.943,3.21651,2.94827,0,0.0914634,-1.15854,-9.75731,0.368833,1.62861,-0.579268,0.0914634,6.34146
192.46,69.8189,9.27315,0,8.95977,3.24525,3.03928,0.365854,0.182927,-1.31098,-9.76449,0.335303,1.57113,-0.0914634,-0.0914634,6.43293
192.47,69.8177,9.27892,0,8.93342,3.22849,2.95066,0.457317,-0.0609756,-1.12805,-9.74054,0.347278,1.59987,-0.27439,-0.0914634,6.31098
192.48,69.8145,9.25294,0,8.94061,3.22609,2.99856,0.27439,-0.121951,-1.34146,-9.74533,0.304167,1.54239,-0.27439,-0.335366,6.15854
192.49,69.8064,9.24891,0,8.94061,3.25483,2.96503,0.304878,-0.152439,-1.37195,-9.73096,0.318538,1.57832,-0.213415,-0.152439,6.34146
192.5,69.807,9.24609,0,8.97174,3.22609,2.99617,0.0304878,-0.182927,-1.21951,-9.7118,0.313748,1.57592,-0.152439,-0.335366,6.34146
192.51,69.8093,9.25715,0,8.93582,3.21891,2.96264,0.518293,-0.365854,-1.03659,-9.70222,0.311353,1.59748,0,-0.121951,6.31098
192.52,69.8122,9.28987,0,8.94779,3.20693,2.99856,0.213415,-0.396341,-1.18902,-9.73575,0.289797,1.64298,0.152439,-0.152439,6.28049
192.53,69.8177,9.31829,0,8.93342,3.19735,2.97701,0.182927,-0.335366,-1.06707,-9.70462,0.294587,1.6334,0.152439,-0.0914634,6.34146
192.54,69.8205,9.29836,0,8.95498,3.19017,2.95066,-0.0609756,-0.335366,-1.40244,-9.73096,0.349673,1.56395,0.182927,-0.0914634,6.15854
192.55,69.8229,9.2474,0,8.94779,3.19735,2.96024,0.304878,-0.27439,-1.31098,-9.71899,0.340093,1.50886,-0.0609756,-0.0914634,6.31098
192.56,69.8261,9.21527,0,8.96456,3.19496,2.99138,0.0609756,-0.457317,-1.34146,-9.71899,0.304167,1.52563,0.0304878,0.243902,6.25
192.57,69.8297,9.23897,0,8.96216,3.18538,2.95066,-0.304878,-0.762195,-1.40244,-9.7118,0.328118,1.61424,0.152439,0.0914634,6.25
192.58,69.8325,9.23864,0,8.98611,3.18777,2.886,-0.335366,-0.762195,-1.52439,-9.75012,0.296982,1.5855,-0.304878,0.0914634,6.34146
192.59,69.8366,9.22816,0,8.96935,3.18059,2.98659,0.243902,-0.426829,-1.43293,-9.73336,0.330513,1.56395,-0.152439,0.304878,6.4939
192.6,69.8298,9.20283,0,8.95977,3.22609,2.9315,0.0914634,-0.365854,-1.67683,-9.73336,0.308958,1.54,0,0.0914634,6.4939
192.61,69.8234,9.19523,0,8.98372,3.24286,2.94827,-0.0609756,-0.426829,-1.55488,-9.74773,0.313748,1.56634,0.213415,-0.121951,6.18902
192.62,69.827,9.19192,0,8.9933,3.20214,2.94348,-0.0914634,-0.396341,-1.34146,-9.75252,0.316143,1.57353,0.152439,0,6.46341
192.63,69.8301,9.19963,0,9.00288,3.20454,2.90995,-0.0609756,-0.335366,-1.37195,-9.79084,0.296982,1.59748,0.0609756,-0.0914634,6.46341
192.64,69.8349,9.16365,0,8.98611,3.21651,2.89318,0.0304878,-0.304878,-1.06707,-9.75012,0.330513,1.51844,0.182927,-0.121951,6.21951
192.65,69.8356,9.1521,0,8.9909,3.21172,2.93869,-0.121951,-0.213415,-1.40244,-9.77407,0.294587,1.55676,0.243902,-0.121951,6.21951
