time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
276.131,71.0037,13.3105,0,8.96935,2.97222,3.33866,-0.152439,-0.182927,-1.67683,-9.61121,0.205972,2.24413,-0.0304878,0.548781,6.15854
276.141,71.0013,13.2927,0,8.95258,2.98898,3.32668,0.0914634,-0.152439,-1.67683,-9.60642,0.186812,2.23934,0,0.304878,6.37195
276.151,70.9967,13.2784,0,8.93582,2.99856,3.33387,0,-0.213415,-1.67683,-9.58487,0.201182,2.23455,0.152439,0.548781,6.15854
276.161,70.9948,13.3122,0,8.92384,2.99138,3.32429,0.335366,-0.335366,-1.52439,-9.5705,0.222737,2.32556,0,0.396341,6.25
276.171,70.9874,13.2913,0,8.943,3.00575,3.35542,0.0304878,-0.243902,-1.85976,-9.56571,0.251477,2.22258,-0.0609756,0.426829,6.34146
276.181,70.9804,13.3221,0,8.93103,3.01533,3.32908,-0.182927,0.0914634,-1.67683,-9.58966,0.213157,2.33035,0.182927,0.487805,6.15854
276.191,70.9785,13.3067,0,8.92384,3.00096,3.37698,0.152439,-0.0914634,-1.43293,-9.59924,0.234712,2.23934,0.213415,0.609756,6.31098
276.201,70.9783,13.3373,0,8.91666,2.98659,3.32908,-0.0304878,-0.0304878,-1.46341,-9.55852,0.249082,2.32317,-0.0304878,0.457317,6.31098
276.211,70.9731,13.3264,0,8.92624,2.99856,3.31471,0.0609756,0.121951,-1.7378,-9.56571,0.251477,2.24892,-0.213415,0.213415,6.31098
276.221,70.9719,13.3159,0,8.90468,2.97461,3.32668,0.0304878,-0.0914634,-1.64634,-9.57529,0.227527,2.24892,-0.213415,0.304878,6.28049
276.231,70.9758,13.3109,0,8.92384,2.96743,3.31471,-0.0914634,-0.0304878,-1.43293,-9.55852,0.203577,2.25371,-0.121951,0.213415,6.31098
276.241,70.9748,13.2792,0,8.93342,2.98419,3.32189,0.0609756,0.121951,-1.61585,-9.57768,0.213157,2.2106,0.182927,0.213415,6.15854
276.251,70.9735,13.2776,0,8.91187,2.97701,3.30034,0.152439,0,-1.64634,-9.5705,0.210762,2.25611,-0.0304878,0.304878,6.40244
276.261,70.967,13.2913,0,8.93342,3.01772,3.32429,-0.121951,0.243902,-1.64634,-9.56331,0.196392,2.28006,0.152439,0.152439,6.52439
276.271,70.9625,13.2767,0,8.9454,3.02012,3.28357,-0.152439,0.213415,-1.52439,-9.58966,0.189207,2.24174,0.213415,0.0609756,6.09756
276.281,70.9625,13.2739,0,8.943,2.99617,3.33626,-0.213415,0.365854,-1.46341,-9.60163,0.237107,2.2609,0.0914634,0.121951,6.12805
276.291,70.9675,13.2281,0,8.95258,2.9794,3.33147,-0.152439,0.396341,-1.34146,-9.59445,0.227527,2.18426,0.213415,0.182927,6.25
276.301,70.9757,13.2123,0,8.93582,2.97222,3.29315,0.121951,0.518293,-1.15854,-9.59205,0.222737,2.22497,-0.213415,0.335366,6.37195
276.311,70.9808,13.2009,0,8.9454,2.99856,3.33147,-0.0304878,0.182927,-1.06707,-9.59205,0.234712,2.23216,-0.121951,0.182927,6.18902
276.321,70.9828,13.1994,0,8.93582,2.98898,3.31231,0,0.243902,-1.34146,-9.6184,0.201182,2.25371,0,0.213415,6.28049
276.331,70.9924,13.2011,0,8.93582,2.95306,3.30513,-0.0304878,0.304878,-1.25,-9.64235,0.215552,2.26569,0,0.548781,6.61585
276.341,70.9968,13.1874,0,8.92145,2.9818,3.35303,-0.0914634,0.121951,-1.18902,-9.63995,0.227527,2.23455,-0.182927,0.335366,6.34146
276.351,71.0001,13.1692,0,8.93103,2.9818,3.36261,-0.0609756,0.335366,-1.28049,-9.63037,0.229922,2.22737,-0.0914634,0,6.4939
276.361,71.0099,13.1668,0,8.943,2.95306,3.37458,-0.0914634,0,-1.21951,-9.63037,0.237107,2.24892,0.27439,0.335366,6.52439
276.371,71.0229,13.1688,0,8.92145,2.92432,3.32429,-0.182927,0.243902,-1.25,-9.60403,0.220342,2.25132,0,0.457317,6.25
276.381,71.0298,13.1666,0,8.93342,2.94827,3.39135,-0.0914634,0.0304878,-1.37195,-9.59684,0.234712,2.24174,0.243902,0.213415,6.58537
276.391,71.0346,13.1294,0,8.93103,2.94827,3.3195,-0.365854,-0.0304878,-1.4939,-9.62319,0.246687,2.18665,0.0609756,0.152439,6.52439
276.401,71.0391,13.1081,0,8.93821,2.94587,3.35542,-0.182927,-0.152439,-1.55488,-9.58966,0.287402,2.19863,-0.121951,0.243902,6.46341
276.411,71.0412,13.1086,0,8.90229,2.94348,3.35063,-0.213415,-0.243902,-1.61585,-9.60163,0.244292,2.23695,-0.0609756,0.27439,6.58537
276.421,71.0367,13.1656,0,8.8975,2.98419,3.35063,-0.213415,-0.121951,-1.61585,-9.54415,0.268242,2.31119,-0.121951,0.0304878,6.52439
276.431,71.031,13.1561,0,8.94061,2.98898,3.33387,-0.243902,-0.396341,-1.82927,-9.53697,0.237107,2.21539,-0.213415,0.152439,6.37195
276.441,71.0295,13.1731,0,8.88552,2.96264,3.35782,-0.0609756,-0.182927,-1.61585,-9.50583,0.208367,2.25132,-0.152439,-0.27439,6.0061
276.451,71.0297,13.177,0,8.91905,2.96024,3.30034,0,-0.27439,-1.64634,-9.53218,0.208367,2.23695,0.0609756,-0.0609756,6.12805
276.461,71.0242,13.2088,0,8.90947,2.99856,3.39135,0.182927,-0.152439,-1.58537,-9.58487,0.165256,2.29682,0.0304878,0.0914634,6.64634
276.471,71.0197,13.2176,0,8.94061,3.00575,3.33387,-0.0914634,-0.27439,-1.55488,-9.64235,0.158071,2.28006,0.243902,0.243902,6.46341
276.481,71.0189,13.2203,0,8.97893,2.98898,3.32668,-0.0304878,0.0914634,-1.61585,-9.62798,0.213157,2.26569,0.0914634,0,6.76829
276.491,71.0178,13.2268,0,8.96695,2.99856,3.32668,-0.0914634,-0.152439,-1.4939,-9.65672,0.205972,2.28006,0.426829,-0.152439,6.37195
276.501,71.0171,13.2516,0,8.95977,2.99617,3.32908,-0.152439,-0.304878,-1.46341,-9.61361,0.241897,2.29922,-0.121951,0,6.40244
276.511,71.0202,13.2654,0,8.98132,2.96503,3.32668,-0.27439,-0.152439,-1.61585,-9.62798,0.210762,2.29443,-0.121951,0.304878,6.06707
276.521,71.0188,13.2894,0,8.94061,2.98898,3.34824,-0.335366,-0.27439,-1.52439,-9.62558,0.198787,2.31598,0.27439,0.304878,6.31098
276.531,71.0183,13.2713,0,8.97893,2.9794,3.33626,-0.213415,-0.396341,-1.70732,-9.61121,0.205972,2.23216,-0.0304878,0.518293,6.55488
276.541,71.0232,13.2462,0,8.92624,2.96503,3.3195,-0.0609756,0,-1.31098,-9.60642,0.208367,2.21779,0,0.335366,6.34146
276.551,71.0267,13.2463,0,8.90947,2.96982,3.35542,-0.182927,-0.182927,-1.28049,-9.61361,0.136516,2.26329,0.518293,0.0914634,6.64634
276.561,71.0203,13.1717,0,8.8975,2.99138,3.34345,0,-0.27439,-1.70732,-9.59205,0.191602,2.14354,0.640244,0,6.55488
276.571,71.0112,13.1344,0,8.87594,3.00575,3.33626,0.213415,-0.396341,-1.67683,-9.61361,0.196392,2.18426,0.548781,-0.182927,6.61585
276.581,71.0034,13.1099,0,8.92624,3.02251,3.33387,0.0609756,-0.518293,-1.58537,-9.62558,0.227527,2.19144,0.457317,-0.579268,6.61585
276.591,71.0026,13.1012,0,8.90229,2.9818,3.27399,0.152439,-0.457317,-1.46341,-9.63756,0.282612,2.22497,0.426829,-0.548781,6.40244
276.601,71.0012,13.1202,0,8.94061,2.98419,3.35542,0.0914634,-0.27439,-1.61585,-9.60403,0.280217,2.27766,0.365854,-0.640244,6.31098
276.611,70.996,13.1528,0,8.93103,2.99856,3.32429,-0.0914634,0.0304878,-1.70732,-9.57768,0.287402,2.30401,-0.213415,-0.609756,6.18902
276.621,71.0051,13.1623,0,8.92863,2.93629,3.30992,-0.609756,0.0914634,-1.40244,-9.54415,0.275427,2.25132,-0.396341,-0.731707,5.91463
276.631,71.0159,13.153,0,8.94779,2.91953,3.39374,-0.213415,0.243902,-1.4939,-9.62079,0.265847,2.22976,-0.27439,-0.487805,5.67073
276.641,71.0272,13.1335,0,8.93821,2.92192,3.32908,-0.121951,-0.0304878,-1.40244,-9.60163,0.234712,2.20821,-0.457317,-0.243902,5.85366
276.651,71.0394,13.0896,0,8.96456,2.91953,3.32429,-0.304878,0.396341,-1.43293,-9.60882,0.241897,2.15073,-0.426829,-0.487805,5.97561
276.661,71.05,13.0794,0,8.96456,2.90755,3.31471,-0.213415,-0.0304878,-1.61585,-9.60882,0.193997,2.21539,-0.792683,-0.243902,6.03659
276.671,71.0541,13.0728,0,8.95498,2.92192,3.31471,-0.152439,0.27439,-1.85976,-9.64953,0.201182,2.22976,-0.518293,-0.182927,5.97561
276.681,71.0511,13.0424,0,8.92384,2.96743,3.34824,0.0914634,0.579268,-1.76829,-9.58247,0.234712,2.15552,-0.243902,-0.701219,6.06707
276.691,71.0552,13.0287,0,8.92145,2.91953,3.38177,0.182927,0.243902,-1.76829,-9.62558,0.210762,2.19863,-0.152439,-0.609756,6.28049
276.701,71.0523,13.0108,0,8.90468,2.95545,3.34105,0.0914634,0.243902,-1.82927,-9.63995,0.229922,2.18905,-0.213415,-0.640244,6.18902
276.711,71.0504,13.003,0,8.91905,2.95306,3.40572,0.304878,0.396341,-1.82927,-9.64714,0.220342,2.2106,-0.0914634,-0.640244,6.09756
276.721,71.051,12.9853,0,8.94061,2.96264,3.3674,0.579268,0.396341,-1.61585,-9.65672,0.203577,2.18426,-0.0914634,-0.853659,6.28049
276.731,71.0464,12.9975,0,8.93103,2.96264,3.33866,0.670732,0.0914634,-1.98171,-9.66869,0.208367,2.2585,0.0304878,-0.701219,6.28049
276.741,71.041,12.98,0,8.93342,2.95545,3.38656,0.792683,-0.182927,-2.13415,-9.64235,0.205972,2.18186,-0.0914634,-0.792683,6.40244
