time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
239.639,64.894,55.5192,0,9.9537,3.53265,2.58183,-6.06707,26.6463,27.7134,-9.64714,0.469424,5.48699,11.7683,99.2683,12.9573
239.649,65.2777,54.4462,0,9.59924,3.24765,2.68003,-4.20732,24.2073,26.0671,-9.20885,0.58678,5.08463,11.6463,97.4695,14.6646
239.659,65.6673,53.3577,0,9.34537,3.01293,2.69679,-2.71341,23.0488,25.7622,-8.76338,0.807122,4.55054,11.128,97.2866,15.8841
239.669,66.0621,52.2723,0,8.92384,2.82373,2.85726,-1.31098,20.0915,26.4634,-8.48795,1.05381,4.22002,9.66463,98.4756,16.7988
239.679,66.46,51.1557,0,8.66279,2.59381,3.03928,0.243902,16.3415,25.7622,-8.35622,1.29092,3.82006,7.43902,99.3902,16.8902
239.689,66.8663,49.9899,0,8.44723,2.39023,3.10874,1.98171,13.2622,25.6707,-8.35862,1.38672,3.4129,4.78659,99.9085,16.6463
239.699,67.2443,48.7675,0,8.26042,2.43094,3.12311,4.05488,8.62805,24.8171,-8.42568,1.57592,3.00335,2.0122,100.549,16.128
239.709,67.6042,47.5557,0,8.28198,2.38544,2.92192,4.57317,7.68293,23.0793,-8.42568,1.53042,2.84528,0.213415,99.6341,14.8476
239.719,67.9688,46.3193,0,8.45681,2.24892,2.79259,3.84146,6.64634,21.8902,-8.42089,1.47294,2.54591,-1.79878,98.811,13.1707
239.729,68.3245,45.0531,0,8.44005,2.15791,2.97701,4.11585,3.41463,20.6098,-8.40891,1.41785,2.22737,-4.39024,98.9634,11.1585
239.739,68.6458,43.8318,0,8.5119,2.24413,2.99138,5.70122,2.40854,18.689,-8.48316,1.28852,2.22497,-6.03659,97.8963,9.42073
239.749,68.9158,42.7141,0,8.56699,2.53393,2.95545,6.70732,-0.457317,17.5915,-8.68434,1.19032,2.5028,-6.82927,95.1524,7.92683
239.759,69.1401,41.6193,0,8.76817,2.84528,2.70877,5.94512,-1.28049,16.5549,-8.79212,1.152,2.44292,-7.22561,93.1098,6.95122
239.769,69.3209,40.4923,0,9.07233,3.27639,2.33993,3.68902,2.5,16.4024,-9.03162,1.09213,2.18665,-7.56098,90.7317,6.21951
239.779,69.4722,39.4248,0,9.38848,3.6524,1.91841,0.152439,7.53049,16.6159,-9.52978,1.04183,2.37107,-7.95732,88.0183,5.70122
239.789,69.6168,38.4197,0,9.63995,3.91107,1.74357,-4.29878,11.1585,17.9268,-9.95131,0.977168,2.56746,-7.83537,85.9451,6.09756
239.799,69.7747,37.4688,0,9.69264,3.87514,1.93757,-8.32317,12.5,18.9939,-10.2746,0.919688,2.71835,-7.43902,82.8659,6.18902
239.809,69.9564,36.5653,0,9.83156,3.72426,2.1627,-11.6159,13.2927,19.6037,-10.6028,0.929268,2.85007,-6.82927,79.6037,6.34146
239.819,70.15,35.6906,0,9.84353,3.5566,2.39023,-12.9878,14.6646,19.3902,-10.8183,0.943638,2.86923,-6.58537,76.3415,7.04268
239.829,70.3386,34.8028,0,9.50823,3.43206,2.55309,-13.9329,13.811,19.2378,-10.8878,0.948428,2.64171,-6.09756,73.8415,7.71341
239.839,70.5268,33.9189,0,9.42201,3.33866,2.78541,-13.2622,15.7622,18.9024,-10.9428,0.850232,2.49322,-5.79268,71.4329,8.23171
239.849,70.707,33.0631,0,9.01246,3.20214,3.13987,-11.9817,12.622,18.5671,-10.8423,0.826282,2.43334,-4.84756,68.7195,8.38415
239.859,70.8841,32.2563,0,8.90708,3.19256,3.21651,-10.9756,10.4878,18.9329,-10.7776,0.833467,2.49082,-3.68902,65.5488,8.32317
239.869,71.0749,31.4675,0,8.99809,3.15903,3.14706,-9.69512,10.6402,19.939,-10.7944,0.852627,2.42136,-2.95732,61.8902,8.32317
239.878,71.2851,30.6803,0,9.25915,3.02251,3.04167,-10.1829,11.7683,19.7256,-10.7201,0.958008,2.25611,-2.22561,59.6646,7.80488
239.888,71.5017,29.9329,0,9.14897,2.86205,3.06083,-9.81707,11.311,19.3598,-10.6435,1.06339,2.28006,-1.40244,57.561,8.04878
239.899,71.7252,29.1992,0,9.31184,2.77343,3.02251,-7.77439,12.0122,18.9024,-10.6267,1.17116,2.19623,-1.03659,55.2439,8.20122
239.909,71.929,28.4605,0,9.12742,2.77343,3.21412,-5.88415,8.35366,17.9878,-10.5022,1.2502,2.00463,-1.0061,52.8659,8.47561
