time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
313.265,71.5972,11.7531,0,8.92624,2.89558,3.31231,-0.670732,0.823171,-1.06707,-9.6184,-0.0263452,1.95434,0.0304878,1.61585,5.85366
313.275,71.6027,11.7353,0,8.95019,2.8836,3.30273,-0.640244,0.762195,-1.15854,-9.62798,-0.0574805,1.94476,-0.0304878,1.82927,5.67073
313.286,71.6058,11.7191,0,8.92624,2.89318,3.39135,-0.518293,0.365854,-1.09756,-9.67348,-0.0934058,1.95673,-0.121951,1.7378,5.64024
313.296,71.6102,11.7027,0,8.943,2.86684,3.35303,-0.365854,0.213415,-1.37195,-9.65911,-0.100591,1.94715,-0.0914634,2.0122,6.0061
313.306,71.6147,11.6893,0,8.98132,2.90037,3.38416,-0.121951,0.335366,-1.09756,-9.68306,-0.100591,1.95913,-0.0609756,2.07317,6.06707
313.315,71.6184,11.6704,0,8.95977,2.89079,3.31471,-0.152439,0.396341,-1.18902,-9.70462,-0.112566,1.94476,0.182927,1.79878,6.06707
313.325,71.6241,11.6518,0,8.96216,2.87402,3.34824,-0.0304878,0.548781,-1.25,-9.72617,-0.107776,1.94715,0.0914634,1.7378,6.31098
313.336,71.6292,11.6236,0,8.97893,2.87881,3.27399,0.243902,0.518293,-1.28049,-9.72378,-0.0622705,1.91602,0.304878,1.52439,6.18902
313.346,71.6317,11.6015,0,8.97653,2.87881,3.34584,0.121951,0.640244,-1.43293,-9.69743,-0.0718506,1.92799,0.548781,1.40244,6.18902
313.356,71.6335,11.5859,0,8.95019,2.8836,3.27639,0.121951,0.304878,-1.34146,-9.70222,-0.0766406,1.94715,0.792683,1.25,6.15854
313.365,71.6335,11.5492,0,8.97174,2.90995,3.32429,0.213415,0.27439,-1.21951,-9.72617,-0.0383203,1.89686,0.762195,0.97561,6.64634
313.376,71.6316,11.5304,0,8.92145,2.90276,3.32668,0.365854,0.487805,-1.25,-9.69264,-0.0526904,1.93039,0.579268,1.06707,6.61585
313.386,71.6276,11.5058,0,8.95737,2.92671,3.30513,0.213415,0.365854,-1.25,-9.69504,-0.0574805,1.90644,1.0061,1.28049,6.25
313.396,71.6272,11.4771,0,8.95498,2.91474,3.33866,0.213415,0.304878,-1.12805,-9.66869,-0.0479004,1.89207,0.579268,1.06707,6.31098
313.406,71.6309,11.4586,0,8.95019,2.89318,3.34824,0.243902,0.213415,-1.09756,-9.67109,-0.0981958,1.92081,0.548781,0.731707,6.40244
313.415,71.6407,11.417,0,8.93103,2.85726,3.3195,0,0.0914634,-1.06707,-9.65911,-0.0670605,1.86812,0.457317,0.609756,6.28049
313.426,71.6401,11.3796,0,8.92624,2.886,3.3171,0.152439,0.304878,-1.37195,-9.64953,-0.110171,1.86333,0.27439,0.731707,6.31098
313.435,71.6386,11.3313,0,8.93821,2.89797,3.31471,-0.0304878,0.182927,-1.34146,-9.6639,-0.110171,1.82979,0.670732,0.823171,6.28049
313.446,71.6418,11.2988,0,8.94061,2.85726,3.30034,0.0304878,-0.0914634,-1.4939,-9.66151,-0.134121,1.86572,0.792683,0.609756,6.7378
313.456,71.6414,11.2744,0,8.94061,2.87642,3.33626,0,-0.121951,-1.52439,-9.69983,-0.100591,1.88249,0.731707,0.670732,6.7378
313.465,71.643,11.2567,0,8.96695,2.85726,3.33866,-0.0914634,-0.121951,-1.67683,-9.74294,-0.0598755,1.90404,0.853659,0.518293,6.67683
313.476,71.6348,11.2503,0,8.95977,2.90995,3.31471,-0.0914634,-0.0914634,-1.79878,-9.73336,0.00958008,1.9256,0.701219,0.213415,6.67683
313.486,71.6327,11.2531,0,8.9909,2.89797,3.33387,-0.152439,-0.0914634,-1.58537,-9.75012,-0.00479004,1.94476,0.701219,0.182927,6.4939
313.496,71.6319,11.2397,0,8.99809,2.90516,3.30273,-0.457317,-0.152439,-1.43293,-9.73096,0.0191602,1.90883,0.640244,0.426829,6.28049
313.506,71.6296,11.1944,0,8.9909,2.91953,3.36261,-0.457317,-0.182927,-1.34146,-9.74294,0.00239502,1.83219,0.731707,0.640244,6.0061
313.515,71.6357,11.1849,0,8.95258,2.8836,3.30513,-0.548781,-0.152439,-1.06707,-9.74533,-0.0191602,1.90883,0.670732,0.457317,5.7622
313.525,71.6408,11.1711,0,8.93103,2.8836,3.33866,-0.731707,0.0609756,-1.03659,-9.70462,-0.0191602,1.88728,0.914634,0.701219,5.39634
313.536,71.6537,11.1542,0,8.943,2.85965,3.32908,-0.548781,0.121951,-0.884146,-9.71659,-0.0502954,1.88249,0.823171,0.548781,5.57927
313.546,71.6645,11.1337,0,8.90708,2.85486,3.34345,-0.27439,0.0914634,-0.914634,-9.65911,-0.0455054,1.86572,1.21951,0.365854,5.67073
313.555,71.6734,11.1193,0,8.94779,2.88121,3.38656,-0.0609756,0.213415,-0.823171,-9.68306,-0.0311353,1.8753,0.670732,0.548781,5.82317
313.565,71.6782,11.1347,0,8.89989,2.87402,3.39135,-0.243902,-0.304878,-0.97561,-9.63995,0.00479004,1.9232,0.914634,0.304878,6.0061
313.576,71.6888,11.1419,0,8.90947,2.85726,3.38656,0,-0.335366,-0.853659,-9.66151,-0.00718506,1.91602,0.670732,0.396341,6.06707
313.586,71.6964,11.1312,0,8.90708,2.84049,3.40093,0.182927,-0.701219,-1.18902,-9.62319,-0.0119751,1.87291,0.426829,0.609756,6.28049
313.596,71.7055,11.1382,0,8.92624,2.85007,3.38177,0.0914634,-1.03659,-1.03659,-9.62079,-0.0335303,1.90883,0.335366,0.640244,5.82317
313.606,71.7141,11.1487,0,8.90947,2.8357,3.36979,0.518293,-0.97561,-1.15854,-9.62319,-0.0359253,1.91602,0.609756,0.487805,5.91463
313.615,71.7264,11.1432,0,8.93821,2.84528,3.39374,0.182927,-1.43293,-0.914634,-9.62319,-0.0598755,1.88488,0.213415,0.701219,6.15854
313.625,71.7301,11.1403,0,8.93821,2.86205,3.365,0.335366,-1.28049,-1.21951,-9.63756,-0.0742456,1.89207,0.121951,0.914634,6.09756
313.635,71.7326,11.1353,0,8.92624,2.85486,3.40572,0.182927,-1.64634,-1.34146,-9.68067,-0.0910107,1.89446,0.213415,0.914634,6.28049
313.646,71.7336,11.1079,0,8.95019,2.85965,3.32908,0.426829,-1.67683,-1.46341,-9.66151,-0.124541,1.83219,-0.0609756,0.97561,6.40244
313.655,71.731,11.1258,0,8.95498,2.89318,3.37937,0.396341,-1.61585,-1.34146,-9.68306,-0.136516,1.94955,0.121951,1.0061,6.64634
