time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
607.768,87.5618,4.49674,0,9.81479,0.347278,-0.55325,-0.0609756,0.609756,-1.7378,-38.9382,-1.7771,3.4632,-15.3659,-1.21951,5.39634
607.778,87.5562,4.50889,0,9.78844,0.344883,-0.598755,-0.365854,0.823171,-1.7378,-39.0819,-2.08367,3.28118,-14.5427,-0.884146,4.5122
607.788,87.5515,4.49615,0,9.78366,0.335303,-0.565225,-0.335366,0.518293,-1.79878,-39.0532,-2.22737,2.85965,-15.2439,0.152439,5.57927
607.798,87.5473,4.48668,0,9.76449,0.335303,-0.63947,-0.304878,0.457317,-1.76829,-38.9861,-2.14115,2.89797,-15.2744,-1.18902,5.18293
607.808,87.5452,4.48523,0,9.77647,0.330513,-0.560435,-0.243902,0.640244,-1.67683,-39.3693,-1.94955,3.06083,-15.122,-0.884146,4.81707
607.818,87.5386,4.48928,0,9.79084,0.364043,-0.534089,-0.27439,0.182927,-1.61585,-39.2735,-1.96871,3.14706,-15.3659,-1.21951,6.03659
607.828,87.5373,4.5044,0,9.78605,0.335303,-0.56283,-0.426829,0.27439,-1.58537,-39.0819,-2.20821,3.32908,-14.4512,-0.487805,5.60976
607.838,87.5352,4.49535,0,9.77407,0.344883,-0.555645,-0.182927,0,-1.52439,-39.1969,-2.05493,2.92671,-15.3049,-1.12805,5.4878
607.848,87.5266,4.50621,0,9.78844,0.364043,-0.5772,0.0304878,0.27439,-1.79878,-39.1873,-1.85375,3.26202,-15.7622,-2.2561,5.36585
607.858,87.5241,4.51194,0,9.79084,0.352068,-0.55804,-0.213415,0.27439,-1.4939,-39.0532,-2.00703,3.1758,-15.2744,-0.396341,5.85366
607.868,87.5254,4.49534,0,9.78126,0.337698,-0.526904,0,0.27439,-1.40244,-38.967,-1.91123,2.78301,-15.7012,-1.52439,5.88415
607.878,87.5213,4.49434,0,9.78605,0.356858,-0.560435,0.0609756,0.0609756,-1.55488,-39.1107,-1.93039,3.05125,-13.9634,-1.82927,6.40244
