time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
473.121,88.3543,1.75815,0,9.82677,0.186812,-0.344883,-0.0609756,-0.0914634,-1.61585,-39.3502,-2.60099,1.24062,-16.8598,-4.72561,5.36585
473.131,88.3551,1.75196,0,9.82197,0.174836,-0.356858,-0.213415,0,-1.67683,-39.3119,-2.39023,1.08734,-16.7988,-3.5061,4.2378
473.141,88.3563,1.73742,0,9.79084,0.191602,-0.364043,0.243902,0.121951,-1.46341,-39.216,-2.38065,0.934058,-15.2134,-4.14634,5.2439
473.151,88.3576,1.73836,0,9.78605,0.179626,-0.371228,0.396341,0.335366,-1.58537,-39.1969,-2.45729,1.19272,-15.7317,-3.68902,4.45122
473.161,88.3609,1.74752,0,9.79803,0.184417,-0.337698,0.335366,0.304878,-1.40244,-39.3119,-2.30401,1.33642,-15.7317,-4.57317,4.7561
473.171,88.3535,1.75033,0,9.80521,0.213157,-0.426313,0.0304878,0.426829,-1.82927,-39.2544,-2.53393,1.23104,-15.3049,-4.48171,5.7622
473.181,88.3593,1.76803,0,9.84593,0.174836,-0.414338,-0.0914634,0.27439,-1.34146,-39.1969,-2.63931,1.4897,-15.4268,-4.20732,5
473.191,88.3633,1.77045,0,9.8579,0.184417,-0.390388,0.0609756,0.0304878,-1.34146,-39.3981,-2.43813,1.24062,-14.1768,-5.12195,4.78659
473.201,88.3662,1.77296,0,9.79803,0.210762,-0.335303,0.304878,0.0914634,-1.09756,-39.2352,-2.42855,1.24062,-14.7561,-4.60366,3.44512
473.211,88.3644,1.77301,0,9.80281,0.186812,-0.342488,0.0609756,-0.304878,-1.70732,-39.2735,-2.47645,1.2023,-15.6707,-4.17683,5.33537
473.221,88.3648,1.78892,0,9.79323,0.191602,-0.368833,0.0304878,-0.152439,-1.4939,-39.2831,-2.55309,1.48012,-15.7012,-3.44512,4.72561
473.231,88.3642,1.78797,0,9.79563,0.182021,-0.385598,-0.0609756,-0.243902,-1.67683,-39.2544,-2.62015,1.19272,-15.3963,-4.96951,6.28049
473.241,88.3659,1.7851,0,9.78844,0.186812,-0.385598,-0.182927,0.182927,-1.46341,-39.1107,-2.61057,1.1544,-14.5122,-5.03049,4.84756
473.251,88.3673,1.79311,0,9.78844,0.193997,-0.433499,0.0304878,0.152439,-1.40244,-39.1394,-2.56267,1.346,-15.5488,-3.59756,4.32927
473.261,88.3624,1.79052,0,9.80042,0.217947,-0.366438,-0.0609756,0.213415,-1.55488,-39.0915,-2.60099,1.16398,-16.0976,-4.48171,3.53659
473.271,88.3634,1.80433,0,9.80521,0.198787,-0.359253,0.0609756,0.0609756,-1.37195,-39.2256,-2.56267,1.45138,-15.7622,-4.08537,4.11585
473.281,88.3646,1.79873,0,9.79803,0.184417,-0.364043,-0.0304878,0.0914634,-1.52439,-39.3406,-2.46687,1.12566,-14.939,-4.84756,5.21341
473.291,88.3606,1.79413,0,9.81479,0.208367,-0.409548,0.0609756,-0.121951,-1.61585,-39.2352,-2.64889,1.13524,-14.939,-5.09146,4.66463
473.301,88.3604,1.80191,0,9.79563,0.210762,-0.376018,-0.0914634,-0.304878,-1.31098,-39.4843,-2.61057,1.35558,-14.7561,-4.87805,5.4878
473.311,88.3593,1.80409,0,9.81719,0.196392,-0.383203,0.152439,-0.701219,-1.55488,-39.446,-2.55309,1.25978,-14.5732,-5.60976,4.7561
473.321,88.3527,1.80342,0,9.82677,0.229922,-0.361648,-0.121951,-0.213415,-1.55488,-39.513,-2.63931,1.21188,-15.7012,-6.12805,5
