time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
641.227,87.7359,-3.80058,0,9.8076,0.306563,0.673001,-0.0609756,0.304878,-1.70732,-39.3598,-2.25611,-2.90755,-16.6768,-3.53659,4.63415
641.237,87.7381,-3.81273,0,9.81719,0.304167,0.63947,-0.243902,-0.121951,-1.31098,-39.4651,-2.33275,-2.84049,-15.8841,-1.92073,3.9939
641.247,87.736,-3.81513,0,9.82677,0.316143,0.670605,-0.0914634,0.182927,-1.46341,-39.5609,-2.20821,-2.68721,-15.6402,-2.5,5.06098
641.257,87.735,-3.7959,0,9.84353,0.299377,0.66342,0.0304878,0.0304878,-1.58537,-39.2448,-2.12199,-2.29443,-15.2134,-3.35366,5.2439
641.267,87.7376,-3.80168,0,9.82677,0.299377,0.627495,0.0914634,-0.121951,-1.34146,-39.3981,-2.18905,-2.72553,-14.3902,-3.14024,5.33537
641.277,87.7392,-3.80126,0,9.82197,0.294587,0.60594,-0.213415,-0.182927,-1.46341,-39.3693,-1.99745,-2.62015,-14.878,-3.32317,5.27439
641.288,87.7407,-3.8072,0,9.84353,0.294587,0.65384,0.0304878,-0.121951,-1.46341,-39.4939,-2.01661,-2.73511,-14.7866,-2.07317,4.20732
641.297,87.7467,-3.81395,0,9.84353,0.273032,0.641865,0,-0.213415,-1.40244,-39.331,-2.09325,-2.74469,-15.1829,-2.89634,5.51829
641.307,87.7553,-3.80382,0,9.85311,0.244292,0.656235,-0.335366,-0.152439,-1.52439,-39.1298,-2.11241,-2.44771,-15.0915,-4.29878,5.2439
641.317,87.7542,-3.81715,0,9.85072,0.296982,0.608335,0.0304878,-0.121951,-1.58537,-39.3693,-2.07409,-2.85965,-16.1585,-2.83537,5.2439
641.327,87.7562,-3.8351,0,9.84832,0.275427,0.63947,-0.152439,-0.0304878,-1.61585,-39.1586,-2.19863,-2.93629,-14.2073,-3.59756,5.39634
641.337,87.757,-3.85387,0,9.82916,0.285007,0.682581,0.0914634,0.0304878,-1.58537,-39.216,-2.04535,-2.96503,-15.3049,-2.9878,5.18293
641.347,87.7613,-3.86599,0,9.81,0.249082,0.63947,-0.0609756,0.121951,-1.7378,-39.3119,-2.16031,-2.86923,-14.5427,-2.92683,5.82317
641.357,87.7617,-3.86167,0,9.82677,0.292192,0.64905,0.0304878,-0.0304878,-1.52439,-39.1969,-2.17947,-2.58183,-14.1463,-2.34756,5.82317
641.367,87.7676,-3.86322,0,9.85311,0.275427,0.641865,0.0609756,-0.0914634,-1.34146,-39.2065,-1.98787,-2.67763,-14.8171,-1.21951,5
641.377,87.7669,-3.8713,0,9.84114,0.289797,0.64905,0.0304878,-0.0304878,-1.61585,-39.2544,-1.99745,-2.80217,-15.3354,-3.23171,5.45732
641.387,87.7657,-3.8677,0,9.86988,0.285007,0.63947,0.0609756,0.121951,-1.70732,-39.2065,-2.05493,-2.60099,-16.25,-3.01829,5.54878
641.397,87.7736,-3.86564,0,9.84353,0.261057,0.627495,0.121951,0,-1.37195,-39.2352,-2.15073,-2.62973,-15.061,-3.81098,4.54268
641.407,87.7765,-3.86341,0,9.84832,0.282612,0.64905,-0.182927,-0.0304878,-1.43293,-39.3214,-2.28485,-2.62973,-15.8232,-3.41463,5.2439
641.417,87.7717,-3.84957,0,9.84832,0.306563,0.632285,0.0914634,-0.243902,-1.70732,-39.3598,-2.16031,-2.42855,-14.1768,-3.38415,5.18293
641.427,87.7641,-3.84623,0,9.85311,0.320933,0.656235,-0.121951,0.0609756,-1.76829,-39.3214,-2.15073,-2.60099,-15.2439,-3.87195,5.33537
641.437,87.7587,-3.85281,0,9.83874,0.294587,0.661025,-0.0304878,0,-1.92073,-39.513,-2.08367,-2.78301,-14.939,-3.35366,6.03659
641.447,87.7555,-3.85022,0,9.85072,0.301772,0.646655,-0.121951,0.0304878,-1.67683,-39.513,-2.05493,-2.62973,-15.7622,-4.05488,5.39634
641.457,87.7532,-3.84442,0,9.87467,0.296982,0.677791,-0.335366,0.182927,-1.67683,-39.3789,-2.11241,-2.56267,-13.872,-3.9939,5.33537
641.467,87.7467,-3.84383,0,9.83156,0.323328,0.627495,-0.152439,0.0609756,-1.67683,-39.4747,-2.03577,-2.65847,-15.2134,-4.69512,4.81707
641.477,87.7547,-3.83342,0,9.84832,0.263452,0.64905,-0.121951,0.426829,-1.37195,-39.3119,-2.09325,-2.47645,-14.4207,-4.78659,5.45732
641.487,87.7558,-3.81844,0,9.86748,0.296982,0.675395,-0.0609756,0.0914634,-1.43293,-39.2927,-2.14115,-2.39023,-15.5488,-5.21341,4.66463
641.497,87.7562,-3.81092,0,9.86269,0.287402,0.682581,0,0.0609756,-1.58537,-39.3789,-2.27527,-2.51477,-15.4573,-5.18293,4.96951
641.507,87.7576,-3.82347,0,9.8555,0.294587,0.687371,-0.0609756,-0.121951,-1.43293,-39.3789,-2.16989,-2.85965,-15.6707,-5.15244,6.06707
641.517,87.7586,-3.84004,0,9.84593,0.294587,0.64426,-0.121951,-0.0304878,-1.46341,-39.264,-2.19863,-2.92671,-15.4268,-4.2378,6.15854
641.527,87.7671,-3.84556,0,9.84353,0.249082,0.60594,0.0609756,-0.304878,-1.46341,-39.3885,-1.97829,-2.75427,-15.4268,-4.17683,6.43293
641.537,87.7618,-3.84958,0,9.83874,0.318538,0.665815,0.0914634,-0.121951,-1.61585,-39.2927,-2.13157,-2.72553,-15.122,-4.17683,5.4878
641.547,87.7608,-3.84061,0,9.83395,0.287402,0.632285,0.121951,-0.0609756,-1.67683,-39.4651,-2.13157,-2.51477,-14.939,-4.66463,4.57317
641.557,87.763,-3.8404,0,9.84593,0.273032,0.673001,0.0914634,-0.0914634,-1.61585,-39.3023,-2.13157,-2.64889,-15.061,-4.11585,6.52439
641.567,87.7547,-3.83471,0,9.81479,0.311353,0.632285,-0.0304878,0.0304878,-1.95122,-39.2448,-2.19863,-2.55309,-15.3049,-5.15244,5.70122
641.577,87.7522,-3.83968,0,9.83395,0.287402,0.66342,0.0304878,0.243902,-1.79878,-39.2735,-2.04535,-2.73511,-15.7317,-4.7561,5.64024
641.587,87.7527,-3.83668,0,9.82916,0.287402,0.63468,0.121951,0.121951,-1.58537,-39.3502,-2.16031,-2.60099,-14.939,-3.59756,5.36585
641.597,87.7505,-3.81921,0,9.85311,0.301772,0.622705,-0.182927,0.121951,-1.61585,-39.3789,-2.07409,-2.35191,-15.061,-4.54268,5.42683
641.607,87.7506,-3.83124,0,9.88904,0.280217,0.62989,-0.213415,-0.0304878,-1.70732,-39.2831,-2.13157,-2.85007,-15.8841,-5.36585,5.2439
641.617,87.7468,-3.83074,0,9.85311,0.306563,0.675395,-0.0609756,0.243902,-1.67683,-39.3693,-2.19863,-2.63931,-16.4634,-3.38415,5.70122
