time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
540.541,87.9889,4.24436,0,9.81719,0.239502,-0.172441,-0.27439,-0.335366,-1.67683,-38.9957,-2.51477,2.84049,-13.9329,-3.29268,4.29878
540.551,87.9903,4.25361,0,9.84832,0.261057,-0.184417,-0.243902,-0.365854,-1.37195,-39.0532,-2.39981,3.05125,-13.5366,-2.10366,3.53659
540.561,87.9886,4.25371,0,9.83635,0.275427,-0.148491,-0.213415,0.0914634,-1.40244,-39.0723,-2.34233,2.89797,-14.939,-2.86585,4.26829
540.571,87.9858,4.27572,0,9.83395,0.268242,-0.134121,-0.396341,-0.0914634,-1.58537,-39.1011,-2.24653,3.28118,-14.2988,-2.59146,2.68293
540.581,87.9867,4.27659,0,9.86269,0.258662,-0.0838257,-0.365854,0,-1.43293,-39.1681,-2.30401,2.93629,-15.6707,-2.13415,2.56098
540.591,87.9903,4.28748,0,9.8124,0.251477,-0.141306,-0.121951,0.487805,-1.34146,-39.2352,-2.26569,3.11832,-13.872,-1.46341,4.32927
540.601,87.9984,4.30239,0,9.83395,0.225132,-0.107776,-0.243902,0.182927,-1.34146,-39.1107,-2.42855,3.18538,-14.6646,-1.61585,3.93293
540.611,88.0005,4.31593,0,9.83635,0.246687,-0.225132,0.213415,0.152439,-1.46341,-38.9382,-2.48603,3.15664,-14.9695,-1.92073,3.93293
540.621,88.0029,4.30631,0,9.82197,0.237107,-0.136516,0.0914634,-0.0609756,-1.55488,-39.1777,-2.38065,2.78301,-14.9085,-1.98171,4.48171
540.631,88.0022,4.28941,0,9.85072,0.246687,-0.136516,-0.0914634,-0.243902,-1.64634,-38.9861,-2.45729,2.63931,-16.372,-1.31098,4.08537
540.641,88.0002,4.30074,0,9.84114,0.261057,-0.172441,0.121951,-0.152439,-1.58537,-39.2735,-2.36149,3.13748,-15.3354,-1.61585,3.90244
540.651,87.999,4.30831,0,9.82437,0.263452,-0.131726,-0.0304878,-0.121951,-1.4939,-39.0532,-2.43813,3.06083,-16.6463,-2.10366,4.72561
540.661,87.9955,4.32162,0,9.82437,0.270637,-0.134121,0.121951,-0.152439,-1.58537,-39.2735,-2.42855,3.18538,-15.7622,-1.55488,4.05488
540.671,87.9912,4.32675,0,9.81479,0.270637,-0.158071,0,0.0609756,-1.64634,-39.2256,-2.44771,3.05125,-16.3415,-0.609756,4.54268
540.681,87.99,4.33064,0,9.83874,0.273032,-0.196392,-0.0914634,0.0304878,-1.40244,-39.1107,-2.31359,3.02251,-15.4878,-1.21951,5.33537
540.691,87.9922,4.32606,0,9.8076,0.261057,-0.203577,0.213415,0.27439,-1.31098,-39.0244,-2.43813,2.86923,-16.6768,-2.0122,5.4878
540.701,87.9908,4.32464,0,9.81719,0.261057,-0.138911,0.0914634,-0.121951,-1.55488,-39.0053,-2.39023,2.91713,-16.7378,-2.62195,5.54878
540.711,87.9848,4.29402,0,9.83874,0.289797,-0.131726,0.121951,0.304878,-1.55488,-39.1011,-2.50519,2.41897,-16.7378,-2.31707,5.36585
540.721,87.9846,4.27197,0,9.84353,0.270637,-0.158071,0.213415,0.121951,-1.37195,-39.0436,-2.48603,2.54351,-15.6098,-2.0122,5.27439
540.731,87.9841,4.28824,0,9.81,0.249082,-0.153281,0.213415,0.396341,-1.64634,-39.1969,-2.48603,3.20454,-15.5183,-1.79878,4.05488
540.741,87.9845,4.2824,0,9.83395,0.251477,-0.134121,0.396341,0.0304878,-1.55488,-39.2065,-2.24653,2.83091,-15.122,-2.19512,5.06098
540.751,87.9897,4.27598,0,9.79563,0.234712,-0.117356,-0.182927,-0.0914634,-1.43293,-39.1011,-2.44771,2.81175,-15.3659,-1.46341,4.54268
540.761,87.9876,4.28002,0,9.82437,0.263452,-0.107776,-0.0609756,-0.121951,-1.58537,-39.216,-2.45729,2.99377,-15.3963,-2.5,4.57317
540.771,87.9938,4.2665,0,9.83395,0.241897,-0.148491,-0.0914634,0.0609756,-1.28049,-39.2448,-2.45729,2.69679,-14.6341,-1.55488,4.08537
540.781,87.9972,4.26898,0,9.82197,0.261057,-0.0958008,-0.0914634,0.152439,-1.21951,-39.264,-2.46687,2.96503,-14.9085,-2.13415,4.78659
540.791,88.0047,4.2656,0,9.82437,0.215552,-0.122146,-0.426829,0.213415,-1.46341,-39.0628,-2.43813,2.85007,-16.7073,-2.16463,4.78659
540.801,88.008,4.25727,0,9.84353,0.241897,-0.110171,-0.152439,0.335366,-1.43293,-39.0149,-2.37107,2.75427,-15.6098,-3.47561,5.12195
540.811,88.0091,4.23992,0,9.83635,0.232317,-0.146096,-0.243902,0.27439,-1.67683,-39.0819,-2.51477,2.60099,-16.5244,-2.31707,5.15244
540.821,88.0127,4.23073,0,9.81479,0.225132,-0.110171,-0.0304878,-0.121951,-1.58537,-39.149,-2.24653,2.73511,-15.7317,-2.31707,5.45732
540.831,88.011,4.22445,0,9.82197,0.249082,-0.0981958,-0.243902,0.0304878,-1.67683,-39.1873,-2.44771,2.78301,-15.1524,-2.0122,4.84756
540.841,88.0121,4.22097,0,9.81958,0.232317,-0.100591,-0.0914634,0.243902,-1.67683,-39.1969,-2.43813,2.83091,-14.9695,-1.15854,5.7622
540.851,88.0148,4.21902,0,9.8124,0.229922,-0.165256,-0.121951,0.548781,-1.58537,-39.331,-2.46687,2.85965,-14.7256,-2.65244,5.12195
540.861,88.012,4.20568,0,9.85072,0.256267,-0.124541,-0.152439,0.335366,-1.67683,-39.3214,-2.41897,2.65847,-15.3963,-2.86585,5.7622
540.871,88.0127,4.20207,0,9.83395,0.239502,-0.0838257,0.27439,0.243902,-1.61585,-39.2065,-2.40939,2.81175,-15.9146,-2.53049,5.39634
540.881,88.0107,4.21307,0,9.82437,0.253872,-0.167651,0.152439,0.152439,-1.64634,-39.2065,-2.36149,3.06083,-14.7561,-3.23171,5.7622
540.891,88.0109,4.22254,0,9.83874,0.261057,-0.186812,0.121951,0.27439,-1.40244,-39.0436,-2.47645,3.03209,-15.3354,-2.31707,5.15244
540.901,88.0078,4.21136,0,9.83156,0.261057,-0.138911,-0.0304878,-0.152439,-1.64634,-39.0244,-2.53393,2.67763,-13.811,-3.04878,6.18902
540.911,88.0032,4.21027,0,9.81719,0.268242,-0.203577,0,0,-1.67683,-39.2831,-2.51477,2.85965,-14.6037,-4.11585,4.96951
540.921,87.9959,4.20764,0,9.8076,0.292192,-0.167651,-0.121951,0.182927,-1.58537,-39.2256,-2.40939,2.83091,-15.4573,-3.23171,5.7622
540.931,87.9933,4.20053,0,9.83874,0.265847,-0.150886,-0.152439,0.0914634,-1.58537,-39.1011,-2.24653,2.74469,-14.6037,-2.59146,4.45122
540.941,87.9907,4.19392,0,9.80281,0.282612,-0.143701,-0.121951,0.152439,-1.37195,-39.0244,-2.39981,2.74469,-14.3902,-2.10366,5.54878
540.951,87.9925,4.20077,0,9.82677,0.241897,-0.162861,-0.304878,-0.0914634,-1.55488,-39.1873,-2.38065,2.98419,-14.1159,-2.43902,5.06098
540.961,87.9946,4.20257,0,9.81958,0.258662,-0.167651,-0.27439,-0.182927,-1.34146,-39.1298,-2.40939,2.89797,-15.3963,-2.16463,4.2378
540.971,87.9989,4.21397,0,9.83156,0.253872,-0.150886,-0.0304878,-0.304878,-1.25,-39.0819,-2.38065,3.06083,-15.0305,-2.46951,4.39024
540.981,88.0056,4.21702,0,9.81719,0.256267,-0.153281,-0.304878,0.0304878,-1.06707,-38.9957,-2.52435,2.91713,-14.5122,-2.59146,4.84756
540.991,88.0089,4.22075,0,9.83156,0.246687,-0.107776,-0.0304878,-0.396341,-1.37195,-39.1107,-2.28485,2.93629,-14.7561,-3.56707,5.60976
541.001,88.007,4.23162,0,9.79563,0.256267,-0.162861,0.182927,-0.335366,-1.61585,-39.1011,-2.24653,3.06083,-14.9695,-3.90244,4.90854
541.011,87.9998,4.23677,0,9.84593,0.289797,-0.160466,0.121951,-0.152439,-1.61585,-39.1586,-2.39981,2.97461,-14.6646,-3.53659,5.09146
541.021,87.9995,4.22646,0,9.81479,0.261057,-0.110171,-0.0914634,-0.365854,-1.46341,-39.1011,-2.41897,2.70637,-15.2744,-3.44512,5.09146
541.031,88.0011,4.21091,0,9.83874,0.241897,-0.196392,-0.152439,-0.396341,-1.55488,-39.1394,-2.38065,2.61057,-15.0915,-3.59756,5.15244
541.041,88.0011,4.22827,0,9.82197,0.256267,-0.186812,-0.182927,-0.548781,-1.4939,-39.1203,-2.17947,3.16622,-14.5122,-4.5122,5.15244
541.051,88.0034,4.22168,0,9.82197,0.258662,-0.134121,0,-0.487805,-1.31098,-39.216,-2.27527,2.77343,-15.1829,-3.32317,4.57317
541.061,88.0082,4.21035,0,9.80521,0.227527,-0.148491,0.0914634,-0.152439,-1.4939,-39.1586,-2.32317,2.67763,-14.1463,-4.78659,4.14634
541.071,88.0113,4.20688,0,9.84114,0.237107,-0.196392,0.243902,-0.396341,-1.4939,-39.034,-2.32317,2.80217,-15.4573,-3.35366,4.57317
541.081,88.0111,4.19922,0,9.84353,0.263452,-0.112566,-0.0914634,-0.304878,-1.40244,-39.1873,-2.43813,2.73511,-16.0671,-4.26829,4.90854
541.091,88.0095,4.19099,0,9.8579,0.253872,-0.134121,-0.152439,0,-1.61585,-39.1586,-2.62015,2.71595,-16.9817,-4.78659,3.81098
