time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
349.192,73.4178,5.39607,0,8.02092,2.28006,5.73847,-0.121951,0.335366,-1.58537,-38.8712,-3.50152,3.92304,-15.2439,-4.29878,6.21951
349.202,73.4165,5.38892,0,8.0329,2.29443,5.772,0,0.304878,-1.76829,-38.8233,-3.34824,3.53026,-13.75,-3.9939,6.15854
349.212,73.4116,5.38837,0,8.02811,2.31119,5.72649,-0.121951,0.548781,-1.82927,-38.9765,-3.4632,3.6548,-14.0549,-3.68902,5.82317
349.222,73.4091,5.39792,0,7.99697,2.3064,5.75763,-0.0609756,0.365854,-1.58537,-38.8807,-3.32908,3.81766,-14.5732,-4.35976,6.92073
349.232,73.3993,5.39559,0,7.98979,2.33754,5.7696,-0.152439,0.27439,-1.7378,-38.8424,-3.49194,3.61648,-14.8476,-4.02439,5.64024
349.242,73.3947,5.39563,0,8.01134,2.31838,5.7241,-0.0609756,0.365854,-1.67683,-38.8137,-3.35782,3.6548,-14.5122,-3.5061,6.21951
349.252,73.3877,5.39762,0,8.03529,2.34233,5.74565,-0.243902,0.365854,-1.64634,-38.7562,-3.33866,3.68354,-14.4512,-3.32317,5.06098
349.262,73.384,5.39955,0,8.04008,2.31598,5.69296,0.0914634,0.304878,-1.76829,-39.0628,-3.38656,3.71228,-15.122,-3.59756,6.03659
349.272,73.3913,5.39159,0,8.05206,2.28006,5.71931,-0.27439,0.152439,-1.46341,-39.0628,-3.45362,3.53984,-15.5793,-4.11585,5.85366
349.282,73.387,5.38083,0,8.00655,2.31598,5.75523,-0.243902,0.0609756,-1.67683,-38.9382,-3.54942,3.47278,-15.1524,-4.7561,5.51829
349.292,73.3788,5.38591,0,7.99458,2.33514,5.74326,-0.152439,0.0609756,-1.70732,-39.0244,-3.45362,3.7506,-14.1768,-3.87195,5.70122
349.302,73.3719,5.38986,0,8.00895,2.34472,5.74086,0.0609756,0.0609756,-1.52439,-39.034,-3.3195,3.73144,-14.9085,-5.09146,5.60976
349.312,73.3643,5.39759,0,8.01374,2.34712,5.76721,-0.0914634,0.213415,-1.58537,-39.0149,-3.4632,3.7985,-15.122,-4.90854,5.97561
349.322,73.3608,5.40724,0,8.01374,2.31598,5.71691,-0.0609756,-0.0914634,-1.70732,-38.8807,-3.39614,3.82724,-15.1524,-3.90244,5.94512
349.332,73.3594,5.42356,0,8.03529,2.32317,5.74326,-0.182927,0.121951,-1.52439,-39.034,-3.28118,3.96136,-15.7012,-4.96951,5.91463
349.342,73.363,5.43277,0,8.02571,2.29443,5.7696,-0.0304878,0,-1.4939,-38.8137,-3.5111,3.82724,-15.1524,-4.96951,6.89024
349.352,73.3621,5.43029,0,8.0305,2.31119,5.77679,-0.335366,0.182927,-1.61585,-38.9478,-3.39614,3.64522,-15.2744,-4.72561,6.92073
349.362,73.3632,5.43226,0,8.02571,2.29922,5.72889,0.0304878,-0.0304878,-1.61585,-39.1011,-3.53026,3.74102,-16.0061,-2.9878,5.54878
349.372,73.3659,5.44036,0,8.02332,2.30161,5.68817,0.0914634,0.152439,-1.46341,-39.0149,-3.47278,3.83682,-15.4878,-4.11585,6.03659
349.382,73.3682,5.43799,0,8.0329,2.30161,5.68817,0.365854,-0.243902,-1.52439,-38.8424,-3.42488,3.64522,-15.3963,-3.84146,5.27439
349.392,73.3651,5.43257,0,8.0329,2.33754,5.76002,0.182927,-0.182927,-1.43293,-39.0053,-3.54942,3.6069,-15.3049,-3.65854,5.06098
