time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
403.193,87.0195,7.84449,0,9.77647,0.402363,1.1544,0.0609756,0.0304878,-1.34146,-38.6412,-2.31359,5.30257,-14.2683,-5,4.60366
403.203,87.0207,7.84674,0,9.8124,0.407153,1.12326,-0.0304878,-0.0914634,-1.58537,-38.5933,-2.23695,5.34089,-14.3293,-4.45122,3.93293
403.213,87.0222,7.84504,0,9.82197,0.416733,1.18074,0,-0.0609756,-1.46341,-38.6987,-2.37107,5.29299,-14.878,-3.17073,4.14634
403.223,87.0242,7.84228,0,9.80042,0.407153,1.17356,-0.182927,0,-1.52439,-38.6891,-2.22737,5.27383,-14.5732,-2.62195,4.20732
403.233,87.0207,7.85712,0,9.81719,0.440684,1.10889,-0.27439,-0.0609756,-1.52439,-38.7083,-2.38065,5.5804,-14.8476,-2.7439,3.68902
403.243,87.0211,7.86054,0,9.83635,0.404758,1.14003,-0.243902,-0.152439,-1.67683,-38.7466,-2.39981,5.39837,-15.6402,-2.34756,3.2622
403.253,87.0233,7.88137,0,9.83874,0.390388,1.08015,-0.365854,-0.182927,-1.70732,-38.8328,-2.39023,5.71452,-13.5976,-3.07927,4.02439
403.263,87.0216,7.90127,0,9.8124,0.414338,1.18793,-0.213415,0,-1.70732,-38.7083,-2.35191,5.69536,-14.878,-2.77439,3.78049
403.273,87.0194,7.89786,0,9.82197,0.438289,1.14242,-0.152439,-0.152439,-1.46341,-38.7275,-2.33275,5.30257,-14.0549,-3.78049,4.20732
403.283,87.0166,7.89772,0,9.8555,0.428708,1.05381,-0.182927,-0.152439,-1.64634,-38.6796,-2.48603,5.35047,-14.0549,-3.78049,3.59756
403.293,87.0165,7.90969,0,9.81479,0.402363,1.09452,-0.396341,-0.396341,-1.7378,-38.8137,-2.41897,5.5804,-13.9939,-3.71951,4.35976
403.303,87.0121,7.92076,0,9.83395,0.435894,1.14482,0.0609756,-0.243902,-1.67683,-38.8328,-2.45729,5.57082,-13.9329,-5.15244,4.42073
