time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
672.591,87.3823,0.487426,0,9.8076,0.356858,-0.421523,-0.548781,-1.37195,-1.58537,-39.446,-2.65847,0.0910107,-11.4634,-6.82927,7.5
672.601,87.3915,0.466055,0,9.78126,0.337698,-0.426313,-0.884146,-1.52439,-1.18902,-39.3598,-2.39023,-0.0526904,-11.128,-4.93902,6.46341
672.611,87.4038,0.470832,0,9.81958,0.325723,-0.409548,-0.701219,-1.67683,-1.12805,-39.3693,-2.52435,0.387993,-12.3476,-4.45122,6.46341
672.621,87.4144,0.47346,0,9.84114,0.313748,-0.423918,-1.09756,-1.55488,-1.31098,-39.264,-2.48603,0.359253,-12.5915,-2.62195,5.88415
672.631,87.4327,0.456577,0,9.8124,0.273032,-0.414338,-1.09756,-1.64634,-1.28049,-39.4747,-2.39981,0.0239502,-14.5427,-2.5,6.34146
672.642,87.4481,0.436305,0,9.80521,0.265847,-0.419128,-0.579268,-1.64634,-1.46341,-39.264,-2.44771,-0.0431104,-14.4207,-1.52439,6.25
672.651,87.4656,0.413839,0,9.84114,0.263452,-0.479004,-0.731707,-1.37195,-1.34146,-39.4076,-2.52435,-0.100591,-15,-3.07927,6.70732
672.661,87.4771,0.418966,0,9.90101,0.277822,-0.498164,-0.365854,-0.823171,-1.4939,-39.2927,-2.53393,0.359253,-15,-3.93293,7.40854
672.671,87.4846,0.427071,0,9.8603,0.263452,-0.546064,-0.304878,-0.701219,-1.85976,-39.3023,-2.65847,0.416733,-15.5183,-3.2622,6.92073
672.681,87.4823,0.426807,0,9.88904,0.313748,-0.541274,-0.0914634,0.243902,-2.0122,-39.149,-2.65847,0.273032,-17.1037,-4.20732,6.67683
672.691,87.4785,0.445781,0,9.84114,0.316143,-0.524509,-0.0609756,0.365854,-2.10366,-39.3023,-2.64889,0.608335,-16.7378,-3.87195,7.37805
672.701,87.4704,0.447875,0,9.83395,0.328118,-0.536484,0.27439,0.731707,-2.31707,-39.2831,-2.64889,0.330513,-16.0366,-3.35366,7.19512
672.711,87.4679,0.470292,0,9.82197,0.308958,-0.512534,0.243902,0.97561,-2.10366,-39.4172,-2.69679,0.684976,-16.1585,-3.71951,6.61585
672.721,87.4589,0.49027,0,9.83156,0.356858,-0.514929,0.27439,1.12805,-2.07317,-39.2735,-2.58183,0.656235,-15.9146,-3.53659,6.92073
672.731,87.4486,0.490065,0,9.79803,0.349673,-0.507744,0.457317,1.28049,-2.28659,-39.2735,-2.43813,0.320933,-17.1951,-3.41463,7.71341
672.741,87.4376,0.51598,0,9.8124,0.371228,-0.546064,0.762195,1.7378,-2.10366,-39.3502,-2.44771,0.771196,-16.128,-4.39024,5.42683
672.752,87.428,0.519485,0,9.82677,0.387993,-0.483794,1.12805,1.67683,-1.79878,-39.3214,-2.76385,0.397573,-18.4756,-5.09146,6.58537
672.761,87.4128,0.539487,0,9.85072,0.411943,-0.514929,0.945122,1.82927,-2.0122,-39.3023,-2.62015,0.684976,-17.8049,-5.27439,7.37805
672.772,87.402,0.54079,0,9.8124,0.399968,-0.474214,0.853659,1.92073,-1.79878,-39.2352,-2.57225,0.368833,-16.7683,-6.82927,7.13415
672.781,87.3896,0.545546,0,9.8076,0.414338,-0.469424,1.0061,1.98171,-1.76829,-39.4747,-2.60099,0.435894,-17.378,-5.70122,7.07317
672.791,87.3854,0.541113,0,9.80521,0.378413,-0.464634,0.762195,1.61585,-1.58537,-39.2448,-2.59141,0.273032,-19.0549,-7.07317,6.18902
672.801,87.3817,0.554004,0,9.8076,0.361648,-0.407153,0.579268,1.89024,-1.76829,-39.2544,-2.48603,0.570015,-18.6585,-7.0122,6.28049
672.811,87.378,0.561287,0,9.78844,0.366438,-0.373623,0.823171,1.85976,-1.70732,-39.2735,-2.59141,0.483794,-17.9573,-6.4939,6.89024
672.821,87.3732,0.57632,0,9.80281,0.359253,-0.376018,0.701219,1.89024,-1.89024,-39.1298,-2.51477,0.617915,-18.4451,-7.31707,7.0122
672.831,87.3709,0.569526,0,9.79803,0.359253,-0.376018,0.426829,1.61585,-1.70732,-39.3406,-2.73511,0.253872,-16.7073,-7.07317,5.67073
672.841,87.3664,0.562869,0,9.8076,0.364043,-0.364043,0.335366,1.82927,-1.82927,-39.149,-2.61057,0.253872,-16.7378,-6.03659,6.40244
672.851,87.3622,0.537472,0,9.8124,0.354463,-0.397573,0.0609756,1.28049,-1.92073,-39.2544,-2.58183,-0.0718506,-17.5915,-5.33537,7.13415
672.861,87.3645,0.5421,0,9.78605,0.332908,-0.330513,0.121951,1.25,-1.70732,-39.1873,-2.62015,0.435894,-16.311,-3.44512,6.15854
672.871,87.3651,0.537042,0,9.78844,0.342488,-0.342488,0.396341,1.03659,-1.70732,-39.3119,-2.57225,0.273032,-16.9512,-3.32317,7.37805
672.881,87.3626,0.516156,0,9.79323,0.354463,-0.296982,0.426829,0.823171,-1.79878,-39.2256,-2.41897,-0.00479004,-16.3415,-3.35366,7.68293
672.892,87.3646,0.519403,0,9.76689,0.342488,-0.356858,0.365854,0.914634,-1.61585,-39.1681,-2.43813,0.397573,-16.0976,-3.35366,7.46951
672.901,87.3647,0.518509,0,9.77168,0.337698,-0.340093,0.304878,0.853659,-1.79878,-39.2352,-2.48603,0.330513,-15.2744,-2.86585,7.43902
672.911,87.3615,0.498308,0,9.78605,0.361648,-0.431104,0.152439,0.426829,-1.76829,-39.2065,-2.52435,-0.00479004,-15.7622,-3.10976,7.56098
672.921,87.3519,0.503283,0,9.77168,0.390388,-0.373623,-0.243902,0.396341,-1.92073,-39.1969,-2.45729,0.416733,-14.7866,-2.9878,6.7378
