time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
505.379,87.8033,5.01253,0,9.82197,0.301772,0.189207,0.0304878,0.0914634,-1.61585,-39.2065,-2.26569,3.45362,-16.189,-5.2439,2.92683
505.388,87.8055,5.01942,0,9.84114,0.282612,0.167651,-0.152439,0.335366,-1.43293,-39.0915,-2.20821,3.53026,-16.6463,-5.30488,3.5061
505.398,87.8032,5.01798,0,9.84353,0.308958,0.172441,0.0914634,-0.152439,-1.43293,-39.0628,-2.39023,3.38656,-16.8293,-5.67073,3.2622
505.409,87.8101,5.00984,0,9.8124,0.275427,0.165256,0.304878,-0.213415,-1.21951,-39.1011,-2.38065,3.2716,-16.2195,-5.97561,2.77439
505.419,87.8113,4.99553,0,9.81479,0.292192,0.186812,-0.243902,-0.243902,-1.37195,-39.2448,-2.28485,3.16622,-16.6768,-7.2561,3.71951
505.429,87.8083,4.96789,0,9.79084,0.294587,0.184417,-0.121951,-0.579268,-1.64634,-39.1298,-2.22737,2.91713,-15.9451,-6.92073,3.41463
505.439,87.8069,4.97456,0,9.81,0.287402,0.182021,-0.27439,-0.853659,-1.61585,-39.1298,-2.34233,3.49194,-15.5488,-7.40854,3.47561
505.448,87.8123,4.96987,0,9.84114,0.285007,0.153281,0,-0.579268,-1.18902,-39.1107,-2.23695,3.30034,-14.6037,-6.58537,4.42073
505.458,87.813,4.95675,0,9.84114,0.287402,0.184417,-0.152439,-0.823171,-1.46341,-39.0819,-2.25611,3.14706,-15.1829,-7.04268,5.27439
505.468,87.8168,4.96618,0,9.83874,0.265847,0.112566,0.0914634,-0.792683,-1.4939,-38.9957,-2.31359,3.52068,-14.2378,-7.2561,4.93902
505.478,87.8184,4.96632,0,9.84114,0.270637,0.114961,-0.487805,-0.731707,-1.58537,-39.0053,-2.38065,3.3674,-14.1463,-7.16463,4.78659
505.488,87.8235,4.95977,0,9.83874,0.265847,0.0958008,-0.243902,-0.823171,-1.40244,-39.1681,-2.31359,3.2716,-14.6037,-5.30488,5.06098
