time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
786.603,91.3633,-2.70245,0,9.52978,-0.246687,-2.13875,-0.27439,0.579268,-0.670732,-9.88904,-0.670605,-0.438289,-0.0914634,-0.304878,5.73171
786.613,91.3676,-2.71367,0,9.52978,-0.265847,-2.09804,-0.0914634,0.487805,-0.609756,-9.87227,-0.62989,-0.488584,-0.213415,-0.396341,5.82317
786.623,91.3615,-2.72844,0,9.56331,-0.229922,-2.1148,0.0304878,0.243902,-0.670732,-9.86509,-0.680186,-0.493374,-0.518293,0.182927,5.91463
786.633,91.3581,-2.71715,0,9.53218,-0.229922,-2.10283,-0.213415,0.213415,-0.457317,-9.89383,-0.696951,-0.452659,-0.609756,0.0609756,5.97561
786.643,91.3639,-2.7041,0,9.53457,-0.275427,-2.13875,-0.213415,-0.0304878,-0.670732,-9.92975,-0.708926,-0.447869,-0.0609756,-0.152439,5.79268
786.653,91.3612,-2.72831,0,9.51302,-0.234712,-2.12678,-0.0304878,0.152439,-0.518293,-9.87467,-0.66342,-0.507744,-0.152439,-0.121951,5.64024
786.663,91.3646,-2.73602,0,9.51541,-0.258662,-2.15073,-0.213415,0.213415,-0.548781,-9.85072,-0.680186,-0.483794,0,-0.27439,5.73171
786.673,91.3682,-2.74124,0,9.52739,-0.273032,-2.11241,0.243902,0.0609756,-0.762195,-9.84832,-0.677791,-0.479004,-0.121951,0.0609756,5.97561
786.683,91.3719,-2.76809,0,9.52739,-0.261057,-2.11001,-0.121951,0.27439,-0.548781,-9.83874,-0.706531,-0.512534,-0.182927,0,5.94512
786.693,91.3798,-2.79865,0,9.53218,-0.280217,-2.1651,0.182927,0.304878,-0.579268,-9.8579,-0.699346,-0.529299,-0.243902,-0.152439,5.82317
786.703,91.3808,-2.804,0,9.51541,-0.258662,-2.08606,-0.213415,0.213415,-0.670732,-9.86748,-0.694556,-0.490979,0.0304878,-0.0304878,5.79268
786.713,91.3818,-2.79251,0,9.55613,-0.251477,-2.12199,-0.0304878,0.335366,-0.487805,-9.8579,-0.670605,-0.462239,-0.0304878,0.213415,5.82317
786.723,91.3835,-2.79047,0,9.52739,-0.251477,-2.1172,-0.0304878,0.487805,-0.457317,-9.88904,-0.696951,-0.479004,0,0.0304878,5.94512
786.733,91.3898,-2.79908,0,9.55613,-0.273032,-2.10762,-0.152439,0.426829,-0.518293,-9.87706,-0.656235,-0.495769,-0.0914634,0.0914634,5.7622
786.743,91.3879,-2.76427,0,9.56092,-0.249082,-2.09804,0.0609756,0.426829,-0.640244,-9.90101,-0.665815,-0.423918,0.243902,-0.121951,5.88415
786.753,91.3872,-2.76028,0,9.55134,-0.261057,-2.08846,-0.0914634,0.365854,-0.792683,-9.86748,-0.66342,-0.469424,0.0304878,0.152439,5.91463
786.763,91.3831,-2.75616,0,9.53218,-0.249082,-2.13157,-0.0914634,0.182927,-0.853659,-9.91059,-0.673001,-0.469424,0.335366,0.335366,5.94512
786.773,91.3768,-2.74899,0,9.5681,-0.225132,-2.09804,0,0.0304878,-0.487805,-9.87946,-0.687371,-0.462239,0.27439,0.243902,5.73171
786.783,91.3713,-2.72305,0,9.56331,-0.227527,-2.05014,-0.121951,0.152439,-0.518293,-9.90101,-0.66342,-0.428708,0.121951,0.182927,5.94512
