time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
1073.83,88.9011,-5.2992,0,9.84353,0.162861,0.828677,-0.0914634,0.548781,-0.701219,-9.87227,-0.361648,-0.912502,0.243902,-0.0914634,6.06707
1073.84,88.9017,-5.29328,0,9.8603,0.162861,0.855022,0.182927,0.365854,-0.579268,-9.88664,-0.407153,-0.905317,0.152439,-0.396341,6.0061
1073.85,88.9062,-5.29845,0,9.86269,0.131726,0.869392,0.121951,0.365854,-0.792683,-9.91299,-0.376018,-0.929268,0.0304878,-0.365854,6.0061
1073.86,88.9009,-5.32376,0,9.86269,0.172441,0.864602,0.27439,0.609756,-0.884146,-9.88664,-0.354463,-0.960403,0.152439,-0.0914634,5.94512
1073.87,88.8958,-5.31843,0,9.86988,0.172441,0.878972,0.487805,0.548781,-0.884146,-9.89622,-0.376018,-0.912502,0,-0.213415,6.09756
1073.88,88.8971,-5.31351,0,9.86748,0.155676,0.888552,0.396341,0.701219,-0.670732,-9.9058,-0.373623,-0.912502,-0.0304878,-0.365854,6.03659
1073.89,88.8963,-5.32131,0,9.83874,0.162861,0.895737,0.396341,0.487805,-0.701219,-9.91538,-0.402363,-0.936453,0.0304878,-0.152439,5.97561
1073.9,88.8892,-5.31425,0,9.84832,0.184417,0.859812,0.457317,0.579268,-0.853659,-9.93694,-0.392783,-0.912502,-0.0304878,-0.182927,5.91463
1073.91,88.8807,-5.30134,0,9.89622,0.186812,0.871787,0.121951,0.243902,-0.97561,-9.91299,-0.366438,-0.898132,-0.0914634,-0.213415,5.70122
1073.92,88.8758,-5.27374,0,9.85311,0.184417,0.910107,0.304878,0.548781,-0.701219,-9.92496,-0.340093,-0.862207,-0.121951,-0.457317,5.7622
1073.93,88.8713,-5.25643,0,9.85072,0.184417,0.931663,0.27439,0.548781,-0.670732,-9.88664,-0.335303,-0.866997,-0.335366,-1.0061,5.64024
1073.94,88.8655,-5.27361,0,9.85311,0.193997,0.831072,0.579268,0.914634,-0.609756,-9.86509,-0.354463,-0.943638,-0.457317,-0.457317,5.94512
1073.95,88.8588,-5.29257,0,9.85072,0.196392,0.883762,0.365854,0.396341,-0.670732,-9.91538,-0.414338,-0.955613,-0.121951,-0.426829,5.73171
1073.96,88.8527,-5.26269,0,9.84593,0.191602,0.907712,0.365854,0.27439,-0.731707,-9.91299,-0.359253,-0.864602,-0.518293,-0.152439,5.45732
1073.97,88.8385,-5.25579,0,9.85072,0.220342,0.905317,0.518293,0.548781,-1.0061,-9.87706,-0.416733,-0.898132,-0.396341,-0.0914634,5.57927
1073.98,88.8351,-5.26075,0,9.87227,0.182021,0.886157,0.304878,0.27439,-0.762195,-9.90341,-0.416733,-0.919688,-0.487805,-0.0914634,5.7622
1073.99,88.8217,-5.27918,0,9.89143,0.222737,1.00591,0.182927,0.213415,-0.945122,-9.93215,-0.421523,-0.946033,-0.243902,-0.0304878,6.18902
1074,88.8109,-5.2803,0,9.87706,0.227527,0.972378,0.396341,0.0609756,-0.518293,-9.90341,-0.433499,-0.917292,-0.27439,-0.182927,5.70122
1074.01,88.803,-5.26924,0,9.88664,0.213157,0.902922,0.121951,0.152439,-0.640244,-9.89622,-0.368833,-0.893342,-0.0609756,-0.304878,5.82317
1074.02,88.7978,-5.25749,0,9.81958,0.201182,0.912502,0.0914634,0.182927,-0.640244,-9.83635,-0.366438,-0.886157,-0.243902,-0.243902,5.94512
1074.03,88.7953,-5.25877,0,9.84832,0.184417,0.874182,0,0.152439,-0.762195,-9.88664,-0.426313,-0.912502,-0.152439,-0.304878,5.94512
1074.04,88.7938,-5.27448,0,9.83395,0.193997,0.890947,-0.121951,0.426829,-0.487805,-9.86748,-0.407153,-0.936453,-0.304878,-0.182927,5.97561
