time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
878.177,91.2592,-4.64662,0,9.82916,-0.241897,-0.792751,-0.243902,-0.518293,-0.548781,-9.93933,-0.347278,-0.833467,0.121951,0.121951,5.57927
878.187,91.2539,-4.64337,0,9.81719,-0.208367,-0.828677,-0.0304878,-0.243902,-0.335366,-9.92736,-0.347278,-0.799937,-0.121951,0.365854,5.33537
878.197,91.2597,-4.65036,0,9.80281,-0.246687,-0.840652,-0.213415,-0.182927,-0.335366,-9.87227,-0.328118,-0.816702,0.0914634,0.579268,5.27439
878.207,91.2615,-4.64908,0,9.81,-0.239502,-0.814307,-0.243902,-0.396341,-0.457317,-9.86988,-0.342488,-0.799937,-0.0609756,0.396341,5.45732
878.217,91.2657,-4.66389,0,9.8124,-0.244292,-0.799937,-0.121951,-0.213415,-0.365854,-9.87227,-0.330513,-0.835862,-0.0304878,0.640244,5.60976
878.227,91.2749,-4.65794,0,9.79803,-0.253872,-0.799937,-0.0609756,-0.243902,-0.213415,-9.8555,-0.337698,-0.790356,0.0609756,0.609756,5.67073
878.237,91.2812,-4.68246,0,9.79323,-0.251477,-0.780776,-0.0914634,-0.0914634,-0.335366,-9.88185,-0.328118,-0.857417,0.121951,0.518293,5.73171
878.247,91.2857,-4.67782,0,9.80281,-0.237107,-0.799937,-0.365854,0,-0.121951,-9.86269,-0.344883,-0.797541,0.152439,0.518293,5.94512
878.257,91.2937,-4.67978,0,9.7597,-0.251477,-0.799937,-0.518293,-0.0304878,-0.213415,-9.87946,-0.342488,-0.811912,0.0914634,0.335366,5.67073
878.267,91.2937,-4.66755,0,9.78605,-0.234712,-0.759221,-0.0609756,-0.121951,-0.396341,-9.88185,-0.313748,-0.783171,0.0304878,0.457317,5.97561
878.277,91.294,-4.68296,0,9.77407,-0.237107,-0.785566,-0.152439,-0.27439,-0.426829,-9.86988,-0.296982,-0.843047,0.182927,0.823171,5.82317
878.287,91.304,-4.68254,0,9.78366,-0.265847,-0.807122,-0.0609756,0.243902,-0.304878,-9.90341,-0.277822,-0.809517,0,0.792683,5.67073
878.297,91.2963,-4.69124,0,9.81719,-0.217947,-0.807122,-0.0304878,-0.0304878,-0.670732,-9.89622,-0.292192,-0.831072,0.0304878,0.762195,5.42683
878.307,91.3022,-4.71006,0,9.8076,-0.251477,-0.785566,-0.152439,0.152439,-0.27439,-9.92736,-0.292192,-0.864602,0.182927,0.97561,5.67073
