#Activity	sitting 
#ActivityID	5 
#Date 09-23-17-36
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7332	-1424	14152	-14	18	-23	-14672	3552	-6416	0	1	-14	-48	1464	16992	-3	-10	24	-7552	296	14920	98	20	-151	-15008	2384	-6512	3	-5	15	-208	1808	17008	13	-5	3	127	125	5
-7344	-1352	14148	-12	11	-24	-14824	3520	-6064	1	-7	-9	-32	1584	16912	-4	-12	24	-7552	312	14752	132	-71	-104	-14944	2440	-6728	13	-6	14	-224	1864	17200	16	1	3	127	125	5
-7324	-1352	14104	-8	11	-21	-14744	3376	-6384	2	-2	-14	32	1448	16968	-1	-10	22	-7536	544	15200	148	-21	-138	-15096	2472	-6632	14	-13	25	-104	1704	17016	22	1	1	126	125	5
-7332	-1396	14092	-14	15	-23	-14728	3440	-6352	6	-11	-13	88	1488	17056	-4	-15	21	-7648	376	15128	127	20	-112	-15088	2400	-6648	14	-8	27	-168	1784	17008	29	2	1	126	125	5
-7348	-1436	14136	-15	15	-22	-14720	3440	-6040	5	-10	-10	-16	1576	16760	0	-13	25	-7608	216	14992	124	31	-118	-14960	2616	-6696	8	-12	25	-176	2104	17064	26	-4	-2	126	125	5
-7312	-1428	14168	-16	13	-27	-14800	3544	-6152	6	-8	-11	64	1520	16792	4	-10	26	-7464	304	15160	140	-1	-96	-15040	2576	-6744	7	-6	28	-48	1816	16904	26	3	-4	126	125	5
-7288	-1400	14268	-16	15	-24	-14688	3360	-6008	2	-6	-9	240	1368	16912	5	-9	20	-7624	480	15128	174	4	-102	-15040	2472	-6632	6	-8	29	-120	1904	16952	19	4	-7	127	125	5
-7316	-1368	14156	-11	15	-23	-14704	3520	-6072	3	-4	-4	304	1408	16784	0	-12	21	-7448	464	15120	131	23	-139	-14888	2496	-6528	10	-7	30	-40	1880	17072	23	1	-7	126	125	5
-7316	-1436	14312	-12	21	-19	-14824	3392	-6040	6	-2	-8	368	1520	16856	-1	-11	25	-7464	464	14888	119	-13	-96	-14952	2552	-6304	5	0	28	0	2032	16936	29	-5	-13	127	124	5
-7276	-1412	14208	-13	17	-15	-14784	3480	-6040	4	0	-5	152	1408	16888	3	-11	19	-7504	408	14992	141	37	-114	-14848	2456	-6664	1	2	31	-48	1760	17184	29	-7	-10	126	125	5
