#Activity	sitting 
#ActivityID	5 
#Date 08-18-10-50
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10356	-4052	12460	137	-38	-132	-13560	-1344	-8968	-29	-35	-18	-3928	-2900	16020	10	-106	177	-8840	4072	12768	-15	20	-32	-14488	4744	-6776	8	0	14	-2280	1816	17032	18	0	3	126	125	5
-10356	-3940	12432	154	9	-107	-13548	-1300	-9036	-37	-25	-42	-3904	-2900	16128	43	-105	167	-8856	4120	12376	-11	14	-24	-14488	4648	-6584	7	-2	18	-2104	1792	16896	20	-3	5	126	125	5
-10392	-3968	12448	108	-10	-108	-13580	-1332	-8952	37	-46	-19	-3936	-2828	16036	24	-121	172	-8952	4104	12768	-11	17	-27	-14384	4520	-6720	10	1	13	-2088	1816	16624	25	1	8	126	125	5
-10316	-3964	12420	135	-48	-145	-13568	-1348	-8880	1	-58	19	-3908	-2884	16164	33	-96	155	-9160	4208	12872	-11	17	-30	-14672	4576	-6688	3	-3	17	-2136	1776	16904	25	-1	6	126	125	5
-10324	-3960	12572	135	-16	-144	-13524	-1312	-8984	41	10	7	-3948	-2860	16128	8	-107	145	-9032	4184	12864	-10	19	-26	-14488	4576	-6520	5	-4	8	-2328	1544	16768	23	-1	3	126	125	5
-10336	-3996	12452	123	-5	-127	-13536	-1228	-9088	-17	-13	-9	-3928	-2824	16056	24	-94	149	-8960	4176	12864	-11	15	-33	-14592	4632	-6720	12	-3	15	-2248	1664	16880	21	1	4	126	125	5
-10348	-3976	12496	152	-18	-146	-13536	-1220	-9060	-66	-33	-16	-3936	-2804	16012	5	-103	138	-8944	4112	12992	-13	16	-27	-14608	4576	-6688	11	-5	17	-2160	1560	17088	21	0	5	126	125	5
-10304	-3980	12524	133	-1	-164	-13488	-1352	-9028	-47	-14	-26	-3948	-2844	16140	26	-123	182	-8944	4200	12584	-13	21	-24	-14440	4680	-6856	10	-4	19	-2192	1520	16960	23	2	4	126	125	5
-10304	-3992	12420	146	-35	-167	-13504	-1300	-9080	-6	-19	-44	-3976	-2844	16116	25	-117	184	-8928	4200	12672	-5	17	-27	-14520	4648	-6848	8	-2	15	-2176	1520	16904	26	2	1	126	125	5
-10360	-3900	12380	107	-7	-153	-13508	-1236	-8876	12	-56	-8	-3928	-2836	16088	0	-80	190	-8984	4200	12688	-7	18	-25	-14440	4576	-6536	14	-6	16	-2280	1600	16688	25	-3	3	126	125	5
-10308	-3988	12516	161	-53	-120	-13492	-1328	-9068	8	-50	-27	-3932	-2852	16120	-10	-117	166	-8960	4192	12576	-13	18	-28	-14520	4624	-6584	8	-5	16	-2248	1576	16688	28	0	0	126	125	5
-10288	-3952	12424	167	-48	-117	-13508	-1268	-9020	10	-25	-32	-3940	-2856	16136	5	-139	192	-9032	4104	12888	-9	16	-30	-14440	4656	-6704	7	0	20	-2136	1792	16776	23	0	4	126	125	5
-10312	-3944	12488	126	14	-142	-13488	-1284	-9016	-11	-69	-49	-3900	-2888	16168	13	-119	179	-9040	4128	12608	-11	18	-22	-14592	4608	-6760	6	-10	13	-2216	1744	16888	26	-5	5	126	125	5
