#Activity	standing 
#ActivityID	8 
#Date 09-23-17-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9952	-4408	11652	-12	13	-21	-16736	1384	24	-56	0	12	-14832	2664	-5928	2	9	0	-9448	3936	13152	19	-12	-14	-15840	-3232	320	-10	-8	-5	-15104	-1448	-5224	-3	-13	19	127	120	8
-9892	-4440	11552	-8	16	-21	-16688	1400	-328	-82	-1	16	-14904	2696	-5968	12	13	0	-9400	3984	13200	16	-8	-23	-15856	-3144	496	-6	-6	0	-15344	-1288	-5168	-7	-13	19	127	120	8
-10012	-4496	11608	-8	15	-22	-16568	1424	8	-100	-6	12	-14912	2688	-5752	6	7	5	-9624	3936	13216	15	-7	-20	-15800	-3056	264	-8	-4	0	-15296	-1264	-5016	-2	-12	16	127	119	8
-9892	-4472	11576	-9	19	-24	-16528	1336	64	-88	-14	12	-14848	2624	-5768	8	-4	10	-9400	3984	12992	15	-1	-19	-15792	-3072	536	-2	-3	-4	-15248	-1296	-5192	2	-11	21	127	119	8
-10152	-4360	11624	-20	12	-25	-16776	1256	352	-20	-26	15	-14984	2808	-5512	15	0	9	-9488	4080	13072	15	-6	-22	-15904	-3032	288	4	-6	-3	-15392	-1344	-5160	1	-13	16	127	119	8
-9952	-4408	11588	-14	13	-32	-16552	1216	168	80	-21	24	-14944	2688	-5368	32	-10	7	-9320	3848	12928	14	-4	-21	-15840	-3176	480	4	-5	-10	-15280	-1336	-5192	2	-11	24	127	120	8
-9888	-4392	11564	-11	11	-23	-16504	1480	40	103	-4	27	-14952	2840	-5640	44	-9	5	-9472	4152	13192	12	-6	-21	-15744	-3160	400	6	-1	-5	-15336	-1272	-5088	4	-13	22	127	120	8
-9932	-4380	11672	-7	12	-26	-16696	1496	-120	73	4	19	-15056	2736	-5872	36	-3	5	-9408	3960	13192	17	-9	-18	-15896	-3104	600	5	-3	-1	-15304	-1320	-5232	5	-13	21	127	120	8
-10000	-4408	11588	-11	14	-22	-16736	1496	56	23	9	15	-14920	2816	-5624	24	-1	7	-9440	4072	13120	13	-6	-22	-15928	-3152	528	5	-2	-4	-15240	-1488	-5096	0	-18	21	127	120	8
-10008	-4448	11580	-10	15	-20	-16768	1440	-56	-9	4	15	-14816	2656	-5760	14	3	4	-9456	4120	13120	16	-5	-21	-15712	-3160	344	2	-5	-1	-15280	-1344	-5280	5	-18	22	127	120	8
-9964	-4460	11600	-15	18	-25	-16576	1248	184	6	-4	12	-14920	2696	-5928	14	-1	5	-9448	4032	13120	14	-6	-25	-15888	-2928	592	2	-5	-5	-15336	-1376	-5304	5	-15	21	127	121	8
