#Activity	sitting 
#ActivityID	5 
#Date 08-20-11-38
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8048	-4380	13232	23	105	-180	-16412	-1268	-2320	219	48	239	-3580	1296	16628	626	-13	160	-7680	6348	13548	55	20	-183	-15368	5148	-2128	-93	27	-266	-1844	-3048	16580	-1285	-209	-78	131	123	5
-8036	-4424	13188	-149	137	-158	-16368	-1280	-2212	84	15	123	-3296	1552	16696	127	-34	34	-7644	6492	13456	105	-160	-244	-15364	5292	-2112	28	46	-15	-1584	-2492	16796	-10	-52	143	127	125	5
-8064	-4468	13120	-99	123	-171	-16384	-1280	-2180	71	-1	117	-3236	1520	16724	133	-20	59	-7688	6428	13564	106	-20	-201	-15320	5272	-2132	45	38	-32	-1592	-2520	16712	-52	-95	139	126	125	5
-7996	-4384	13176	-155	155	-166	-16368	-1308	-2216	106	19	119	-3276	1500	16680	154	-6	57	-7716	6408	13448	136	13	-174	-15328	5304	-2064	37	24	20	-1524	-2540	16800	-45	-84	112	126	125	5
-8096	-4484	13092	-130	128	-184	-16452	-1296	-2284	110	-41	73	-3300	1488	16688	148	-4	79	-7676	6480	13424	120	4	-171	-15400	5324	-2172	41	31	-25	-1564	-2420	16816	-31	-83	131	125	125	5
-8060	-4392	13196	-101	155	-168	-16384	-1272	-2176	110	-29	119	-3248	1500	16840	159	19	73	-7684	6388	13432	145	63	-195	-15356	5296	-2220	4	-8	-6	-1536	-2456	16776	-67	-124	146	125	124	5
-8120	-4488	13236	-135	137	-189	-16376	-1312	-2156	117	-54	94	-3284	1568	16828	139	-1	84	-7652	6444	13564	127	-23	-171	-15300	5416	-2184	35	54	-18	-1564	-2404	16824	-9	-96	173	125	125	5
-8044	-4448	13212	-102	139	-178	-16388	-1332	-2148	55	-33	95	-3324	1560	16772	109	-3	107	-7620	6444	13456	110	-8	-193	-15364	5384	-2180	11	22	-16	-1632	-2360	16696	-22	-101	141	125	125	5
-8060	-4448	13224	-108	170	-197	-16332	-1340	-2120	56	-56	83	-3252	1528	16740	111	-13	78	-7616	6424	13428	97	-8	-172	-15320	5324	-2188	27	21	-44	-1640	-2396	16784	9	-120	199	125	125	5
-8000	-4452	13244	-83	129	-202	-16420	-1352	-2108	40	-46	88	-3256	1484	16840	112	16	84	-7572	6464	13504	117	-39	-207	-15288	5300	-2132	-13	37	-33	-1652	-2408	16820	-38	-128	218	126	125	5
-8008	-4496	13200	-134	159	-174	-16376	-1356	-2200	62	-32	101	-3208	1504	16788	110	-20	110	-7616	6404	13452	89	-3	-210	-15400	5360	-2248	-45	-4	-75	-1576	-2416	16788	-51	-126	218	126	125	5
-8056	-4456	13148	-120	124	-183	-16380	-1316	-2144	57	-38	93	-3188	1504	16812	114	11	105	-7616	6396	13468	52	-2	-172	-15404	5300	-2152	-35	46	-76	-1592	-2460	16784	-104	-152	191	127	125	5
-8048	-4420	13224	-94	123	-203	-16328	-1284	-2048	45	-62	72	-3208	1488	16724	171	9	128	-7620	6380	13536	99	23	-144	-15332	5292	-2088	-53	50	-83	-1592	-2468	16816	-99	-144	224	127	125	5
-8036	-4480	13216	-124	180	-210	-16444	-1316	-2076	63	-35	56	-3184	1544	16668	136	-17	127	-7636	6408	13480	112	8	-162	-15352	5320	-2140	-47	56	-64	-1632	-2488	16800	-67	-84	186	128	125	5
-8052	-4444	13164	-120	138	-223	-16432	-1316	-2132	33	-41	85	-3228	1372	16784	160	-9	112	-7612	6456	13468	86	-14	-200	-15328	5336	-2264	-25	39	-67	-1696	-2524	16788	-38	-118	183	128	125	5
-8048	-4516	13184	-148	181	-196	-16424	-1404	-2052	65	-51	116	-3236	1440	16768	155	-28	99	-7628	6468	13532	116	17	-199	-15320	5256	-2152	12	40	-18	-1688	-2508	16808	-34	-113	199	129	125	5
-8072	-4548	13176	-102	153	-151	-16380	-1392	-2116	73	-25	78	-3228	1376	16796	183	5	77	-7632	6480	13528	100	-27	-207	-15340	5244	-2136	47	17	-17	-1696	-2552	16844	7	-102	171	129	125	5
