#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-22
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-4560	-7760	14064	12	-16	-18	-12688	-7984	6568	-8	-4	-4	1496	-4168	16400	20	2	4	-2280	6488	14496	-10	18	-24	-13576	6912	7360	9	-6	19	528	2608	16728	9	-18	21	127	139	12
-4724	-7924	13916	2	-10	-20	-12416	-7728	6408	12	0	-1	1544	-4056	16384	32	5	-1	-2456	6592	14568	-16	15	-23	-13616	7080	7472	19	-11	24	504	2528	16680	2	-18	22	127	138	12
-4800	-8000	13860	15	-25	-18	-12504	-7992	6528	4	-6	3	1432	-4032	16440	29	3	7	-2376	6432	14824	-14	20	-24	-13592	6912	7352	1	0	15	624	2536	16704	6	-18	18	127	138	12
-4528	-7684	13920	7	-9	-22	-12552	-7864	6216	2	-5	2	1464	-4200	16264	19	0	6	-2304	6448	14256	0	17	-24	-13304	6944	7312	17	-5	18	720	2432	16648	13	-16	16	127	138	12
-4776	-7952	13732	1	-7	-18	-12320	-8000	6400	8	-1	3	1456	-4032	16144	29	-3	5	-2384	6568	14456	-12	15	-23	-13472	7040	7352	17	-12	28	504	2496	16728	6	-15	16	127	138	12
-4712	-7900	13920	19	-16	-15	-12592	-8216	6312	-1	-2	2	1512	-4056	16536	19	0	7	-2400	6368	14472	-8	16	-25	-13688	7080	7504	5	-6	24	368	2616	16832	10	-17	17	127	138	12
-4504	-7696	14100	17	-11	-19	-12632	-7840	6488	5	-4	-1	1368	-4272	16280	13	4	-1	-2224	6696	14408	-7	21	-27	-13416	6976	7320	20	-6	17	512	2624	16760	7	-18	19	128	138	12
-4840	-8012	14016	11	-18	-23	-12400	-8016	6440	10	-2	-3	1440	-4048	16536	27	0	0	-2448	6496	14384	-22	19	-30	-13680	7112	7560	7	-4	20	440	2672	16896	-3	-22	22	128	137	12
-4700	-7888	14068	12	-14	-18	-12624	-7952	6352	-10	-5	-5	1288	-4008	16616	19	-2	1	-2376	6600	14696	-15	24	-29	-13512	6928	7240	0	4	14	496	2512	16488	6	-19	22	128	138	12
-4572	-7704	13980	3	-6	-22	-12336	-7920	6512	1	-5	1	1576	-4056	16560	21	-1	1	-2272	6552	14480	-9	16	-28	-13400	6920	7400	17	-6	15	544	2504	16744	11	-24	19	128	138	12
-4896	-8064	13808	11	-16	-20	-12480	-8128	6192	3	-4	-1	1536	-4104	16624	27	-2	5	-2352	6584	14496	-20	17	-26	-13752	7144	7488	7	-2	17	464	2616	16824	6	-14	27	128	138	12
-4708	-7760	14112	19	-19	-19	-12624	-7936	6320	-8	-4	-9	1392	-4048	16376	20	4	5	-2184	6512	14696	-6	16	-23	-13624	6808	7160	3	2	14	456	2496	16672	12	-13	23	127	138	12
-4620	-7772	13888	9	-13	-19	-12408	-7760	6336	14	-2	-1	1536	-4072	16456	29	7	0	-2448	6728	14576	-16	13	-24	-13480	7032	7416	22	-9	16	672	2576	16744	11	-14	24	127	139	12
-4836	-8088	13964	14	-14	-17	-12664	-8024	6728	4	-3	-1	1464	-3968	16680	33	2	4	-2352	6456	14784	-14	14	-25	-13544	7112	7416	2	1	18	312	2608	16688	7	-13	15	127	138	12
-4584	-7756	14044	8	-8	-19	-12576	-7856	6664	-10	-3	-2	1432	-3912	16264	20	2	8	-2304	6368	14432	0	18	-19	-13416	7008	7352	9	-9	19	536	2320	16728	10	-20	13	127	139	12
-4664	-7816	13964	0	-12	-21	-12264	-8000	6440	4	-6	0	1448	-3984	16264	28	0	4	-2456	6696	14560	-10	23	-23	-13408	7032	7336	22	-17	24	544	2592	16624	8	-19	11	127	138	12
-4820	-7972	13808	10	-14	-16	-12472	-8176	6416	4	-4	-3	1440	-4040	16512	25	-4	13	-2280	6504	14608	-12	26	-25	-13592	7208	7088	2	-1	24	504	2664	16656	0	-19	15	127	138	12
-4524	-7716	14044	4	-18	-17	-12560	-7872	6448	8	-3	2	1376	-3968	16416	20	-4	5	-2208	6664	14568	1	24	-20	-13432	7048	7336	15	-4	14	472	2680	16704	8	-14	17	128	138	12
-4716	-7972	13936	-9	-15	-24	-12568	-7856	6560	12	-1	3	1472	-4064	16584	31	-2	7	-2392	6552	14600	-14	17	-23	-13648	7280	7520	9	-9	23	488	2808	16904	4	-17	11	128	138	12
-4836	-7876	13956	6	-20	-18	-12608	-8032	6272	1	-9	-6	1480	-3912	16400	25	-8	7	-2448	6440	14480	-12	15	-21	-13560	7040	7240	-7	1	22	440	2744	17008	4	-19	16	128	139	12
-4448	-7600	13888	4	-8	-23	-12568	-7816	6560	-1	-3	4	1584	-4136	16192	23	-4	5	-2344	6496	14368	-3	16	-24	-13240	6928	7288	18	-3	17	600	2600	16528	7	-22	14	127	138	12
-4744	-8060	13784	4	-15	-24	-12312	-8024	6176	6	-4	0	1600	-3968	16376	25	-5	9	-2368	6656	14312	-20	14	-26	-13424	7168	7200	20	-6	22	656	2520	16816	6	-17	16	127	138	12
-4740	-7948	13888	22	-12	-17	-12464	-8088	6312	-9	-1	-8	1336	-3888	16360	17	-1	6	-2256	6432	14504	-14	14	-25	-13688	7040	7080	2	4	17	472	2648	16512	9	-14	21	128	139	12
-4556	-7644	14044	13	-9	-19	-12424	-7888	6312	0	-3	-2	1496	-4016	16280	23	0	4	-2528	6584	14512	-13	17	-25	-13432	6880	7456	16	-6	13	528	2576	16736	8	-18	21	128	139	12
-4828	-8068	13920	12	-18	-24	-12440	-8144	6576	-1	-4	-4	1480	-4024	16536	30	2	7	-2400	6488	14672	-19	14	-20	-13608	7096	7336	9	-4	15	296	2584	16720	2	-16	18	127	138	12
-4612	-7760	14016	18	-15	-18	-12688	-7968	6672	-18	-8	-11	1416	-4016	16432	19	1	6	-2080	6456	14480	-9	13	-21	-13536	6824	7216	3	-3	16	496	2480	16680	9	-15	15	127	139	12
-4620	-7736	13940	6	-11	-28	-12360	-7920	6384	-7	-9	-2	1664	-3920	16440	25	1	6	-2344	6648	14336	-9	12	-23	-13456	7144	7048	20	-10	18	504	2536	16728	4	-16	17	127	139	12
-4868	-8020	13840	9	-13	-24	-12400	-8216	6200	6	-5	-8	1536	-3984	16528	26	-3	5	-2488	6488	14464	-15	19	-25	-13552	7056	7424	4	-6	19	616	2520	17032	3	-20	17	127	139	12
-4676	-7728	14000	16	-10	-18	-12576	-8056	6472	-5	-4	-13	1464	-4144	16552	18	-3	9	-2256	6376	14296	-2	13	-19	-13344	6920	7280	9	3	12	448	2520	16648	5	-20	16	127	139	12
-4696	-7784	13984	7	-15	-22	-12360	-7864	6552	6	-6	-2	1536	-4000	16336	25	-2	2	-2440	6680	14688	-17	15	-26	-13496	7200	7336	20	-7	16	544	2528	16840	4	-20	14	127	139	12
-4860	-8140	13884	12	-10	-24	-12640	-8112	6248	1	-5	-3	1456	-4016	16664	27	-3	6	-2400	6536	14536	-15	15	-27	-13544	6904	7288	0	1	18	296	2560	16840	-1	-16	17	128	139	12
-4552	-7716	13964	14	-11	-22	-12568	-7920	6472	-3	-5	-6	1376	-4080	16264	17	3	4	-2416	6472	14664	-5	18	-24	-13448	7032	7240	10	-6	12	536	2672	16464	7	-15	17	128	138	12
-4748	-7900	13876	3	-14	-24	-12336	-7928	6400	7	-1	-2	1512	-3920	16336	21	0	1	-2424	6664	14528	-16	17	-26	-13528	7248	7328	24	-15	20	552	2496	16712	10	-13	20	127	137	12
-4832	-8080	13948	15	-16	-16	-12568	-8152	6552	-6	-6	-6	1448	-3936	16624	20	-2	1	-2488	6256	14528	-14	22	-23	-13624	6976	7240	-2	2	16	464	2560	16792	10	-16	17	128	139	12
-4512	-7680	14040	15	-12	-20	-12576	-7920	6584	-4	-8	-2	1528	-4112	16320	18	2	1	-2168	6760	14584	-7	19	-24	-13520	6960	7184	12	-8	15	664	2632	16552	9	-14	18	128	139	12
-4748	-7988	13912	4	-18	-20	-12456	-7936	6488	-3	-5	-2	1600	-3920	16600	29	-3	2	-2352	6616	14512	-17	15	-28	-13632	7152	7360	10	-13	24	440	2520	16800	2	-22	14	127	138	12
-4712	-7848	13932	15	-12	-21	-12776	-7896	6544	-12	-7	-9	1464	-3968	16568	25	1	8	-2224	6296	14544	-10	15	-23	-13512	6920	7168	5	0	12	448	2496	16832	6	-19	18	127	139	12
-4528	-7640	13888	4	-8	-23	-12240	-7976	6552	-3	-3	-4	1544	-4152	16120	26	4	7	-2200	6504	14408	-9	16	-18	-13264	6912	7448	20	-10	18	680	2576	16424	9	-16	17	127	138	12
-4840	-8076	13824	5	-17	-22	-12344	-8080	6424	10	0	-4	1568	-4008	16504	28	-4	3	-2344	6544	14624	-14	16	-22	-13592	7176	7432	12	-6	26	464	2496	17040	1	-15	12	127	138	12
-4676	-7832	13964	23	-17	-19	-12712	-8024	6528	-1	-2	-9	1504	-4048	16320	17	-3	5	-2128	6376	14232	-10	17	-19	-13520	6928	7416	-2	3	17	440	2656	16704	3	-15	19	127	138	12
-4560	-7688	13924	7	-7	-21	-12496	-7904	6432	11	-2	0	1456	-4040	16472	19	-5	3	-2304	6752	14528	-10	15	-28	-13544	7056	7520	15	-8	16	648	2648	16992	10	-20	20	127	138	12
-4876	-8120	13868	8	-13	-23	-12616	-8016	6368	5	-1	-3	1376	-4016	16776	27	-8	4	-2392	6456	14336	-19	23	-26	-13624	7160	7336	1	-3	19	392	2624	16936	4	-17	18	127	138	12
-4600	-7788	14064	16	-18	-19	-12560	-7976	6736	-12	-8	-2	1392	-3976	16264	20	-3	5	-2256	6392	14216	-4	17	-26	-13648	7096	7640	5	-2	22	528	2472	16512	8	-20	20	128	139	12
-4684	-7800	13948	4	-6	-23	-12304	-7832	6592	-5	-4	5	1528	-4096	16280	24	2	2	-2408	6760	14600	-8	16	-25	-13472	7112	7408	27	-11	21	512	2456	16512	6	-16	23	128	138	12
-4816	-8100	13868	12	-16	-19	-12520	-8160	6632	-7	-5	-2	1480	-3960	16592	25	-1	7	-2248	6440	14552	-13	18	-24	-13760	7104	7112	8	-4	24	480	2648	16744	6	-19	18	127	138	12
-4612	-7696	14064	17	-19	-15	-12592	-7928	6432	1	-8	-4	1424	-4096	16592	13	0	2	-2208	6456	14352	-5	18	-23	-13464	7032	7368	14	-4	17	528	2736	16488	10	-19	18	128	138	12
-4868	-7832	13936	9	-12	-21	-12384	-7864	6392	12	-5	-2	1552	-4032	16688	26	3	-3	-2360	6664	14592	-16	19	-24	-13496	6888	7304	16	-9	20	488	2712	16704	4	-19	20	128	137	12
-4764	-7940	14000	19	-13	-15	-12440	-7888	6568	-2	-7	-6	1344	-3984	16848	28	-1	3	-2272	6520	14504	-12	15	-23	-13568	6968	7232	-3	0	19	264	2592	16616	0	-15	18	128	139	12
-4508	-7652	13936	13	-11	-18	-12536	-7848	6568	-6	-8	2	1392	-4000	16248	24	3	3	-2272	6536	14368	-1	14	-27	-13472	6976	7280	9	-8	16	536	2672	16680	9	-19	17	127	138	12
-4796	-8000	13860	5	-11	-26	-12352	-7840	6328	11	-3	1	1496	-4016	16480	31	4	6	-2280	6608	14416	-15	14	-26	-13496	7224	7384	18	-11	26	552	2600	16632	7	-19	17	127	138	12
-4712	-7968	13960	16	-12	-16	-12472	-8192	6472	0	-6	-6	1352	-3984	16504	25	1	5	-2304	6376	14456	-7	15	-19	-13544	7064	7416	7	3	18	384	2672	16792	9	-16	18	127	138	12
-4564	-7724	13920	6	-15	-23	-12440	-7864	6416	0	-2	-1	1576	-3952	16264	24	4	5	-2368	6744	14272	-10	16	-24	-13184	7024	7256	21	-9	14	552	2592	16736	11	-22	19	127	137	12
-4832	-8052	13896	7	-16	-23	-12528	-7976	6288	3	-7	-7	1512	-3848	16448	30	-5	2	-2328	6760	14384	-17	15	-24	-13624	7200	7336	7	-6	25	544	2544	17032	5	-19	17	127	138	12
