#Activity	sitting 
#ActivityID	5 
#Date 10-07-17-20
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11312	-3112	10672	-100	146	-152	-15660	1544	-5440	50	-52	149	-2720	-5468	15596	5	-147	187	-10320	1552	13136	102	-52	-162	-14776	-3976	-5324	13	-78	-58	-1600	-492	16924	174	0	74	123	115	5
-11392	-3160	10888	-118	117	-152	-15648	1532	-5476	53	-42	135	-2720	-5512	15528	17	-132	175	-10332	1568	13188	102	-2	-177	-14672	-3968	-5520	0	-55	-79	-1552	-468	16996	168	-23	83	123	115	5
-11356	-3108	10796	-99	148	-159	-15676	1512	-5524	57	-23	125	-2684	-5496	15600	35	-132	147	-10448	1524	13140	110	-42	-158	-14788	-3956	-5432	22	-12	-72	-1564	-460	16948	185	-17	82	123	115	5
-11364	-3156	10832	-105	157	-135	-15616	1568	-5420	68	14	158	-2652	-5500	15592	43	-91	174	-10396	1564	13068	100	-63	-147	-14832	-3980	-5344	18	-33	-58	-1576	-508	17008	174	-3	46	123	115	5
-11364	-3044	10844	-124	120	-164	-15624	1444	-5400	38	-4	118	-2680	-5496	15668	55	-90	171	-10384	1516	13136	120	-25	-144	-14768	-4004	-5512	8	-2	-101	-1540	-472	16912	164	10	40	123	115	5
-11356	-3092	10724	-86	131	-181	-15632	1496	-5440	64	-28	136	-2644	-5464	15492	18	-133	180	-10408	1572	13112	106	-29	-163	-14772	-3924	-5488	1	-10	-123	-1624	-484	17012	196	27	48	123	115	5
-11356	-3116	10888	-112	152	-169	-15636	1488	-5496	65	-22	184	-2704	-5484	15592	28	-96	148	-10412	1588	13072	134	-18	-145	-14752	-3992	-5480	-12	-44	-73	-1628	-428	16964	191	4	55	123	115	5
-11376	-3116	10744	-112	131	-157	-15688	1496	-5460	82	17	158	-2648	-5508	15560	47	-97	132	-10404	1640	13184	66	25	-185	-14692	-3944	-5492	19	-5	-65	-1624	-496	17020	181	22	73	123	115	5
-11324	-3108	10776	-85	192	-136	-15672	1492	-5320	61	18	159	-2708	-5488	15504	38	-116	135	-10428	1516	13072	124	0	-157	-14748	-3984	-5464	22	-13	-80	-1616	-428	16956	164	-18	40	123	115	5
-11304	-3108	10768	-75	148	-148	-15668	1464	-5424	63	22	183	-2696	-5536	15592	62	-101	136	-10388	1580	13192	117	4	-163	-14788	-3964	-5520	5	-49	-72	-1576	-504	17028	149	-7	20	123	115	5
-11368	-3108	10908	-134	147	-152	-15612	1496	-5304	99	45	181	-2640	-5452	15504	31	-117	158	-10364	1532	13084	121	-26	-156	-14672	-3908	-5408	-13	2	-123	-1580	-516	17044	157	-28	45	123	115	5
-11372	-3076	10884	-71	143	-125	-15684	1572	-5380	80	42	174	-2680	-5496	15596	53	-135	182	-10456	1472	13156	55	14	-175	-14656	-3980	-5552	-38	28	-92	-1588	-480	17076	179	8	28	123	115	5
-11376	-3100	10836	-121	113	-145	-15600	1560	-5424	75	27	163	-2688	-5524	15632	46	-142	180	-10452	1588	13124	75	15	-167	-14724	-3980	-5568	-12	25	-100	-1648	-524	16944	162	-11	48	123	115	5
-11384	-3096	10824	-81	127	-147	-15620	1488	-5576	89	34	162	-2772	-5520	15652	24	-102	184	-10336	1548	13208	76	-17	-187	-14716	-4016	-5520	-24	-27	-117	-1692	-520	17084	154	23	26	123	115	5
-11404	-3040	10828	-111	133	-139	-15672	1556	-5576	74	50	132	-2816	-5524	15664	2	-110	176	-10360	1564	13120	82	16	-152	-14696	-3980	-5620	-2	-5	-84	-1760	-460	16924	154	-17	68	123	115	5
