#Activity	standing 
#ActivityID	8 
#Date 09-09-18-16
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11752	-2092	10792	-9	16	-26	-15568	-3824	-1992	-6	-7	-16	-15744	-976	-3912	12	-11	10	-12308	4496	10308	79	-99	-168	-16388	-2520	-1152	193	-69	23	-16064	1552	-2428	213	-62	21	125	128	8
-11768	-2108	10612	-9	12	-28	-15536	-3800	-1952	-10	-4	-20	-15760	-792	-3928	11	-13	7	-12216	4520	10340	71	-131	-170	-16404	-2600	-1156	151	-24	46	-16140	1480	-2460	167	-22	10	124	128	8
-11724	-2084	10824	-12	16	-24	-15488	-3856	-2096	1	1	-17	-15752	-848	-3944	6	-15	12	-12256	4508	10428	52	-89	-186	-16456	-2512	-1140	123	-5	45	-16108	1492	-2376	94	-7	-28	124	128	8
-11704	-2080	10588	-14	17	-28	-15544	-3776	-2064	-2	1	-14	-15640	-792	-3888	7	-10	12	-12320	4452	10324	57	-93	-166	-16404	-2632	-1348	68	-18	4	-16128	1436	-2376	90	44	-39	125	128	8
-11760	-2132	10672	-11	17	-22	-15608	-3808	-1952	-2	0	-19	-15696	-648	-4224	8	-6	9	-12312	4524	10292	64	-100	-168	-16436	-2612	-1204	75	-20	28	-16140	1412	-2328	13	63	-37	126	128	8
-11752	-2092	10684	-16	16	-31	-15648	-3728	-1976	-1	3	-22	-15776	-856	-4200	4	-7	11	-12248	4500	10364	91	-86	-204	-16412	-2544	-1240	8	5	53	-16008	1360	-2392	52	30	-66	124	128	8
-11764	-2068	10688	-13	16	-27	-15584	-3792	-1912	-6	-4	-16	-15640	-712	-4032	1	-11	6	-12240	4492	10380	56	-69	-157	-16392	-2580	-1168	-33	-45	20	-16084	1376	-2408	88	48	-68	124	128	8
-11708	-2132	10628	-15	14	-24	-15520	-4056	-2024	-14	-8	-20	-15784	-704	-3832	-5	-10	7	-12216	4560	10340	81	-88	-172	-16356	-2540	-1180	16	-4	25	-16132	1476	-2476	124	5	-50	125	128	8
-11816	-2148	10688	-18	19	-26	-15440	-3960	-2000	-14	-4	-21	-15720	-648	-3768	-5	-11	3	-12208	4436	10376	129	-57	-205	-16380	-2552	-1060	-30	15	-10	-16064	1416	-2500	95	-1	-37	125	128	8
-11720	-2108	10712	-13	19	-25	-15520	-3832	-2192	-5	-1	-26	-15712	-800	-3944	-9	-12	9	-12244	4436	10312	117	-62	-193	-16400	-2648	-1312	-55	46	11	-16124	1288	-2344	128	16	-69	125	128	8
