#Activity	standing 
#ActivityID	8 
#Date 08-27-18-27
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-6872	-1044	15764	-22	-811	-159	-18248	4216	-2056	-645	-23	-329	-15904	11304	-4240	234	587	522	-9024	6168	12544	-58	37	-31	-16000	2736	-4016	-109	32	-95	-15328	3992	-4008	-64	49	124	122	129	8
-7788	-7228	14156	18	-451	-147	-17256	1904	-2200	-370	-191	-346	-16248	11064	-1904	-220	829	780	-9320	6144	12504	-56	30	-23	-16184	3080	-3928	-19	15	-79	-15376	3368	-3800	-145	-26	66	122	129	8
-9324	-6396	12168	-246	-215	-290	-17184	-1544	-3184	-17	-264	-239	-16712	6104	784	-334	866	615	-9040	6264	12552	-61	36	-29	-16200	3368	-3552	-33	0	-85	-15688	3120	-3568	-97	-54	30	124	129	8
-8704	-7948	11564	-178	-64	-329	-16632	-3056	-2760	674	-293	71	-17432	1312	344	-222	902	260	-9000	6184	12528	-57	37	-35	-16032	3056	-3712	-50	11	-95	-15808	2984	-3328	-23	-40	19	122	130	8
-8308	-8648	11292	-90	44	-286	-16232	-1600	-3224	1001	-350	160	-15888	-240	-1208	60	965	-128	-9320	6192	12800	-52	38	-35	-15944	2984	-3752	-44	23	-96	-15472	3136	-3168	46	-14	27	122	128	8
-8872	-8084	10996	-59	45	-208	-15568	576	-3504	668	-325	39	-15336	952	-1376	93	909	-315	-9312	6184	12440	-50	26	-39	-15920	2928	-3680	-23	19	-83	-15472	3088	-3224	59	-8	25	124	128	8
-8440	-7584	11304	-78	-63	-168	-15168	1160	-3592	38	-311	-157	-14776	2232	-2712	126	803	-192	-9200	5968	12696	-45	15	-39	-15920	2592	-3888	13	22	-80	-15480	3560	-3856	92	-15	-23	124	128	8
-8372	-7528	11368	-89	-119	-98	-15168	32	-3728	-400	-327	-268	-14136	2856	-3632	415	697	181	-9176	6232	12560	-40	16	-41	-16120	2824	-3592	14	20	-71	-15680	3160	-3624	56	-28	-42	123	129	8
-9240	-6960	11724	-77	-266	-65	-15912	-544	-3416	-486	-322	-291	-14368	2824	-2856	707	633	461	-9280	5984	12568	-38	11	-36	-16160	2680	-4024	-12	18	-71	-15496	3064	-3536	34	-17	-31	123	128	8
-9236	-6456	11412	-26	-132	-62	-16280	-96	-3024	-338	-310	-230	-15664	3832	-1856	620	748	493	-9200	5984	12656	-29	9	-26	-16056	2704	-3752	-19	20	-64	-15632	3168	-4056	38	17	-18	125	128	8
-8704	-6308	11748	-5	-85	-90	-16032	96	-2232	-178	-273	-151	-17616	4568	-1904	91	708	403	-9240	5888	12576	-22	1	-19	-15864	2704	-3832	-25	13	-51	-15536	3056	-3832	19	29	-24	125	129	8
-8768	-6760	11936	-11	-161	-120	-15584	-480	-1584	23	-217	-69	-18920	4312	-2480	-488	312	265	-9336	5976	12816	-6	0	-15	-15976	2592	-3952	-19	2	-35	-15616	2928	-4016	-46	19	-36	124	129	8
-8364	-6588	12128	-17	-75	-95	-16792	-16	-1512	185	-176	-27	-17544	4344	-2496	-177	143	97	-9160	5808	12768	1	-2	-15	-16200	2696	-3848	1	2	-29	-15632	2688	-3896	-65	3	-34	126	129	8
-8148	-6652	12180	-24	-72	-88	-16408	440	-1992	111	-89	-9	-15936	3872	-1080	355	75	-121	-9240	6008	12608	8	3	-9	-16168	2520	-3792	-3	-8	-22	-15808	2840	-3656	-30	0	-15	125	129	8
-8456	-6936	11736	-48	38	-72	-15512	56	-1768	-36	-14	-35	-15424	3296	-160	462	86	-246	-9120	5968	12632	16	13	-11	-16056	2656	-3888	2	-13	-15	-15720	2936	-3272	25	9	-1	126	129	8
-8324	-7180	11516	-47	5	-58	-15440	-328	-2056	-106	20	-62	-15768	2760	-1312	181	214	-222	-9240	6048	12640	17	10	-7	-15752	2720	-3720	12	-14	-11	-15584	2920	-3168	58	20	-4	123	128	8
-8364	-7068	11616	-35	-17	-42	-16096	-400	-2200	-96	40	-60	-15928	2688	-3088	-209	234	-142	-9184	6080	12336	18	6	-8	-15880	2816	-3584	5	-13	-5	-15488	3224	-3248	74	24	-14	125	129	8
-8172	-7096	11704	-21	-17	-23	-16328	-592	-2504	33	49	-33	-15912	2872	-4240	-347	137	-51	-9336	6056	12568	14	1	-12	-16040	2944	-3768	5	-10	-2	-15736	3416	-3216	67	16	-19	124	129	8
-8308	-7048	11800	-6	23	-2	-16312	-264	-2704	172	36	2	-16040	3216	-4736	-164	3	45	-9120	6272	12672	9	-14	-16	-15896	2936	-3624	13	3	-4	-15680	3488	-3488	51	-11	-14	124	128	8
-8272	-6956	11828	-2	31	-8	-16224	456	-2968	194	25	10	-15520	3400	-4680	14	-28	81	-9152	6280	12568	8	-8	-21	-15968	2760	-3640	16	4	-1	-15840	3608	-3288	39	-15	-9	124	129	8
-8880	-6756	11544	-3	59	-19	-15952	440	-3296	117	8	-11	-15184	3344	-4128	162	-23	85	-9144	6008	12592	4	-11	-32	-16096	2544	-3640	29	11	1	-15832	3288	-3520	13	-6	0	126	129	8
-8680	-6692	11580	-14	32	-35	-15880	208	-3464	28	6	-14	-14888	3816	-3928	257	2	92	-9280	5920	12544	12	-16	-22	-16136	2600	-3592	35	14	2	-15736	2856	-3600	25	-5	6	125	129	8
-8556	-6952	11612	-13	21	-37	-15928	-136	-2896	-16	-3	-24	-15136	4224	-3744	275	15	86	-9200	5872	12808	14	-10	-21	-16144	2592	-3664	18	12	11	-15680	2552	-3680	67	-14	14	127	129	8
-8424	-6992	11624	-12	12	-28	-15928	-160	-2704	-16	-5	-19	-14928	4272	-3640	266	9	90	-9296	5936	12600	15	-2	-17	-16080	2720	-3760	6	5	8	-15440	2576	-3608	121	-23	29	122	129	8
-8548	-6892	11648	-7	9	-25	-15952	-96	-2744	-14	-8	-20	-15360	4456	-3216	122	-9	70	-9272	6048	12448	24	0	-18	-16160	2608	-3864	1	-5	11	-15600	2976	-3856	154	-34	54	123	129	8
-8560	-6764	11736	-9	1	-25	-16080	24	-2688	-4	6	-5	-15368	4336	-3248	13	5	35	-9328	6136	12608	19	-7	-16	-16176	2632	-3768	16	-7	16	-15648	3248	-4008	140	-32	74	124	129	8
-8304	-6856	11820	-16	11	-26	-16224	32	-2808	6	5	2	-15608	4040	-3408	-39	19	13	-9320	6048	12592	19	-5	-16	-16040	2648	-3952	35	-20	29	-15320	3560	-4056	117	-37	66	126	129	8
-8376	-6856	11808	-15	28	-17	-16000	240	-2808	24	-1	-1	-15696	4048	-3792	-11	29	-5	-9272	5984	12584	27	-17	-18	-16024	2840	-3952	30	-28	28	-15464	3544	-3984	93	-44	46	124	128	8
-8624	-6836	11656	-15	31	-27	-16096	-104	-3096	26	-8	1	-15528	3768	-4184	37	29	-5	-9096	6016	12672	19	-6	-15	-15976	2840	-3768	7	-28	29	-15616	3584	-3904	37	-40	23	124	129	8
-8524	-6812	11576	-7	26	-30	-16136	-104	-3032	31	-12	10	-15024	3744	-4080	81	16	7	-9264	5960	12480	21	-11	-9	-16232	2776	-3952	6	-42	31	-15624	3448	-3912	-14	-33	9	123	128	8
-8456	-6968	11648	-6	27	-31	-15992	72	-2752	22	-18	3	-15000	3568	-3920	101	-23	35	-9208	5936	12592	22	-11	-5	-16032	2760	-3720	-3	-42	31	-15552	3544	-3496	-13	-29	5	123	129	8
-8528	-6852	11732	-7	17	-27	-15888	48	-2856	-2	-16	9	-14952	3592	-3960	97	-38	63	-9144	6040	12664	28	-9	-7	-16000	2624	-3736	-8	-45	33	-15616	3320	-3432	-5	-25	2	125	129	8
-8480	-6884	11688	-8	8	-27	-15952	-112	-2688	-23	-18	3	-15456	3904	-3416	83	-40	58	-9280	5936	12768	23	-9	-5	-15968	2696	-4088	-9	-39	32	-15712	3048	-3224	-19	-32	11	122	128	8
