#Activity	sitting 
#ActivityID	5 
#Date 08-20-11-35
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8104	-4484	13120	-92	109	-169	-16372	-1164	-2148	63	41	155	-3260	1804	16872	148	0	45	-7616	5612	13892	122	6	-168	-15400	5140	-2228	-2	-5	-36	-1812	-2652	16692	18	-65	144	126	124	5
-8068	-4412	13128	-95	144	-158	-16392	-1208	-2284	54	-5	150	-3228	1764	16660	141	2	20	-7604	5600	13904	123	14	-165	-15340	5152	-2244	-1	-2	-27	-1872	-2648	16632	34	-88	171	126	125	5
-8048	-4468	13148	-119	130	-201	-16424	-1152	-2228	74	-63	140	-3260	1780	16688	142	-14	66	-7592	5612	13936	119	17	-184	-15392	5096	-2180	-5	25	-33	-1904	-2656	16692	9	-122	187	126	125	5
-8080	-4444	13264	-77	138	-184	-16364	-1220	-2308	91	-30	130	-3368	1752	16720	189	-23	43	-7600	5564	13812	133	-24	-191	-15392	5176	-2232	23	19	-34	-1884	-2616	16696	0	-72	181	126	125	5
-8060	-4408	13172	-124	163	-192	-16392	-1284	-2248	118	-7	120	-3280	1744	16716	190	-42	74	-7616	5612	13892	129	-32	-191	-15368	5200	-2204	48	35	-28	-1884	-2544	16708	32	-108	149	126	125	5
-8116	-4516	13152	-121	132	-148	-16392	-1228	-2272	57	-51	109	-3324	1732	16668	160	11	84	-7660	5724	13784	140	-35	-188	-15324	5188	-2208	5	7	-65	-1996	-2564	16660	11	-84	206	126	125	5
-8060	-4372	13140	-140	135	-188	-16384	-1148	-2084	74	-25	125	-3344	1656	16696	179	23	65	-7604	5636	13864	103	-14	-152	-15356	5176	-2232	-10	46	-50	-1912	-2552	16736	0	-79	201	126	125	5
-8108	-4480	13192	-90	136	-136	-16364	-1244	-2224	73	-26	99	-3316	1672	16736	184	-29	46	-7648	5560	13924	157	-11	-159	-15376	5160	-2128	-18	-11	-44	-1928	-2628	16800	36	-112	229	126	125	5
-8080	-4500	13140	-131	125	-179	-16340	-1244	-2248	65	-30	137	-3324	1660	16732	163	21	78	-7588	5600	13948	141	23	-155	-15384	5160	-2196	50	9	-52	-1936	-2652	16668	57	-111	186	126	125	5
-8120	-4444	13164	-90	142	-179	-16364	-1204	-2252	116	-34	110	-3348	1684	16636	167	14	30	-7576	5584	13764	132	-33	-142	-15396	5180	-2268	46	-22	-33	-1864	-2636	16724	29	-125	176	126	125	5
-8100	-4412	13220	-59	132	-178	-16396	-1204	-2152	60	-38	154	-3240	1656	16648	199	23	60	-7572	5548	13828	118	2	-168	-15472	5076	-2220	6	-13	-51	-1852	-2648	16728	26	-99	162	126	125	5
-8088	-4468	13180	-72	114	-167	-16428	-1172	-2248	99	3	123	-3276	1720	16716	163	57	19	-7596	5608	13824	113	-20	-142	-15332	5136	-2192	-9	-28	-48	-1904	-2648	16720	25	-86	163	126	125	5
-8092	-4452	13080	-88	146	-228	-16368	-1192	-2188	66	-29	137	-3256	1684	16732	214	19	59	-7568	5604	13904	135	2	-139	-15384	5172	-2308	5	-47	-8	-1888	-2616	16736	48	-86	185	126	125	5
-8012	-4524	13096	-75	116	-169	-16412	-1180	-2184	95	-12	160	-3228	1720	16720	178	0	17	-7592	5668	13804	159	-55	-149	-15372	5176	-2192	47	-33	-22	-1832	-2660	16724	20	-100	147	126	125	5
