#Activity	standing 
#ActivityID	8 
#Date 10-07-17-30
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11116	-2660	11144	-171	173	-247	-16268	1400	-2924	-410	-451	43	-15752	1252	-3788	-461	-530	-87	-10788	2640	12752	134	-101	-114	-15592	-1232	-3892	-197	-546	70	-16080	2612	-1624	-326	-88	-63	124	115	8
-11096	-2716	11188	-179	144	-272	-16224	1412	-2880	-429	-410	28	-15816	1012	-3752	-510	-555	-92	-10728	2668	12708	119	-20	-133	-15604	-1244	-4008	-140	-526	98	-16104	2692	-1532	-349	-153	-93	124	115	8
-11160	-2636	11220	-148	95	-262	-16360	1356	-2892	-409	-323	42	-15792	1044	-3708	-457	-489	-53	-10724	2644	12672	60	-152	-138	-15676	-1176	-3752	-218	-413	0	-16056	2572	-1504	-389	-178	-47	124	115	8
-11120	-2676	11280	-184	111	-261	-16396	1416	-2888	-370	-311	32	-15848	1088	-3668	-433	-534	-40	-10680	2712	12704	93	-166	-137	-15724	-1264	-3900	-248	-349	-30	-16148	2452	-1620	-243	-206	-51	125	115	8
-11144	-2648	11128	-152	97	-289	-16400	1468	-2768	-438	-221	110	-15864	1264	-3648	-392	-520	-10	-10712	2744	12752	79	-91	-158	-15708	-1332	-3912	-207	-266	-57	-16100	2396	-1692	-128	-258	-88	124	115	8
-11180	-2756	11216	-197	94	-300	-16364	1536	-2892	-567	-223	85	-15788	1216	-3724	-396	-531	30	-10684	2604	12712	58	-136	-150	-15700	-1432	-3900	-215	-268	-60	-16132	2420	-1840	70	-250	-65	124	114	8
-11108	-2716	11212	-193	178	-288	-16492	1448	-2808	-527	-174	63	-15872	1200	-3728	-393	-443	24	-10676	2616	12776	51	-133	-153	-15740	-1408	-3856	-144	-225	-85	-16120	2516	-1672	201	-252	-25	124	115	8
-11052	-2708	11208	-217	250	-289	-16408	1580	-2772	-606	-193	51	-15888	1216	-3916	-338	-401	59	-10688	2624	12808	105	-118	-142	-15732	-1396	-4068	-81	-207	-79	-16104	2528	-1804	96	-245	-26	124	115	8
-11128	-2732	11248	-213	256	-239	-16424	1308	-2940	-329	-246	-13	-15764	1192	-3836	-194	-327	52	-10668	2712	12660	107	-76	-165	-15776	-1456	-3900	-38	-178	-42	-16080	2552	-1896	50	-194	16	125	115	8
-11096	-2780	11260	-206	223	-170	-16396	1444	-2908	-32	-221	39	-15816	1020	-3728	-130	-365	26	-10628	2684	12700	98	-33	-191	-15704	-1436	-3984	-36	-167	-42	-16128	2548	-1952	58	-157	-52	125	115	8
-11040	-2808	11248	-176	217	-160	-16396	1516	-2912	-141	-241	62	-15860	1100	-3956	-102	-354	46	-10712	2660	12776	109	-79	-182	-15696	-1500	-3928	-135	-214	-103	-16116	2460	-1984	110	-112	-78	125	115	8
-11176	-2704	11188	-135	241	-186	-16388	1352	-2876	-286	-241	51	-15728	1096	-3900	-15	-310	136	-10688	2660	12852	95	18	-139	-15696	-1536	-4004	-1	-280	-69	-16032	2396	-1976	149	-147	-93	125	115	8
-11140	-2704	11196	-144	193	-190	-16328	1460	-2836	-135	-327	41	-15664	1112	-3812	-29	-303	103	-10696	2612	12724	121	1	-168	-15712	-1424	-4056	29	-226	-39	-16096	2324	-1908	256	-119	-80	125	115	8
-11164	-2768	11120	-126	170	-185	-16356	1468	-2888	-55	-304	37	-15692	1228	-3740	-24	-359	91	-10672	2648	12704	117	-15	-140	-15740	-1412	-3776	122	-254	-20	-16060	2504	-1848	199	-135	-6	125	115	8
-11076	-2672	11176	-170	181	-181	-16464	1476	-2800	84	-312	63	-15732	1280	-3564	-37	-335	47	-10660	2672	12724	107	-9	-140	-15640	-1344	-3888	82	-195	-53	-16052	2584	-1828	123	-123	-54	125	115	8
-11140	-2740	11096	-150	157	-207	-16368	1492	-2880	-28	-302	33	-15780	1196	-3736	-44	-301	40	-10748	2664	12704	102	28	-156	-15732	-1280	-3792	-40	-272	-58	-16092	2696	-1752	100	-125	-62	125	114	8
-11144	-2784	11116	-131	167	-182	-16356	1384	-2884	-21	-356	38	-15792	1152	-3776	-121	-283	67	-10668	2644	12788	109	-7	-148	-15680	-1328	-3856	-60	-242	-96	-16072	2624	-1724	46	-137	-91	125	115	8
-11196	-2692	11144	-148	186	-149	-16384	1488	-2852	-92	-346	24	-15828	1180	-3880	-151	-260	74	-10660	2676	12724	96	2	-184	-15768	-1344	-3796	-80	-205	-98	-16112	2448	-1700	-24	-127	-79	124	115	8
-11108	-2780	11040	-142	176	-214	-16408	1368	-2800	-107	-345	43	-15768	1128	-3712	-103	-298	52	-10700	2648	12688	63	-30	-191	-15684	-1360	-3968	-69	-189	-88	-16044	2336	-1728	26	-175	-62	125	115	8
-11184	-2680	11152	-174	154	-213	-16380	1416	-2716	-77	-317	58	-15756	1068	-3672	-84	-350	57	-10704	2628	12680	74	-70	-137	-15768	-1380	-3876	-35	-139	-69	-16092	2404	-1780	137	-200	-48	125	115	8
-11108	-2720	11028	-143	174	-186	-16400	1416	-2816	-12	-314	30	-15820	1180	-3808	-110	-387	40	-10716	2604	12756	54	-97	-154	-15660	-1292	-3896	-39	-153	-114	-16080	2572	-1868	135	-214	-27	125	115	8
-11160	-2760	11108	-148	162	-171	-16388	1384	-2660	-72	-286	51	-15784	1152	-3608	-60	-400	17	-10640	2644	12548	76	-113	-183	-15756	-1364	-3776	-136	-169	-145	-16044	2640	-1772	52	-214	-85	125	115	8
-11104	-2760	11052	-117	118	-209	-16444	1328	-2580	-67	-255	97	-15804	1096	-3668	-96	-366	33	-10680	2640	12784	54	-117	-162	-15744	-1396	-3888	-114	-197	-106	-16076	2448	-1900	-65	-160	-55	125	115	8
-11148	-2776	11236	-159	139	-160	-16432	1424	-2744	-79	-290	35	-15788	1080	-3680	-125	-380	-3	-10660	2680	12688	65	-139	-147	-15736	-1544	-3956	-179	-224	-148	-16080	2420	-2020	-53	-165	-66	125	115	8
-11100	-2744	11196	-171	133	-208	-16404	1496	-2808	-144	-259	55	-15764	1112	-3704	-143	-385	13	-10660	2636	12752	84	-92	-153	-15696	-1512	-3888	-144	-264	-71	-16120	2336	-2016	-125	-182	-53	125	115	8
-11140	-2768	11176	-117	103	-224	-16376	1328	-2720	-132	-262	75	-15828	1028	-3636	-130	-417	-3	-10688	2644	12720	92	-116	-161	-15712	-1520	-3940	-142	-303	-63	-16060	2428	-1844	-37	-220	-40	124	114	8
-11176	-2744	11140	-141	96	-229	-16360	1336	-2608	-48	-205	84	-15832	1044	-3600	-91	-424	5	-10660	2636	12812	65	-113	-132	-15748	-1468	-3944	-118	-324	-9	-16060	2444	-1852	-55	-196	-46	124	114	8
-11148	-2732	11248	-107	58	-242	-16464	1416	-2656	-73	-223	73	-15840	1008	-3620	-52	-407	7	-10636	2596	12772	88	-147	-150	-15772	-1432	-3780	-153	-309	-42	-16096	2476	-1808	-72	-194	-18	124	115	8
-11136	-2792	11164	-98	87	-228	-16368	1408	-2708	-35	-188	87	-15812	984	-3612	-25	-403	23	-10612	2652	12728	69	-125	-129	-15640	-1364	-3800	-101	-329	-64	-16140	2484	-1740	-31	-193	-14	125	115	8
-11128	-2772	11176	-118	65	-202	-16400	1340	-2664	-18	-191	106	-15820	1144	-3652	-22	-431	58	-10584	2712	12740	91	-186	-181	-15816	-1332	-3768	-126	-341	-19	-16088	2424	-1780	-21	-212	-27	125	115	8
-11104	-2820	11080	-89	37	-204	-16376	1376	-2676	-4	-194	109	-15752	1060	-3636	-47	-423	32	-10628	2612	12736	65	-122	-168	-15660	-1376	-3860	-180	-394	-7	-15936	2304	-1784	24	-175	-61	125	115	8
-11128	-2768	11176	-115	24	-245	-16428	1392	-2644	18	-184	122	-15772	1132	-3492	-47	-417	-5	-10576	2668	12712	59	-142	-134	-15684	-1408	-3856	-198	-394	-28	-16020	2344	-1736	117	-155	-62	124	115	8
-11108	-2780	11188	-106	61	-236	-16404	1448	-2500	-79	-227	60	-15824	1188	-3504	-67	-415	-11	-10652	2604	12844	90	-160	-130	-15648	-1436	-3840	-93	-447	55	-16120	2348	-1932	136	-235	-44	125	115	8
-11136	-2796	11268	-122	27	-218	-16496	1300	-2612	45	-148	75	-15864	1128	-3496	-104	-419	-72	-10684	2608	12776	107	-156	-107	-15704	-1348	-3728	-36	-422	25	-16224	2388	-1612	319	-251	-66	124	115	8
-11052	-2616	11164	-89	68	-238	-16376	1420	-2708	7	-166	121	-15880	1196	-3568	-56	-399	-40	-10600	2672	12860	83	-165	-143	-15784	-1280	-3536	-88	-366	54	-16280	2488	-1252	420	-337	-18	125	115	8
-11052	-2772	11152	-74	107	-214	-16492	1508	-2660	-41	-207	36	-15812	968	-3572	-195	-353	-36	-10608	2596	12824	95	-128	-155	-15864	-1264	-3580	-163	-321	-36	-16284	2524	-1404	262	-330	-13	125	115	8
-11096	-2748	11232	-103	96	-232	-16456	1456	-2664	-204	-206	101	-15852	1060	-3472	-125	-366	55	-10640	2640	12908	104	-76	-198	-15780	-1444	-3660	16	-233	-24	-16192	2504	-1440	146	-294	20	125	115	8
-11176	-2708	11240	-150	125	-242	-16508	1404	-2632	-66	-249	46	-15840	1060	-3460	-58	-332	92	-10596	2584	12804	104	-145	-144	-15772	-1376	-3608	-37	-243	-46	-16088	2440	-1672	15	-217	15	124	115	8
-11152	-2788	11160	-136	149	-205	-16416	1332	-2408	-14	-289	108	-15908	956	-3392	45	-325	130	-10604	2668	12864	104	-85	-167	-15756	-1436	-3684	-97	-245	-58	-16064	2332	-1700	63	-157	-16	124	114	8
-11112	-2776	11156	-161	92	-225	-16448	1336	-2480	19	-232	92	-15920	976	-3332	103	-332	62	-10592	2656	12824	89	-75	-150	-15844	-1456	-3632	-25	-245	-75	-16120	2376	-1484	193	-190	-44	124	115	8
-11076	-2792	11084	-137	150	-221	-16456	1328	-2500	-31	-224	99	-15912	964	-3332	33	-309	105	-10584	2576	12776	124	-56	-133	-15748	-1324	-3732	27	-258	-29	-16120	2324	-1628	263	-185	-35	125	115	8
-11128	-2788	11192	-131	131	-204	-16396	1328	-2536	46	-132	78	-15856	1004	-3360	32	-288	85	-10656	2632	12724	106	-95	-145	-15820	-1292	-3564	5	-208	-38	-16180	2396	-1504	334	-206	-11	124	115	8
-11132	-2780	11152	-82	116	-180	-16404	1348	-2508	55	-152	88	-15920	1096	-3464	17	-260	102	-10644	2656	12836	107	-79	-142	-15804	-1352	-3656	55	-249	-43	-16136	2456	-1540	280	-206	-4	124	115	8
-11132	-2764	11200	-146	122	-199	-16440	1356	-2552	35	-165	111	-15860	1076	-3428	-6	-279	111	-10588	2608	12772	110	-51	-158	-15756	-1344	-3596	12	-222	-34	-16108	2420	-1644	263	-169	-35	124	115	8
-11080	-2740	11080	-137	129	-221	-16444	1340	-2616	30	-146	99	-15860	996	-3524	-31	-294	98	-10616	2664	12736	138	-40	-169	-15772	-1360	-3708	93	-236	-8	-16104	2432	-1712	214	-101	-34	124	115	8
