#Activity	standing 
#ActivityID	8 
#Date 10-06-18-18
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10148	-4024	11580	-99	151	-114	-15468	5408	-344	132	29	-23	-16308	656	-212	89	156	0	-11172	1972	12384	199	41	-134	-16172	-3900	-1160	156	-90	205	-15784	-1316	-3032	-15	298	318	126	127	8
-10124	-4040	11620	-104	181	-171	-15480	5452	-288	91	-10	-2	-16384	740	-252	217	154	85	-11120	1848	12308	142	10	-127	-16032	-3840	-996	267	-75	219	-15996	-1280	-2776	101	204	316	124	127	8
-10140	-4000	11688	-62	133	-147	-15484	5420	-328	32	-37	32	-16256	652	-292	276	98	77	-11176	1768	12372	86	-164	-194	-16068	-3680	-1036	205	-69	261	-16016	-1232	-2644	262	-97	251	126	127	8
-10104	-4012	11656	-119	139	-160	-15492	5352	-288	-28	-26	55	-16408	656	68	283	-38	103	-11096	1984	12288	109	28	-148	-16096	-3824	-984	-3	-126	318	-16032	-1132	-2688	105	-200	299	123	127	8
-10104	-4056	11712	-93	138	-152	-15416	5404	-268	6	-69	5	-16480	764	84	403	6	55	-11032	1972	12372	113	26	-152	-16140	-3964	-1148	40	-104	223	-15956	-1128	-2744	-35	-111	289	123	127	8
-10076	-4020	11776	-74	124	-139	-15480	5360	-428	10	-18	1	-16368	720	-244	169	93	40	-11152	1812	12332	172	-22	-125	-16196	-3904	-1184	139	-39	251	-16048	-1244	-2728	-10	15	263	128	127	8
-10120	-3960	11712	-103	144	-153	-15384	5412	-232	-79	40	29	-16364	692	92	16	27	14	-11092	1848	12408	152	-13	-111	-16124	-3776	-916	117	-88	222	-15996	-1224	-2572	-51	42	247	124	126	8
-10132	-4012	11556	-101	169	-193	-15492	5372	-228	5	13	43	-16404	640	128	-84	142	49	-11116	1900	12376	120	-29	-143	-16080	-3780	-824	-7	8	262	-15948	-1256	-2580	-196	85	300	124	126	8
-10096	-4068	11624	-116	143	-149	-15500	5400	-284	106	24	52	-16364	740	-164	-74	199	68	-11164	1936	12216	148	-7	-147	-16144	-3772	-1028	3	-3	246	-15952	-1304	-2640	-178	67	307	123	126	8
-10060	-4020	11664	-120	175	-121	-15480	5460	-216	150	57	11	-16388	760	-248	-29	173	69	-11200	1944	12400	131	26	-135	-16228	-3740	-1052	43	31	241	-16064	-1180	-2752	-116	53	310	123	126	8
-10116	-4036	11664	-85	161	-164	-15440	5396	-548	163	-18	-4	-16372	516	-320	93	248	70	-11160	1912	12356	147	-26	-172	-16152	-3808	-1180	80	15	257	-15988	-1116	-2828	-8	39	330	123	126	8
-10152	-3972	11568	-96	180	-139	-15552	5420	-468	133	-43	0	-16408	752	-168	181	190	65	-11100	1908	12384	114	1	-166	-16128	-3928	-1100	92	24	222	-15976	-1304	-2868	94	9	286	123	126	8
-10124	-3940	11712	-71	175	-160	-15464	5468	-400	56	-14	15	-16376	692	-200	326	169	128	-11124	1868	12228	150	-13	-121	-16148	-3800	-1244	144	62	248	-15908	-1320	-2712	268	-69	270	123	126	8
-10124	-4012	11760	-88	158	-138	-15432	5388	-312	100	-3	4	-16200	788	-344	140	65	50	-11056	2012	12316	146	-45	-178	-16128	-3840	-996	34	10	244	-15900	-1204	-2844	162	-20	302	123	127	8
-10100	-4020	11600	-85	158	-210	-15404	5452	-460	143	-24	6	-16488	724	32	359	-45	7	-11096	1812	12352	110	-22	-164	-16168	-3932	-1216	-39	-22	251	-15896	-1092	-3008	-154	18	368	122	127	8
-10108	-3936	11612	-85	159	-174	-15600	5412	-284	230	-56	-21	-16488	612	-224	535	172	213	-11216	1872	12300	134	49	-124	-16108	-3692	-1220	-16	-53	274	-15936	-1040	-3052	-191	50	360	123	127	8
-10172	-4052	11700	-73	163	-153	-15488	5404	-456	52	-16	-39	-16292	676	-276	423	12	153	-11224	1880	12388	162	8	-113	-16164	-3644	-1128	128	-46	231	-16060	-968	-2896	-118	-11	332	123	126	8
-10172	-4012	11700	-100	161	-152	-15468	5364	-348	-21	-56	18	-16224	600	-304	374	74	61	-11212	1940	12316	154	-49	-153	-16060	-3748	-1092	106	-20	272	-15928	-1148	-2768	-124	-116	326	121	127	8
-10076	-3988	11768	-85	148	-153	-15468	5412	-196	-5	-50	58	-16316	680	56	224	102	14	-11152	1972	12352	49	-165	-213	-16136	-3800	-960	123	46	235	-15896	-1232	-2596	50	-286	283	122	127	8
-10152	-3956	11640	-71	151	-133	-15436	5408	-272	-81	-38	70	-16488	840	52	303	92	137	-11060	1912	12348	108	-1	-144	-16192	-3656	-1040	-19	-7	294	-15936	-1220	-2804	-34	-190	304	125	127	8
-10160	-4000	11624	-76	120	-161	-15420	5420	-244	-19	43	85	-16396	864	-172	349	-41	243	-11108	1944	12344	142	-57	-151	-16200	-3916	-1224	-13	-81	220	-15932	-1044	-3108	-50	-4	337	123	127	8
