#Activity	sitting 
#ActivityID	5 
#Date 09-27-15-45
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9224	-3396	13472	128	-34	-135	-15224	928	-5720	-36	-102	-63	-2536	-3412	16168	46	-161	203	-8168	4264	13072	-34	138	-225	-15712	2196	-5452	67	-40	136	-2508	6608	15656	185	-38	35	126	124	5
-9196	-3432	13452	134	-125	-128	-15260	864	-5816	-23	-92	-65	-2520	-3452	16140	65	-163	225	-8204	4248	13008	-108	151	-217	-15620	2192	-5336	69	-36	150	-2572	6672	15624	193	-8	53	126	124	5
-9160	-3440	13500	133	-67	-142	-15280	896	-5740	2	-53	-22	-2584	-3432	16180	47	-106	199	-8148	4284	13000	-71	162	-255	-15624	2136	-5392	68	-33	134	-2528	6604	15528	222	1	36	126	124	5
-9124	-3452	13508	114	-12	-139	-15248	896	-5780	27	-35	-63	-2584	-3484	16180	47	-133	186	-8220	4256	13068	-71	145	-224	-15608	2204	-5488	61	2	145	-2588	6692	15560	250	18	20	126	124	5
-9220	-3488	13628	118	-67	-112	-15236	928	-5880	-17	-36	-14	-2592	-3440	16148	73	-147	169	-8188	4236	13072	-87	138	-233	-15612	2264	-5440	108	-3	137	-2540	6704	15640	174	-58	37	126	124	5
-9164	-3468	13472	156	-50	-129	-15188	1016	-5832	13	-86	-35	-2564	-3456	16192	71	-136	190	-8196	4228	13076	-63	163	-202	-15620	2176	-5416	103	-6	136	-2532	6660	15620	205	-6	12	126	124	5
-9176	-3376	13452	146	-102	-137	-15240	960	-5732	-36	-35	-45	-2536	-3364	16048	58	-130	169	-8176	4312	13064	-69	160	-221	-15652	2208	-5332	84	-78	153	-2532	6724	15544	181	-6	41	126	124	5
-9256	-3428	13524	90	-47	-138	-15320	992	-5736	-17	-24	-45	-2588	-3360	16208	37	-162	180	-8104	4284	13092	-106	133	-213	-15660	2256	-5400	66	-37	121	-2488	6720	15536	204	-35	39	126	124	5
-9168	-3384	13580	118	-73	-163	-15288	920	-5700	1	-89	-79	-2560	-3396	16184	83	-161	212	-8200	4200	13024	-83	159	-210	-15616	2156	-5448	33	-5	103	-2512	6764	15488	196	-18	23	126	123	5
-9212	-3472	13448	119	-50	-166	-15224	888	-5780	-15	-87	-25	-2604	-3432	16184	47	-149	178	-8120	4244	13048	-72	139	-232	-15696	2156	-5500	41	-39	131	-2564	6788	15504	169	-10	55	126	124	5
-9192	-3428	13428	145	-76	-182	-15208	908	-5772	-15	-59	-63	-2608	-3440	16192	28	-144	189	-8204	4212	13092	-90	162	-229	-15592	2240	-5428	78	-64	99	-2516	6676	15728	200	12	60	126	124	5
-9196	-3364	13468	129	-35	-152	-15140	876	-5756	-15	-30	-33	-2528	-3460	16168	71	-146	205	-8164	4260	13124	-65	127	-203	-15668	2188	-5356	116	0	112	-2556	6692	15588	168	-14	26	126	124	5
-9212	-3372	13480	93	-56	-154	-15188	856	-5788	-42	-55	-92	-2444	-3456	16164	69	-146	183	-8148	4180	13036	-83	172	-215	-15668	2168	-5272	104	-5	109	-2520	6612	15520	157	2	14	127	124	5
-9164	-3464	13532	111	-84	-150	-15272	824	-5664	-36	-32	-58	-2420	-3432	16228	79	-145	185	-8216	4280	13112	-51	149	-234	-15644	2160	-5440	95	-27	139	-2388	6704	15644	191	-23	7	126	124	5
-9220	-3404	13452	121	-40	-134	-15280	860	-5792	0	-27	-14	-2420	-3472	16116	24	-129	147	-8128	4236	13024	-59	165	-200	-15676	2140	-5312	90	5	117	-2472	6672	15640	220	-7	29	126	123	5
-9200	-3428	13512	90	-10	-121	-15272	880	-5700	17	3	-18	-2556	-3404	16208	8	-114	146	-8204	4284	13180	-96	163	-206	-15680	2164	-5356	68	19	121	-2464	6680	15540	194	-11	-10	126	124	5
-9184	-3436	13456	113	-61	-115	-15200	924	-5808	50	-23	11	-2580	-3444	16144	-28	-97	154	-8196	4248	13036	-135	154	-225	-15616	2184	-5388	111	35	147	-2520	6736	15676	197	-8	6	126	123	5
