#Activity	standing 
#ActivityID	8 
#Date 09-07-15-53
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8704	-2044	13392	-13	8	-38	-16112	-3984	136	-2	-15	14	-15648	88	-4224	-27	-22	6	-9448	3112	13616	16	-8	-11	-16072	1952	-1696	-13	-8	-10	-16008	-280	-2880	14	8	-6	122	128	8
-8784	-2028	13336	-11	6	-31	-16168	-3936	-48	6	-14	12	-15664	160	-4024	-20	-28	14	-9440	3320	13632	17	-8	-5	-16064	2032	-1344	-6	-8	-9	-15856	-576	-2760	16	7	-3	122	128	8
-8640	-2108	13368	-12	10	-36	-16144	-4008	256	-4	-17	19	-15592	112	-4280	-19	-23	11	-9640	3216	13560	14	-12	-10	-15944	2136	-1464	1	-3	-10	-15960	-536	-2752	17	6	-7	122	128	8
-8688	-2008	13372	-15	7	-35	-16120	-3944	192	1	-12	11	-15696	96	-3960	-20	-23	11	-9368	3232	13720	15	-13	-11	-16096	2096	-1656	-3	-5	-5	-16128	-456	-2784	21	7	-5	122	128	8
-8584	-2132	13400	-18	5	-37	-16184	-4056	224	-2	-8	9	-15784	72	-3992	-14	-22	10	-9440	3264	13488	13	-10	-10	-16320	1968	-1712	-3	-7	-12	-16104	-448	-2696	19	2	-3	122	128	8
-8652	-2016	13212	-18	6	-35	-16104	-3904	24	5	-9	12	-15712	80	-4016	-18	-23	10	-9408	3208	13664	12	-8	-13	-16192	1944	-1352	-5	-7	-9	-16016	-448	-2968	28	5	-7	122	128	8
-8640	-2112	13312	-17	11	-32	-16272	-3856	-16	7	-16	13	-15848	96	-4416	-17	-23	15	-9392	3120	13616	9	-10	-14	-15944	1944	-1560	3	-11	-12	-15888	-376	-2608	29	6	-2	122	128	8
-8704	-2064	13352	-14	6	-32	-16152	-3952	392	-3	-8	14	-15776	32	-3848	-13	-25	13	-9496	3216	13624	18	-16	-11	-16240	2040	-1328	-3	-9	-12	-15816	-456	-2920	29	6	-3	122	128	8
-8720	-2056	13480	-14	10	-36	-16000	-3976	56	-10	-9	15	-15648	-72	-4096	-14	-29	11	-9424	3200	13288	19	-12	-11	-16072	2072	-1440	7	-9	-7	-15968	-520	-2680	38	-8	-5	122	128	8
-8664	-2052	13352	-13	6	-37	-16064	-3896	232	-2	-8	13	-15784	-24	-4040	-14	-30	12	-9416	3416	13512	15	-7	-6	-16024	2080	-1560	0	-4	-14	-15928	-392	-3024	31	-5	-5	122	128	8
-8684	-2108	13440	-17	-3	-39	-16088	-4016	88	-5	3	18	-15872	112	-4000	-9	-35	18	-9272	3240	13344	13	-9	-14	-16160	1840	-1584	-10	0	-10	-16072	-536	-2656	26	2	-3	122	128	8
-8584	-2132	13344	-15	1	-32	-16136	-4296	312	-3	4	21	-15744	-48	-3944	-10	-32	15	-9360	3208	13568	15	-6	-15	-15992	1960	-1608	-8	-4	-13	-15872	-568	-2824	27	0	-2	122	128	8
-8652	-2072	13408	-8	7	-30	-16144	-4088	416	-2	9	18	-15704	72	-4072	-15	-29	20	-9336	3120	13584	14	-2	-17	-16080	1952	-1624	7	1	-6	-16072	-432	-2928	32	3	3	123	128	8
-8660	-2120	13400	-13	11	-27	-16168	-4136	80	-1	7	24	-15784	-88	-4440	-21	-25	19	-9408	3240	13344	16	-9	-16	-16184	2024	-1464	-1	-4	-10	-16072	-416	-3056	30	4	1	122	128	8
-8624	-2168	13336	-11	14	-26	-16112	-4104	-16	7	11	24	-15656	-56	-4088	-19	-31	16	-9408	3304	13632	13	-1	-18	-16128	2024	-1408	8	-10	-12	-16008	-360	-2808	32	2	2	122	128	8
-8660	-2136	13396	-11	21	-23	-16000	-3936	-128	11	12	17	-15672	120	-4032	-2	-18	26	-9408	3280	13400	14	-6	-18	-16288	2072	-1408	5	-7	-9	-16040	-448	-2744	34	0	3	122	128	8
-8632	-2100	13408	-4	17	-25	-16184	-4008	216	3	8	18	-15768	88	-4320	11	-14	21	-9392	3296	13536	16	0	-18	-16128	2160	-1432	3	-5	-8	-16080	-392	-2976	32	3	1	122	128	8
-8648	-2144	13252	-11	21	-24	-16048	-3824	32	15	5	17	-15600	8	-4080	14	-12	23	-9464	3240	13560	12	2	-17	-16072	2024	-1560	4	1	-3	-15832	-408	-2888	36	-1	6	122	128	8
-8676	-2032	13332	-12	19	-24	-16144	-3984	40	15	0	19	-15672	40	-4032	4	-11	28	-9368	3288	13656	14	-2	-15	-16080	1968	-1544	5	-2	-12	-15944	-208	-2768	38	0	1	122	128	8
-8672	-1996	13380	-10	19	-19	-16344	-3888	128	15	4	16	-15704	56	-3848	12	-7	27	-9480	3312	13576	10	-1	-19	-16144	2024	-1528	6	4	-12	-16152	-456	-2744	36	4	0	122	128	8
-8612	-2184	13412	-14	25	-23	-16072	-4056	0	5	3	17	-15632	-16	-4144	5	-6	32	-9480	3264	13384	15	-2	-19	-16072	2040	-1344	1	0	-8	-16064	-640	-2816	31	10	0	122	128	8
-8692	-2112	13320	-9	14	-20	-16272	-4088	152	12	-3	19	-15720	96	-4152	9	-8	33	-9448	3200	13744	10	2	-20	-16304	2024	-1656	1	-1	-10	-15952	-496	-3224	29	8	3	122	128	8
-8656	-2144	13472	-13	17	-27	-16112	-3912	264	7	0	18	-15824	160	-3960	2	-8	27	-9440	3392	13544	15	5	-23	-16136	2112	-1568	-6	0	-2	-15880	-432	-2984	28	19	5	122	128	8
-8660	-2076	13296	-9	16	-26	-16064	-4064	56	9	0	21	-15680	0	-4232	9	-8	23	-9504	3280	13392	16	7	-21	-16200	2024	-1592	-4	-7	-3	-15824	-432	-3152	25	18	6	122	128	8
-8608	-2124	13236	-11	23	-20	-16184	-4072	184	9	-1	19	-15528	32	-4128	-5	-2	27	-9416	3208	13632	11	2	-19	-16128	1992	-1568	2	-8	-5	-15872	-464	-2968	29	13	5	122	128	8
-8656	-2032	13368	-9	19	-24	-16216	-3760	264	7	-4	19	-15568	80	-4120	-3	-4	31	-9424	3096	13576	14	1	-14	-16032	2032	-1456	6	-16	-6	-15960	-544	-3096	24	10	2	122	128	8
-8696	-2036	13296	-10	15	-21	-16208	-3816	248	13	-7	21	-15640	144	-4080	3	-9	24	-9368	3312	13656	8	4	-16	-16104	2000	-1592	2	-9	-5	-16040	-576	-3072	21	6	5	122	128	8
