#Activity	sitting 
#ActivityID	5 
#Date 09-23-16-24
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9720	-2292	12312	-102	191	6	-16864	-352	-5392	100	-107	131	-4544	-80	17672	1	-101	-114	-10120	2912	13000	4	-31	-6	-15200	-1256	-5088	-49	-24	4	-3328	904	16544	37	-12	16	136	128	5
-9712	-3444	12584	-118	276	11	-16760	-64	-5600	129	-133	139	-4096	-232	17672	-15	-91	-111	-10040	2688	13192	-1	-24	-9	-15384	-1120	-4736	-63	-6	-5	-3272	864	16728	22	-5	20	136	126	5
-9404	-3056	12716	-112	439	43	-17112	96	-5272	134	-141	146	-3936	-120	17656	20	-106	-112	-10040	3040	13000	0	-24	-14	-15352	-984	-4768	-80	10	-13	-3176	992	16664	11	-4	24	138	124	5
-10260	-3484	12560	-195	523	88	-16512	136	-4672	210	-138	149	-3688	-64	17480	76	-106	-90	-10032	2840	13176	15	-3	-15	-15384	-984	-4824	-78	22	-23	-3504	1192	16600	-24	-2	32	136	126	5
-10856	-2280	12888	-522	498	8	-16368	-408	-4664	26	-58	151	-3408	680	17312	142	-119	-98	-10072	2776	13272	13	2	-17	-15400	-1096	-5040	-69	31	-33	-3544	1128	16448	-45	-3	30	137	125	5
-8152	-6400	13184	-591	391	101	-16584	-856	-3520	83	-154	107	-3592	1880	17352	127	-152	-76	-10008	2824	12904	6	-6	-25	-15192	-1080	-5176	-46	34	-47	-3752	1120	16480	-58	-17	38	137	127	5
-6208	-7952	15172	-242	240	156	-16792	232	-2208	188	-309	36	-3904	2032	17008	9	-183	-56	-10008	2872	12880	-4	-16	-32	-15336	-952	-5040	-33	38	-63	-3824	944	16416	-56	-20	48	135	127	5
-6128	-7552	16840	3	38	27	-17040	1352	-1152	211	-465	26	-3944	1400	16680	-40	-208	-33	-10024	2976	12864	-14	-27	-35	-15336	-1024	-5056	-23	39	-74	-3904	1088	16200	-47	-24	76	135	128	5
-6852	-7588	17660	-152	-415	-206	-16840	1352	-1368	98	-614	53	-3584	1312	17440	-22	-264	-37	-10104	2832	13016	-17	-24	-42	-15288	-1216	-5264	-24	38	-92	-3936	920	16512	-51	-19	96	136	126	5
-5176	-7336	15208	-72	-570	-384	-17360	776	-824	-28	-737	61	-3656	944	16912	6	-268	-59	-10072	2824	13128	-23	-13	-45	-15336	-1320	-5360	-15	39	-99	-4128	752	16504	-66	-25	112	135	126	5
-5912	-6276	14860	4	-581	-458	-17312	-40	-1720	12	-856	49	-3664	840	16496	5	-290	-77	-10120	2936	12992	-21	-16	-47	-15304	-1432	-5088	-28	38	-102	-3880	280	16672	-64	-25	107	135	126	5
-6832	-5136	14264	4	-625	-479	-17120	144	-2160	56	-951	43	-2688	408	16704	13	-324	-80	-10168	2664	12952	-24	-11	-43	-15384	-1520	-5424	-16	41	-95	-3816	48	16496	-39	-23	102	135	127	5
-7684	-4324	13504	-17	-642	-409	-17040	136	-2384	-25	-1026	37	-2568	304	16608	21	-329	-78	-10048	2536	13064	-19	-14	-39	-15280	-1824	-5328	-25	45	-92	-4112	32	16328	-39	-15	94	135	125	5
-8236	-4340	12788	31	-598	-305	-16784	-96	-3032	-44	-1070	48	-2408	112	16768	50	-344	-77	-9872	2672	13376	-2	2	-36	-15344	-1880	-5248	-19	43	-86	-4144	-88	16632	-30	-25	84	135	126	5
-8800	-4300	11976	75	-478	-231	-16840	424	-3152	-20	-1065	45	-2472	216	17192	64	-363	-72	-10152	2744	13024	4	4	-34	-15192	-1976	-5768	-13	40	-71	-4080	-80	16632	-30	-21	65	135	125	5
-10144	-4264	11272	125	-327	-199	-16448	176	-3480	-13	-1050	42	-2440	-32	16720	67	-322	-81	-10248	2760	13144	7	7	-34	-15224	-1920	-5152	2	36	-53	-4000	-16	16464	-52	-26	40	135	126	5
-10880	-4152	11152	202	-235	-218	-16000	-184	-3928	0	-996	53	-2280	304	15864	72	-337	-91	-10192	2824	12976	13	0	-31	-15040	-1792	-5384	15	27	-37	-4104	160	16688	-63	-25	20	135	127	5
-11100	-2856	11064	226	-210	-242	-15080	-96	-3992	78	-938	65	-1624	584	15784	41	-328	-91	-10168	2896	13040	15	9	-26	-15192	-1752	-5328	16	22	-32	-4280	48	16600	-66	-16	11	135	128	5
-10448	-2564	10000	89	-216	-316	-14272	-56	-3720	110	-872	55	-1416	448	15552	-23	-264	-98	-10024	2672	13192	17	7	-20	-15248	-1760	-5192	-6	23	-34	-4336	32	16560	-37	-18	24	134	126	5
-10552	-2216	9920	72	-212	-327	-14056	-104	-3656	132	-796	78	-1496	112	15400	-11	-179	-118	-9976	2728	13000	19	7	-20	-15424	-1664	-5536	-11	17	-29	-4640	112	16240	-18	-24	32	134	127	5
-10280	-2216	8524	-23	-91	-382	-14232	232	-3760	164	-721	81	-1848	48	15216	33	-139	-119	-10088	2656	13096	17	22	-13	-15344	-1704	-5968	-33	-4	-29	-4632	200	16344	14	-41	40	134	127	5
-11036	-1992	8388	9	52	-391	-14000	296	-4016	207	-646	87	-1792	208	15560	45	-56	-122	-10104	2896	13008	21	17	-14	-15480	-1800	-5624	-10	-22	-35	-4672	432	16496	36	-51	52	133	126	5
-11684	-1448	8900	17	96	-367	-13848	272	-3936	176	-567	79	-1496	112	15080	84	49	-121	-10152	3032	13032	37	26	-14	-15352	-1552	-5864	9	-39	-26	-4832	664	16496	44	-48	55	133	124	5
-12276	-1052	9300	-24	61	-321	-13744	312	-3896	139	-461	72	-1408	512	14760	72	100	-84	-10272	2896	12960	51	47	-10	-15712	-1944	-5472	11	-62	-33	-5064	656	17032	36	-27	66	135	127	5
-13148	-1240	10076	-51	-88	-239	-13528	232	-3904	68	-342	34	-1376	544	14752	47	156	-45	-10224	3016	13152	59	45	-2	-16088	-1576	-5640	52	-84	-33	-5528	808	16656	51	-30	76	135	125	5
-12320	-780	9412	-83	-270	-163	-13496	224	-4104	43	-224	14	-1704	544	15344	10	223	-4	-9920	3032	13464	100	157	-27	-16840	-1400	-5384	69	-114	-30	-6312	1400	16880	135	-101	67	135	124	5
-10376	-568	7632	-112	-241	-93	-13776	648	-3472	34	-129	11	-2152	344	14984	0	314	-5	-10592	-488	13384	138	244	-51	-16832	-568	-6104	36	-171	1	-6528	504	16904	171	-172	72	136	127	5
-5044	44	6728	647	153	638	-15968	-912	-3592	-102	-61	-13	-2864	-32	16680	25	301	-28	-8856	4640	12880	343	370	-106	-17008	-272	-4240	455	-354	65	-4360	-904	18424	127	-164	96	135	128	5
-9484	-3984	19152	250	206	265	-23512	-1336	2168	-205	-112	1	-4744	120	22184	103	57	-28	-10208	1176	14112	455	378	-193	-16976	-1552	-5584	318	-250	113	-4848	-1712	17960	391	-127	169	136	124	5
-10740	-3620	16528	207	391	353	-22848	2344	-1424	336	-295	113	-8728	88	21664	148	-139	-18	-7672	6592	18456	732	192	-442	-17240	-1120	-3104	261	-370	161	-4808	-1264	17352	272	-196	169	137	127	5
-11908	-584	14040	-4	381	241	-16728	1912	-3368	212	-132	53	-3264	-40	16856	262	-2	-84	-3376	8440	21640	324	-96	-570	-17232	-80	2000	332	-591	332	-3648	-1384	16432	210	-249	54	136	128	5
-11712	-1940	13576	-235	198	4	-15592	1496	-1736	-113	-63	151	-656	1176	16896	56	-37	-14	-7104	8032	22576	502	-910	-86	-17424	320	1216	193	-725	573	-3080	-872	18088	309	-303	-10	135	123	5
-8992	-4144	12052	-224	87	-2	-16040	408	-312	-298	-15	155	-1608	920	17184	-60	68	57	-2160	9952	18640	462	-1142	377	-19016	544	1016	68	-981	572	-3416	-232	17640	412	-322	51	135	124	5
-7624	-5372	11404	-120	147	33	-16112	-96	312	-305	-51	130	-1896	720	17000	-43	143	16	-3192	8280	17416	247	-973	589	-18576	1072	920	-29	-1083	667	-2904	848	16704	444	-306	148	135	126	5
-7132	-4504	11172	-26	260	104	-16560	-592	408	-148	-81	100	-2224	688	16584	-3	121	-15	-4832	7088	16608	300	-939	815	-17344	1448	-248	-318	-1159	665	-1544	1768	16248	439	-360	167	136	126	5
