#Activity	standing 
#ActivityID	8 
#Date 08-22-14-05
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11196	-3376	11900	185	-1	33	-15776	1596	-2104	142	300	45	-15544	-152	-3952	-1	-11	18	-10364	7484	9780	-136	182	-188	-14576	5304	-4968	22	16	15	-15408	688	-3552	-25	-28	25	127	130	8
-11220	-3428	11808	189	23	-68	-15956	1556	-2348	204	342	68	-15728	-272	-4240	12	4	15	-10408	7420	9864	-185	28	-175	-14736	5112	-4712	3	27	8	-15384	336	-3992	-16	-31	30	127	129	8
-11208	-3388	11940	216	-19	-105	-15808	1572	-2528	331	337	42	-15488	32	-4120	26	0	15	-10348	7676	10212	-286	-64	-170	-15144	4912	-4920	-1	36	5	-15608	48	-4144	22	-29	34	127	127	8
-11244	-3496	11820	221	-31	-126	-16028	1500	-2592	212	280	35	-15616	-104	-4504	19	-2	19	-10256	7676	10208	-272	-31	-186	-15328	4984	-4936	5	29	17	-15672	64	-4656	22	-12	44	127	127	8
-11232	-3544	11816	155	-66	-166	-16176	1424	-2692	68	185	73	-15408	-160	-4664	12	18	17	-10328	7640	10240	-177	-4	-184	-15624	4808	-5032	8	31	18	-15824	16	-4440	42	-8	58	127	129	8
-11300	-3724	11932	129	-20	-116	-16244	1468	-2732	96	175	72	-15800	-144	-4824	19	22	20	-10304	7600	10204	-125	133	-192	-15392	4984	-4904	32	12	30	-15760	32	-4264	57	-7	50	126	129	8
-11216	-3460	11820	98	36	-136	-16024	1416	-2516	-375	9	48	-15568	-232	-4208	43	16	20	-10328	7564	10152	-67	183	-200	-15032	4976	-4992	17	7	29	-15664	480	-4184	42	-5	57	126	130	8
-11180	-3508	11796	96	33	-158	-15972	1488	-2176	-391	-27	48	-15880	-168	-3920	29	2	22	-10260	7616	10100	-55	184	-215	-15024	5128	-5000	8	5	23	-15528	600	-4248	33	-15	43	126	132	8
-11184	-3496	11744	115	43	-136	-16036	1420	-2144	-212	70	12	-15856	40	-3632	6	-17	17	-10340	7588	10008	-54	125	-155	-15112	5040	-5056	23	-1	26	-15648	744	-4200	10	-17	34	125	135	8
-11212	-3540	11948	181	29	-113	-16048	1508	-2216	36	80	68	-15888	-104	-3728	5	-8	12	-10296	7640	10004	-94	164	-170	-15160	5160	-4912	6	-2	27	-15488	808	-4000	-35	-16	29	125	136	8
