#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-10
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
4912	-9784	13320	40	-16	-25	-6080	-10528	12576	-34	-32	-26	5264	-4960	16144	18	104	37	7008	4424	12712	45	11	-20	-7408	4448	14184	-43	-4	29	4520	1488	16872	40	26	14	128	137	12
4072	-8428	12356	43	19	-8	-5840	-9368	11536	96	10	2	5296	-5192	15664	62	88	-1	6808	3856	12328	82	-9	-20	-6496	3952	13392	33	39	16	4664	1320	14792	51	53	44	127	136	12
3612	-8800	11992	-3	-12	-66	-5264	-8936	11056	154	56	64	5336	-4536	14928	90	56	-14	7680	4336	11352	53	-12	-37	-5624	3648	12944	15	57	10	4544	656	13992	89	39	50	126	129	12
4488	-9592	11396	-18	3	-72	-4792	-8568	10792	98	61	88	5152	-3928	14040	62	42	4	8344	4440	13688	-31	-20	-76	-5512	3728	13144	29	63	9	4488	504	14232	125	18	22	126	128	12
5000	-11108	12500	23	-15	-63	-5024	-9640	11288	-4	3	51	4448	-3744	14104	115	-28	7	8520	5152	14440	-169	30	-136	-7880	4128	14808	87	-71	102	3696	440	15952	96	-55	-18	126	128	12
5240	-12440	12528	82	33	8	-5880	-10472	11632	-29	-59	-33	4208	-4016	15336	167	-145	-16	7504	4320	15864	-162	54	-129	-9888	4448	15160	45	-130	124	3232	1224	18208	48	-129	-49	127	144	12
3744	-11192	13488	130	29	32	-7064	-10880	12136	31	-59	-99	4184	-4696	16832	144	-188	-38	5760	1608	15360	-7	25	-62	-10552	4272	15264	49	-104	61	3280	1992	19440	-22	-142	-35	127	148	12
2924	-8756	13068	71	0	4	-7168	-10000	11960	92	-13	-66	4872	-5240	17072	27	-126	-56	6080	3408	14088	157	-26	50	-8840	4200	15328	112	-7	-36	4448	1600	18200	-46	-40	9	127	150	12
3668	-8328	13148	-67	-41	-98	-5976	-9344	12160	56	38	38	5504	-4760	16800	-50	-10	-57	7736	4824	13776	213	-49	75	-6904	4384	15536	130	39	-80	5360	1184	17048	6	32	34	124	141	12
5136	-11088	12424	-57	-38	-109	-5072	-9488	12312	-83	24	83	5944	-4272	16368	-35	100	-9	9536	6688	13480	136	-15	37	-6040	5336	15832	100	15	-25	5528	928	16560	25	80	5	126	133	12
5164	-11000	13204	42	-17	-16	-5104	-10608	13184	-152	-21	35	5888	-4056	15784	22	125	29	8680	5640	13040	-8	35	-48	-6736	5520	15272	-60	-1	60	4696	1608	16096	25	73	-16	129	136	12
5076	-9656	12568	101	31	32	-5808	-10424	12288	-10	-6	-21	5296	-4616	15808	70	119	12	7720	4592	13256	-13	31	-61	-6824	4568	14080	-73	5	68	4320	2040	15552	38	64	-6	130	134	12
3960	-8924	12712	71	3	-6	-5520	-9568	11528	135	52	4	5296	-4864	15032	77	152	-8	7312	3920	12904	9	-5	-32	-6720	3704	13808	55	14	23	4248	1544	15032	69	48	13	128	133	12
3696	-8464	11856	42	-24	-7	-4840	-8896	11160	174	63	44	4816	-3952	14504	66	145	-27	7432	6576	12976	-52	18	-67	-6624	5048	13736	96	10	21	3576	824	15768	129	-7	4	127	129	12
5428	-12304	13000	95	11	3	-5376	-9336	11248	123	40	29	4336	-3352	14704	97	50	-22	9048	5064	16448	-159	-36	-93	-8320	5120	15736	109	-50	75	3256	664	16104	175	-57	-4	125	127	12
4344	-11636	14348	171	-57	28	-7080	-10208	12576	17	-74	-78	3672	-2808	16096	111	-140	0	7968	4280	14640	-116	32	-102	-10008	4912	15032	16	-128	102	2672	1784	18016	103	-143	-35	126	139	12
3816	-10096	14472	165	46	82	-8480	-9728	12728	29	-96	-147	3776	-4248	18328	148	-310	-28	5464	3928	15680	-16	8	-47	-10208	5152	15280	82	-143	54	2816	2816	19744	-55	-191	-32	126	150	12
2412	-8180	14136	58	22	19	-8488	-9704	12304	-29	-51	-65	4312	-4848	19024	93	-291	-84	6096	4504	14440	158	-13	33	-8928	5144	14808	132	-31	-38	4280	2600	18936	-104	-128	-2	127	153	12
1756	-7508	13896	30	26	9	-7016	-10096	12800	-52	28	66	5896	-4960	18472	-81	-119	-85	7984	3968	14384	160	-52	40	-7528	5512	16120	114	34	-103	5632	1568	18192	-15	-29	31	126	140	12
4056	-10648	13224	-163	-20	-147	-5888	-10400	13136	-122	28	107	6072	-4368	18136	-109	81	-24	8640	6328	14024	84	32	-25	-6496	5944	15992	-31	58	-40	5424	1456	18040	17	73	-3	127	134	12
4484	-11464	13436	-71	53	-54	-5944	-11024	12960	-68	38	54	5656	-4128	16560	-31	176	17	7808	6152	14744	-77	62	-94	-6584	6104	16048	-49	63	-33	4680	2032	17576	-48	89	-14	132	139	12
4956	-11132	12780	5	60	0	-6032	-10328	11776	28	64	-3	5096	-4360	16256	38	147	-1	7560	6112	15216	-119	64	-105	-8344	4728	15040	-38	67	20	4056	1760	17072	-34	48	-9	131	136	12
3784	-11024	13244	61	34	13	-6120	-10224	11696	115	86	-24	4704	-4536	15408	-1	160	5	7104	4352	13696	-47	62	-85	-8288	5032	13960	13	70	-5	3416	968	16648	8	41	-4	128	136	12
3356	-9800	13236	74	23	19	-6024	-8824	10992	146	73	-37	4328	-4304	15176	-20	202	40	7032	4040	13936	-25	18	-51	-7536	4200	13608	4	74	1	3592	1120	15432	55	100	18	127	133	12
3964	-9276	13220	41	-9	-32	-6224	-8312	11088	86	55	-18	4336	-3944	14488	22	185	41	7560	6024	13304	19	-3	-25	-7048	4080	13752	110	30	-6	3624	1016	14504	91	108	28	125	133	12
4716	-10152	13176	6	-17	-57	-6288	-8624	11456	-41	0	-1	4080	-3864	14656	83	74	18	8760	4672	15368	-36	-27	-60	-7096	4736	14816	166	-70	35	3592	952	14480	66	16	28	124	131	12
