#Activity	standing 
#ActivityID	8 
#Date 09-23-18-01
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8012	-2276	13616	-18	14	-16	-16000	1744	-2128	-14	-27	-19	-16032	1208	-2656	-24	-49	23	-8248	568	14744	139	-59	-93	-16472	232	-1840	24	-60	0	-16120	-664	-1192	6	-29	-12	126	122	8
-7944	-2140	13760	-15	10	-22	-16024	1824	-2000	-49	-25	-15	-15912	1072	-2624	-54	-53	30	-8312	656	14872	142	-51	-125	-16504	80	-1952	26	-51	3	-16176	-856	-1024	61	-30	-12	126	123	8
-7948	-2208	13724	-13	3	-22	-16032	1688	-1888	-50	-29	-20	-15920	1192	-2624	-84	-52	25	-8072	784	14640	138	-104	-161	-16552	32	-1824	60	-39	2	-16248	-728	-1160	102	-35	-4	126	123	8
-7892	-2288	13740	-14	5	-19	-16160	1720	-1776	-35	-31	-15	-16072	1288	-2536	-106	-48	16	-8208	512	14312	115	-39	-186	-16600	96	-2040	82	-28	7	-16224	-1104	-960	163	-28	5	127	123	8
-7792	-2248	13784	-18	8	-22	-16144	1936	-1752	-24	-32	-22	-16256	1496	-2616	-97	-33	2	-8176	568	14744	122	-65	-155	-16616	32	-1936	109	-26	8	-16272	-1072	-944	192	-22	17	127	124	8
-7884	-2188	13720	-14	6	-24	-16064	1896	-1920	-50	-27	-15	-16224	1464	-2656	-69	-27	-10	-8224	648	14632	121	-29	-209	-16512	144	-2112	105	-19	17	-16144	-728	-1312	202	-14	33	127	124	8
-7876	-2196	13800	-14	7	-24	-15888	1864	-1816	-58	-20	-22	-16016	1320	-2312	-57	-29	-9	-8288	752	14544	102	-36	-175	-16648	136	-1992	82	-23	11	-16288	-568	-1184	182	-7	21	127	124	8
-7864	-2232	13772	-18	13	-25	-16424	1568	-1600	-37	-26	-19	-16168	904	-2304	-65	-23	-8	-8424	664	14808	132	22	-146	-16680	128	-2424	66	-26	14	-16272	-544	-1448	157	-2	6	126	124	8
-7832	-2268	13716	-15	20	-23	-16192	1592	-1808	-11	-23	-24	-16040	672	-2408	-56	-16	-6	-8280	576	14736	112	94	-162	-16536	-104	-2224	67	-13	11	-16096	-520	-1592	118	-6	-3	126	124	8
-7848	-2188	13756	-15	18	-21	-16024	1704	-1832	-16	-17	-22	-16080	640	-2392	-26	-7	4	-8328	576	14488	146	-3	-137	-16536	264	-1904	82	-15	9	-16136	-336	-1688	99	0	-10	127	124	8
-7916	-2148	13748	-14	17	-27	-15928	1664	-1640	-33	-14	-13	-16088	808	-2480	-8	-9	23	-8368	736	14592	113	-49	-167	-16624	208	-2104	83	-11	-1	-16176	-480	-1648	92	-2	-14	127	124	8
-7804	-2256	13768	-12	14	-25	-16096	1680	-1816	-28	-2	-14	-15968	928	-2432	6	-11	31	-8392	680	14576	106	-18	-143	-16696	296	-2040	42	-19	-3	-16264	-696	-1552	63	16	-15	127	125	8
-7840	-2168	13816	-9	14	-24	-16184	1640	-1736	2	-1	-12	-16240	840	-2176	7	-9	35	-8464	624	14488	126	8	-161	-16640	-192	-2096	58	-11	-5	-16376	-496	-1184	40	18	-21	127	125	8
-7852	-2176	13836	-12	21	-18	-16352	1720	-1696	22	-2	-12	-16368	1048	-2144	3	-11	28	-8304	608	14736	107	60	-191	-16448	-8	-1656	88	1	1	-16160	-704	-1112	29	19	-19	127	125	8
-7888	-2240	13756	-11	26	-13	-15992	1816	-1800	-7	3	-5	-16096	1208	-2208	2	-11	23	-8192	656	14552	107	68	-158	-16416	16	-1824	57	-5	15	-16176	-752	-1224	45	6	-32	127	125	8
-7836	-2092	13836	-9	20	-16	-16032	1856	-1840	-31	8	-15	-15952	1264	-2432	-26	-3	24	-8240	536	14696	132	53	-167	-16400	0	-1800	16	-10	18	-16128	-808	-1344	12	-10	-34	127	125	8
-7908	-2172	13824	-2	20	-17	-15960	1816	-1768	1	8	-10	-15920	1248	-2312	-50	11	25	-8168	632	14680	128	32	-133	-16488	-48	-2048	15	-6	13	-16232	-816	-1216	-14	7	-26	127	125	8
-7956	-2204	13700	-6	19	-15	-16032	1768	-1952	13	4	-9	-15984	1280	-2496	-50	10	26	-8240	680	14672	152	82	-140	-16520	112	-2032	0	5	12	-16216	-1192	-1352	6	23	-16	127	125	8
-7880	-2140	13844	-9	16	-17	-16088	1816	-1984	16	0	-11	-15968	1136	-2816	-47	27	12	-8312	664	14688	111	84	-135	-16456	160	-1968	-10	5	16	-16168	-1240	-1344	38	38	-6	127	125	8
-7896	-2188	13740	-12	19	-19	-16072	1712	-1848	6	1	-12	-16032	1272	-2784	-51	34	23	-8288	520	14544	161	67	-171	-16680	24	-2088	11	6	15	-16000	-1000	-1392	58	33	8	127	125	8
