#Activity	sitting 
#ActivityID	5 
#Date 10-06-17-50
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11024	-4608	10580	-46	175	-87	-14056	2172	-8148	41	88	153	-1992	-1336	16908	295	58	-35	-11900	1760	11528	123	-10	-144	-15244	764	-6632	-76	59	214	-2812	-544	16712	-11	-87	191	125	126	5
-11024	-4588	10608	-10	192	-109	-13904	2344	-8372	-45	97	147	-2076	-1136	17020	470	78	-56	-11960	1656	11484	134	-17	-178	-15132	836	-6812	64	-6	168	-2816	-560	16656	-69	-105	195	125	126	5
-11060	-4540	10564	25	153	-101	-13928	2400	-8212	-78	10	225	-2060	-720	17132	330	29	-60	-11944	1664	11512	131	-77	-145	-15212	820	-6652	113	-46	148	-2560	-720	16716	-53	-165	218	125	126	5
-11004	-4424	10540	15	129	-112	-13928	2476	-8224	-29	-53	177	-1984	-560	16992	203	-18	-76	-11960	1784	11720	137	-7	-144	-15236	652	-6540	127	-48	210	-2384	-736	16772	39	-149	203	125	126	5
-11032	-4556	10608	-1	125	-103	-13908	2576	-8164	14	-82	106	-2032	-408	17004	198	-16	-36	-11884	1700	11648	147	-103	-110	-15268	728	-6564	123	-49	194	-2292	-600	16716	53	-124	183	125	126	5
-10964	-4512	10636	-77	150	-129	-13904	2560	-8172	28	-101	125	-1964	-376	16924	196	25	-1	-11944	1788	11640	104	-44	-155	-15288	852	-6408	-13	-26	241	-2420	-472	16632	122	-92	181	125	126	5
-10948	-4492	10584	-143	180	-166	-13964	2580	-8200	-25	-17	-131	-1976	-448	17040	178	-46	72	-11948	1780	11500	122	-37	-151	-15196	856	-6560	-69	-18	201	-2576	-392	16596	141	-95	159	124	126	5
-11096	-4580	10652	-150	172	-206	-13920	2396	-8328	-17	-59	-193	-2164	-656	16992	125	-5	63	-11960	1716	11636	136	-25	-193	-15208	920	-6512	33	-36	152	-2620	-304	16692	35	-157	187	125	126	5
-11060	-4516	10548	-145	202	-232	-13908	2432	-8300	48	-91	-200	-2064	-804	17040	118	-19	124	-11912	1712	11596	83	-85	-168	-15220	852	-6600	175	36	103	-2524	-292	16772	-71	-181	273	125	126	5
-11008	-4612	10484	-163	174	-244	-13932	2332	-8320	-2	-122	-184	-1908	-884	16988	124	-33	90	-11984	1732	11552	112	-95	-157	-15228	864	-6452	95	-30	35	-2264	-460	16680	-78	-188	371	124	126	5
-10984	-4532	10492	-169	166	-215	-13992	2248	-8128	-44	-107	-144	-1708	-896	16988	113	-2	114	-11880	1712	11632	111	-87	-212	-15352	672	-6548	-9	42	46	-2216	-588	16704	-54	-117	342	125	126	5
-10996	-4568	10480	-182	152	-199	-14052	2308	-8044	19	-35	-125	-1548	-984	16892	155	-37	99	-11952	1720	11640	133	-98	-194	-15236	644	-6492	-31	42	92	-2200	-676	16700	-9	-87	220	125	126	5
-10972	-4576	10532	-185	167	-191	-14096	2252	-8100	31	44	-90	-1724	-956	17008	185	-26	49	-11940	1624	11584	99	-67	-222	-15204	580	-6600	39	45	159	-2436	-824	16604	-3	-135	214	125	126	5
-11024	-4480	10460	-94	221	-152	-14004	2228	-8288	-6	1	-10	-1896	-1076	16972	241	31	-50	-11976	1680	11592	142	-63	-138	-15196	680	-6628	122	64	213	-2552	-800	16528	-33	-116	169	125	126	5
-11072	-4576	10428	-54	172	-138	-13952	2208	-8256	-9	-1	6	-2012	-1032	17036	157	57	-55	-12024	1676	11448	157	-10	-113	-15152	712	-6820	82	-6	272	-2680	-832	16672	44	-144	153	125	126	5
-11004	-4584	10528	-19	166	-96	-13924	2340	-8316	-30	-41	92	-2092	-996	16916	130	-17	-40	-11896	1688	11548	143	-43	-133	-15216	808	-6636	31	-81	249	-2648	-808	16720	63	-162	182	125	125	5
-10996	-4616	10536	-25	140	-131	-13876	2360	-8280	42	-68	79	-1988	-820	16988	310	45	-11	-11932	1664	11668	148	-25	-84	-15188	728	-6648	42	-113	242	-2468	-728	16708	115	-142	170	125	125	5
-11012	-4572	10540	-41	116	-155	-13872	2444	-8328	20	-52	70	-2040	-680	16948	187	-76	-5	-11980	1748	11644	152	-35	-119	-15244	724	-6624	46	-128	232	-2400	-644	16656	135	-126	164	125	125	5
-11024	-4560	10624	-74	132	-155	-13956	2476	-8172	-23	-77	52	-1876	-644	16792	114	-45	-15	-11960	1732	11556	170	-57	-99	-15272	800	-6536	111	-108	257	-2436	-436	16652	68	-166	149	125	125	5
-10992	-4548	10580	-50	162	-164	-14012	2456	-8120	-66	-83	31	-1840	-652	17024	102	-64	-7	-11948	1764	11532	151	-22	-106	-15348	896	-6528	48	-104	227	-2368	-396	16728	65	-128	117	124	125	5
-11004	-4548	10600	-62	158	-172	-14016	2428	-8152	-7	-76	-12	-1844	-720	17000	167	3	-20	-11952	1740	11516	135	-44	-163	-15308	912	-6348	59	-87	191	-2344	-308	16616	54	-170	158	124	125	5
-11052	-4544	10648	-93	166	-155	-13948	2380	-8116	-23	-33	-24	-1900	-736	17008	278	10	17	-11936	1732	11508	142	-52	-175	-15268	904	-6444	39	-45	146	-2440	-328	16696	25	-150	167	124	125	5
