#Activity	standing 
#ActivityID	8 
#Date 08-27-18-28
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8436	-6848	11780	-12	16	-27	-16112	184	-1808	0	-6	-13	-15720	3944	-2608	30	-21	17	-9232	6328	12760	17	-10	-21	-16224	2960	-2848	18	-17	11	-15936	3344	-2648	26	-6	5	123	129	8
-8440	-6900	11792	-11	18	-26	-16192	152	-1992	8	-7	-8	-15704	3864	-2704	29	-23	16	-9200	6240	12616	15	-3	-22	-16288	2952	-2696	10	-7	20	-15864	3416	-2448	26	-4	0	124	130	8
-8380	-6836	11760	-16	22	-23	-16136	200	-1768	18	-3	-8	-15568	3712	-2808	24	-15	14	-9160	6208	12464	16	-1	-23	-16208	2984	-2824	7	-8	13	-15736	3552	-2672	19	-9	-2	123	129	8
-8396	-6836	11796	-11	16	-25	-16144	408	-1904	11	-6	-4	-15576	3896	-2536	16	-14	13	-9104	6216	12504	14	-11	-15	-16224	2904	-2864	1	-10	8	-15816	3424	-2704	16	-4	1	123	129	8
-8420	-6876	11860	-12	16	-24	-16264	248	-1808	6	-8	-4	-15512	3928	-2592	-3	-15	16	-9104	6416	12504	12	-7	-18	-16120	2848	-2976	12	-9	14	-15832	3480	-2648	23	-5	-2	123	129	8
-8384	-6916	11716	-13	17	-22	-16128	272	-2152	3	-2	-12	-15480	3968	-2736	-19	-12	15	-9232	6208	12632	14	-8	-21	-16168	3016	-2680	10	-11	18	-15856	3488	-2456	21	-7	-1	122	129	8
-8336	-6920	11804	-13	17	-25	-16128	176	-1848	-2	-4	-10	-15656	3840	-2824	-20	-7	9	-9136	6144	12672	14	-6	-20	-16200	2952	-2848	3	-11	23	-15856	3304	-2376	18	-5	0	123	129	8
-8420	-6836	11816	-12	17	-21	-16104	80	-1888	-6	-7	-10	-15688	3880	-2992	-11	-12	6	-9160	6184	12584	17	-6	-19	-16240	2968	-2712	5	-9	11	-15864	3424	-2376	23	-3	1	123	129	8
-8352	-6952	11812	-15	14	-21	-16144	160	-1640	-3	-4	-10	-15576	3832	-2728	-10	-16	6	-9184	6208	12608	14	1	-23	-16112	2928	-2736	-6	-5	18	-15848	3360	-2536	19	-1	0	124	129	8
-8372	-6824	11728	-17	17	-22	-16320	184	-1944	-1	-12	-7	-15568	3904	-2856	4	-14	17	-9072	6368	12712	18	-2	-16	-16128	2808	-2880	-1	-9	19	-15840	3464	-2336	18	-1	3	122	129	8
