#Activity	standing 
#ActivityID	8 
#Date 09-24-16-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7416	-3184	13784	-52	214	-188	-16640	1552	-936	43	-252	473	-16152	2960	-284	282	-381	360	-8540	2980	14180	175	-70	-78	-16076	1508	-2256	-89	-293	261	-16208	696	-1332	179	-113	606	125	127	8
-7368	-3100	13932	-61	165	-187	-16640	1668	-900	69	-270	531	-16116	2916	-380	301	-350	426	-8616	2964	14140	190	9	-48	-16108	1408	-2208	-102	-352	238	-16088	732	-1408	125	-163	563	125	127	8
-7484	-3168	13796	-46	159	-181	-16664	1684	-796	-7	-255	498	-16096	3060	-304	249	-433	450	-8528	2972	14136	184	16	8	-16032	1364	-2280	-78	-367	327	-16204	652	-1308	-16	-226	565	126	127	8
-7172	-3184	13912	-104	144	-148	-16600	1680	-788	-19	-254	484	-16136	3080	-84	265	-475	450	-8476	2908	14232	173	24	27	-16052	1488	-2152	-115	-398	278	-16204	808	-1252	-100	-211	580	126	127	8
-7248	-3104	13900	-60	155	-156	-16524	1740	-836	15	-247	489	-16156	3184	-84	199	-482	418	-8388	3336	14168	236	59	-4	-16016	1492	-2108	-189	-415	299	-16244	820	-1124	-199	-105	588	126	127	8
-7428	-2984	13852	-32	154	-149	-16616	1828	-832	-66	-201	485	-16208	3240	-48	169	-407	418	-8556	3252	14156	231	128	17	-15992	1528	-2108	-273	-367	256	-16228	892	-1064	-207	-70	554	127	127	8
-7464	-3200	13868	-147	190	-166	-16616	1752	-752	-171	-186	478	-16216	3204	-72	153	-422	376	-8532	3024	14096	231	75	48	-16020	1464	-1876	-250	-330	312	-16236	936	-1008	-287	4	561	126	128	8
-7324	-3108	13872	-127	197	-147	-16576	1772	-768	-203	-206	486	-16136	3220	-44	107	-422	354	-8512	2780	14232	220	7	-10	-16092	1532	-2044	-248	-334	303	-16260	968	-1028	-305	10	530	127	128	8
-7460	-3056	13948	-94	211	-126	-16612	1724	-796	-177	-101	518	-16232	3140	-8	101	-451	340	-8576	2880	14108	242	36	-43	-16068	1484	-2072	-256	-344	352	-16252	892	-1036	-349	20	485	127	128	8
-7352	-3132	13884	-112	190	-148	-16564	1916	-720	-156	-106	488	-16272	3200	80	156	-408	324	-8452	3176	14160	234	15	33	-16028	1656	-1996	-193	-290	348	-16180	984	-1080	-275	8	495	127	128	8
-7420	-3148	13884	-125	201	-138	-16636	1852	-784	-232	-71	482	-16252	3256	-120	200	-473	303	-8544	3096	14156	157	-17	-71	-16032	1832	-1808	-255	-244	354	-16152	1024	-1072	-241	9	557	127	128	8
-7388	-3204	13860	-66	232	-97	-16552	1796	-868	-180	-41	484	-16196	3144	-56	328	-603	241	-8496	3036	14188	161	-90	-109	-16004	1640	-1904	-169	-239	345	-16184	1072	-1064	-220	-2	537	127	128	8
-7432	-3136	13788	-61	211	-91	-16608	1772	-840	-56	-73	485	-16168	3044	-24	543	-705	213	-8592	2868	14216	157	-121	-118	-16020	1620	-1744	-224	-233	372	-16272	1124	-996	-180	-111	500	127	128	8
-7364	-3024	13808	-13	197	-57	-16632	1800	-776	-33	-57	491	-16184	2988	-12	575	-702	192	-8412	3112	14184	140	-164	-111	-16108	1804	-1720	-275	-98	316	-16240	1240	-1008	-242	-72	533	128	129	8
-7324	-3220	13868	-44	151	-34	-16576	1852	-844	33	-58	489	-16128	3184	64	801	-703	149	-8392	3212	14180	104	-95	-167	-16020	1812	-1756	-296	-50	305	-16200	1352	-1024	-377	-34	500	128	129	8
-7552	-3160	13816	119	222	-31	-16596	1864	-1012	104	-34	466	-16180	3212	20	1008	-625	169	-8508	3168	14204	53	-146	-255	-16060	1824	-1800	-463	12	312	-16208	1316	-1104	-427	-50	491	128	129	8
-7316	-3104	13844	67	141	9	-16660	1800	-868	229	-38	430	-16112	3232	168	1035	-639	166	-8492	2960	14180	30	-135	-275	-16104	1776	-2032	-489	28	293	-16196	1184	-1188	-451	21	395	128	129	8
-7536	-3124	13752	163	137	-49	-16516	2104	-908	286	-22	444	-16000	3432	264	803	-592	278	-8524	3000	14196	26	-163	-197	-16016	1776	-1932	-456	44	235	-16204	1188	-1256	-425	94	368	129	130	8
-7336	-2968	13868	62	150	-27	-16604	2092	-1216	257	-21	369	-16048	3616	360	594	-524	363	-8580	3004	14256	28	-160	-256	-16112	1728	-2164	-513	32	242	-16140	1140	-1320	-408	108	353	129	130	8
-7360	-3136	13852	124	157	-84	-16608	2096	-920	237	-8	379	-16148	3776	396	479	-397	379	-8500	2912	14072	18	-153	-150	-16052	1720	-2084	-397	1	224	-16136	1084	-1412	-400	185	318	128	130	8
-7392	-2948	13792	15	170	-54	-16552	2224	-280	39	82	295	-16188	3944	456	304	-310	249	-8456	3004	14176	90	-94	-125	-16068	1792	-2180	-353	0	192	-16104	1224	-1496	-379	160	209	129	129	8
-7560	-2832	13888	35	223	-66	-16512	2240	-780	-185	125	261	-16012	3972	432	50	-202	174	-8472	2932	14244	73	-53	-95	-16028	1892	-2016	-369	-37	168	-16228	1340	-1372	-425	201	222	129	129	8
-7328	-3068	13864	-33	187	-89	-16564	2084	-1080	-240	191	250	-15908	3616	360	-198	-132	133	-8368	3164	14092	105	-105	-77	-16036	2032	-2096	-443	-31	84	-16160	1388	-1356	-508	241	176	129	129	8
