#Activity	standing 
#ActivityID	8 
#Date 08-18-11-09
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9656	-2904	13188	302	-206	-88	-15800	2688	-3536	1091	-113	-35	-15896	-1132	-3388	1662	192	186	-9480	5280	12008	-6	22	-30	-15944	3800	-2568	85	-44	13	-16040	1944	-280	114	-23	-6	122	120	8
-9624	-2864	13192	321	-267	-93	-15792	2732	-3512	1079	-56	-90	-15772	-844	-3484	1396	320	160	-9496	5160	12312	-9	23	-31	-16016	3856	-2616	50	-44	10	-16144	2112	-104	84	-17	-10	124	123	8
-9696	-2820	13236	346	-307	-34	-15652	2796	-3356	854	-32	-80	-15996	-784	-3772	1390	148	201	-9520	5048	11760	-8	19	-28	-16224	3544	-2688	14	-21	11	-16072	2000	-48	75	-4	-3	125	122	8
-9684	-2776	13400	372	-274	-42	-15728	2728	-3672	958	-58	-16	-15776	-992	-3344	972	116	140	-9432	5224	11928	-3	26	-27	-16208	3360	-2688	28	-28	8	-16248	1864	256	81	-1	-4	131	117	8
-9664	-2768	13332	394	-279	-22	-15596	2676	-3396	968	-46	-29	-15784	-972	-3532	848	93	112	-9528	5240	11832	-3	27	-26	-16032	3800	-2328	29	-25	16	-16384	1976	144	80	-6	-2	122	121	8
-9636	-2800	13316	451	-315	-57	-15704	2664	-3508	1016	-19	-27	-15896	-1064	-3500	1086	61	17	-9440	5352	12056	-1	19	-30	-15856	3736	-2536	0	-4	8	-16224	2256	72	63	-1	2	124	116	8
-9636	-2812	13236	509	-352	-7	-15656	2820	-3576	872	39	-27	-15764	-1220	-3388	1090	49	97	-9344	5176	11944	-11	22	-34	-16024	3640	-2704	-12	8	8	-16312	2088	16	46	-6	3	123	119	8
-9612	-2796	13320	471	-376	-34	-15676	2712	-3444	998	23	-6	-15852	-1192	-3500	1156	14	130	-9536	5208	12048	-5	30	-34	-16184	3632	-2712	-2	2	14	-16304	1864	-312	20	9	1	126	120	8
-9592	-2644	13380	506	-386	3	-15800	2824	-3624	1103	6	-15	-15952	-924	-3372	1008	34	167	-9280	5216	11816	-5	25	-33	-16104	3560	-2624	14	6	8	-16344	1832	-296	44	6	-5	123	121	8
-9600	-2732	13368	488	-328	33	-15728	2792	-3592	992	20	-33	-15856	-1040	-3608	856	108	122	-9416	5152	11960	-5	27	-33	-16016	3648	-2808	22	-3	14	-16080	2096	-200	52	3	-2	125	117	8
-9592	-2756	13340	487	-298	-19	-15656	2740	-3624	898	53	-14	-15804	-920	-3392	918	-15	44	-9496	5208	11984	-10	24	-34	-16024	3632	-2888	4	-1	12	-16216	1776	-432	53	8	1	123	119	8
-9576	-2644	13448	435	-299	-46	-15652	2860	-3564	741	90	7	-15796	-956	-3448	701	39	86	-9464	5256	11992	-10	19	-34	-16112	3608	-2936	0	5	16	-16328	1776	-272	62	14	-1	118	117	8
-9568	-2680	13412	391	-270	-32	-15712	2820	-3556	694	128	-23	-15892	-920	-3308	280	70	143	-9568	5112	12032	-9	21	-26	-16176	3624	-2872	44	-8	16	-16336	1776	112	87	26	-6	117	115	8
