#Activity	standing 
#ActivityID	8 
#Date 08-20-11-46
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7776	-4552	13348	-123	162	-216	-16316	-2560	-1492	-42	-66	136	-15996	-2244	-1844	82	-52	10	-8780	5276	13196	138	-47	-154	-15116	3156	-5196	-10	-55	-50	-16292	-528	1340	-132	-108	124	127	125	8
-7804	-4640	13256	-110	142	-183	-16264	-2700	-1496	2	-90	129	-15940	-2132	-1948	126	-4	21	-8856	5304	13152	122	-10	-155	-15136	3184	-5108	-31	12	-75	-16208	-560	1304	-146	-79	62	127	125	8
-7800	-4504	13188	-105	117	-192	-16280	-2676	-1536	48	-91	134	-15984	-2176	-1816	136	28	22	-8828	5408	13200	73	-20	-187	-15184	3256	-5192	-47	7	-68	-16304	-600	1304	-151	-120	114	127	125	8
-7848	-4604	13276	-88	131	-180	-16296	-2572	-1484	-11	-50	83	-16036	-2100	-1884	161	-10	-29	-8776	5348	13220	100	33	-200	-15164	3236	-5220	-65	41	-90	-16320	-640	1388	-59	-14	112	127	125	8
-7808	-4624	13320	-113	149	-162	-16296	-2656	-1524	-19	-35	90	-15944	-2056	-1828	185	11	-39	-8804	5396	13232	122	-3	-190	-15176	3164	-5136	-6	47	-79	-16208	-684	1224	-26	-12	114	127	125	8
-7880	-4608	13164	-129	150	-190	-16232	-2720	-1528	68	-20	40	-15992	-2196	-1828	197	-29	-26	-8868	5368	13156	101	-31	-203	-15120	3276	-5240	44	21	-81	-16156	-680	1272	-23	-75	113	127	125	8
-7800	-4568	13216	-133	170	-159	-16260	-2724	-1488	123	22	87	-15944	-2260	-1812	213	-26	-51	-8832	5372	13224	129	-15	-191	-15120	3216	-5172	32	19	-71	-16296	-636	1320	-40	-132	142	127	125	8
-7804	-4668	13280	-119	176	-210	-16224	-2672	-1600	93	54	78	-16004	-2244	-1852	218	13	-45	-8816	5332	13256	108	-22	-208	-15124	3220	-5240	43	40	-75	-16248	-644	1236	38	-151	122	127	125	8
-7816	-4628	13216	-78	182	-211	-16256	-2664	-1556	101	18	45	-15964	-2220	-1888	244	19	-29	-8848	5336	13264	109	-28	-225	-15112	3116	-5144	63	63	-62	-16316	-664	1232	50	-68	116	127	125	8
-7808	-4592	13312	-137	172	-166	-16232	-2652	-1428	127	43	83	-16004	-2280	-1900	303	43	-20	-8820	5332	13180	116	-5	-232	-15188	3160	-5140	76	27	-56	-16288	-660	1296	137	-4	135	127	125	8
