#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-29
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-6044	-7460	13704	19	-18	-17	-13344	-7648	5040	-1	-7	-12	296	-4312	16856	24	9	8	-4048	6280	14208	-2	16	-19	-14288	7096	5744	1	-10	27	-1104	2528	16872	4	-13	7	126	138	12
-6396	-7644	13552	9	-16	-24	-13368	-7912	5048	-6	0	0	72	-4200	16904	27	0	6	-3920	6160	14568	-6	11	-23	-14480	7256	5864	20	-5	25	-992	2480	16800	1	-18	8	126	138	12
-6076	-7564	13664	14	-6	-15	-13472	-7816	5320	-24	-8	1	-88	-4048	16424	21	-5	9	-4056	6112	14136	-2	23	-20	-14136	7192	6000	19	-6	21	-848	2424	16816	3	-14	10	126	138	12
-6384	-7696	13560	12	-19	-22	-13392	-7848	4816	10	4	-3	-48	-4192	16896	19	-3	6	-3928	6120	14472	-21	13	-25	-14440	7104	6024	14	0	25	-1072	2392	17128	7	-13	16	126	138	12
-6080	-7616	13672	12	-11	-20	-13440	-7920	4896	8	-1	2	-112	-4192	16552	17	-3	6	-4080	6200	14144	-13	25	-27	-14256	7200	5800	5	3	18	-1176	2464	17016	12	-18	16	125	138	12
-6488	-7652	13540	5	-11	-24	-13480	-7744	4576	14	5	-1	-224	-4152	16832	23	-8	8	-4016	6024	14720	-15	23	-32	-14336	7144	5856	4	-3	15	-1184	2392	16848	10	-23	21	127	138	12
-6048	-7568	13648	3	-13	-17	-13480	-7800	5024	3	-6	-6	40	-4192	16536	26	-1	10	-4064	6192	14160	-1	29	-31	-14336	7120	5424	4	-3	11	-1120	2328	16920	10	-18	22	126	138	12
-6444	-7704	13552	-4	-9	-25	-13288	-7992	4768	7	0	-10	-72	-4264	16600	27	-4	10	-3968	6336	14528	-16	17	-26	-14472	7128	5888	13	-4	19	-1144	2352	16720	9	-17	23	126	138	12
-5968	-7620	13488	2	-8	-21	-13448	-7808	5192	-6	-6	-10	120	-4152	16400	24	-1	6	-4080	6088	14512	-9	23	-30	-14248	7024	5760	-2	-8	16	-1048	2376	16696	8	-15	14	126	139	12
-6448	-7688	13396	-2	-16	-25	-13328	-7968	4896	9	3	-12	24	-4248	16304	22	4	4	-3896	6088	14632	-16	10	-29	-14432	7088	5680	17	-9	19	-1288	2392	16904	5	-21	13	127	138	12
