#Activity	standing 
#ActivityID	8 
#Date 08-22-17-29
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7712	-7448	11992	-13	14	-26	-15808	-1920	-2920	7	-9	-13	-16064	-368	-3320	59	-23	48	-7176	8536	12432	15	-6	-15	-16296	712	-2792	-21	-2	10	-16160	2512	-2424	-9	-15	-7	117	137	8
-7644	-7520	11944	-16	17	-21	-15792	-1928	-2952	56	10	-10	-15880	-272	-3648	75	-16	40	-7008	8480	12664	16	-7	-25	-16376	728	-2952	-11	13	9	-16048	2248	-2656	47	7	-5	117	136	8
-7684	-7452	11972	-10	15	-21	-15792	-1904	-3128	51	22	-12	-15712	-48	-3288	57	-1	34	-7080	8360	12472	12	-2	-21	-16408	560	-3288	17	12	7	-15872	2232	-2888	91	22	-4	116	136	8
-7652	-7504	12004	-8	15	-21	-15768	-1864	-3368	16	19	-13	-15672	-24	-3904	19	8	25	-7152	8352	12896	13	-7	-25	-16384	664	-3280	39	11	11	-15928	2384	-3000	95	14	3	116	136	8
-7712	-7504	11952	-10	13	-20	-15832	-1928	-3464	-20	14	-11	-15704	112	-3848	-39	3	17	-7192	8496	12504	16	-1	-22	-16400	768	-3360	33	5	8	-15640	2208	-2704	77	9	-2	114	136	8
-7712	-7532	11896	-7	15	-22	-15984	-1952	-3504	-21	13	-6	-15648	104	-4288	-71	-1	11	-7096	8400	12496	16	-4	-23	-16272	600	-3496	21	-8	4	-15776	2336	-3152	65	-6	-4	117	136	8
-7708	-7392	11980	-12	15	-19	-15664	-1744	-3528	-33	5	-7	-15448	-160	-4040	-73	-10	9	-7240	8408	12568	17	-7	-21	-16136	520	-3400	22	-6	10	-15720	2272	-3072	46	-4	-2	119	135	8
-7732	-7436	11984	-15	15	-24	-15848	-1864	-3480	-11	-5	-11	-15424	-160	-4344	-63	-20	8	-7184	8456	12624	12	-4	-18	-16320	568	-3168	33	-12	10	-15880	2232	-3336	12	-3	3	118	136	8
-7652	-7492	11988	-13	13	-22	-15840	-1848	-3544	-12	-10	-12	-15576	-232	-3872	-28	-22	12	-7008	8392	12744	19	-3	-20	-16360	608	-3208	26	-22	13	-16088	2232	-3200	-10	-2	0	119	135	8
-7652	-7460	11952	-16	11	-25	-15808	-1824	-3336	-1	-10	-12	-15616	-280	-3888	12	-23	10	-7256	8464	12576	20	-2	-22	-16344	672	-2992	-1	-26	14	-15984	2104	-2960	-35	1	3	120	135	8
-7784	-7536	12044	-15	15	-22	-15848	-1992	-3208	12	-9	-8	-15752	-320	-3840	53	-14	13	-7144	8384	12696	20	2	-19	-16264	600	-3272	-15	-22	20	-15936	2160	-2504	-25	5	2	119	135	8
-7744	-7484	12012	-13	14	-26	-15608	-1928	-3040	15	-5	-7	-15672	-440	-3856	59	-8	18	-7128	8360	12528	17	1	-19	-16280	608	-3048	-15	-17	22	-15896	2360	-2888	-10	0	-3	118	135	8
