#Activity	sitting 
#ActivityID	5 
#Date 08-22-13-37
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-12008	-3508	11160	150	27	-123	-14096	1012	-8224	97	-25	-46	-3160	-2528	16592	33	0	6	-10392	7128	10356	-107	130	-124	-14560	2816	-7776	11	-13	25	-3680	3200	16488	7	-20	19	130	133	5
-12048	-3416	11292	120	31	-132	-14064	1012	-8324	46	-16	-50	-3048	-2256	16776	27	-1	3	-10412	7136	10376	-72	136	-175	-14424	3032	-7624	5	-9	27	-3712	3328	16472	11	-19	13	130	133	5
-11936	-3412	11196	163	7	-128	-13936	988	-8328	22	7	7	-3128	-2424	16888	20	-2	4	-10432	7128	10452	-70	128	-153	-14456	2832	-7904	1	-6	23	-3944	3160	16312	1	-18	9	129	133	5
-12008	-3404	11092	158	41	-132	-14036	1040	-8312	19	-12	-33	-3112	-2320	16616	22	1	-2	-10436	7116	10408	-85	182	-127	-14480	2960	-7576	3	-15	24	-3536	3320	16600	-2	-25	13	129	133	5
-11992	-3440	11104	105	25	-133	-14032	1056	-8308	44	-6	-4	-3096	-2360	16648	25	-2	-2	-10372	7092	10440	-28	104	-143	-14264	2976	-7704	5	-15	24	-3504	3248	16592	3	-17	12	131	133	5
-12004	-3444	11124	130	-7	-133	-14024	1064	-8400	40	-67	-17	-3216	-2264	16504	29	1	2	-10368	7120	10392	-65	166	-139	-14352	3032	-7664	7	-5	25	-3680	3296	16400	-4	-19	12	130	134	5
-12036	-3436	11304	137	-49	-94	-14072	1012	-8276	31	-74	-10	-3224	-2112	16448	28	-3	4	-10376	7124	10544	-55	158	-192	-14344	2952	-7488	4	-4	25	-3696	3208	16536	2	-21	14	130	133	5
-11940	-3448	11096	129	-33	-165	-14060	1088	-8188	10	-37	-34	-3072	-2264	16384	26	-5	7	-10360	7088	10460	-96	135	-192	-14328	2808	-7680	-6	-5	24	-3688	3288	16440	4	-15	20	130	134	5
-11952	-3428	11140	135	6	-152	-13976	1084	-8232	32	-37	-47	-3040	-2256	16728	21	-4	7	-10420	7024	10300	-85	146	-138	-14400	3080	-7792	6	-8	23	-3648	3144	16416	8	-15	17	130	134	5
-12040	-3432	11168	139	-4	-161	-14024	1088	-8228	8	-26	-91	-3224	-2480	16600	20	-2	7	-10392	7084	10424	-70	130	-160	-14296	2912	-7616	5	-10	23	-3584	3304	16472	7	-21	16	130	133	5
-11964	-3376	11212	118	32	-134	-14028	1064	-8348	27	-35	-105	-3112	-2392	16592	20	-2	11	-10420	7140	10448	-97	127	-139	-14280	2952	-7744	3	-4	26	-3680	3304	16544	8	-17	17	130	134	5
-11956	-3436	11124	112	36	-120	-14088	1016	-8308	55	-21	-59	-3144	-2400	16672	19	3	12	-10372	7092	10292	-72	103	-183	-14400	2992	-7960	9	-11	24	-3664	3328	16496	6	-13	19	130	133	5
-11960	-3428	11032	124	20	-166	-14024	1084	-8216	32	6	-85	-3184	-2464	16472	17	-6	15	-10408	7064	10292	-44	122	-197	-14272	2896	-7968	5	-12	23	-3768	3416	16352	4	-17	20	131	134	5
-11992	-3428	11208	86	66	-124	-14060	1088	-8252	50	-20	-71	-3232	-2376	16624	17	-6	13	-10424	7076	10364	-63	130	-164	-14280	3000	-7832	2	-10	20	-3696	3328	16456	8	-13	20	130	133	5
-11944	-3400	11132	120	-34	-137	-13980	1048	-8404	-27	21	-89	-3112	-2432	16496	20	-7	7	-10412	7056	10408	-66	112	-115	-14504	2968	-7712	4	-8	21	-3552	3384	16552	7	-14	20	130	133	5
-12012	-3468	11152	113	-25	-150	-14084	1044	-8364	21	-29	-63	-3008	-2328	16504	20	-1	5	-10364	7176	10396	-88	128	-162	-14504	2864	-7856	6	-15	23	-3688	3320	16616	-6	-14	14	130	133	5
-11996	-3464	11260	109	-18	-119	-14004	1004	-8304	11	-53	-68	-3160	-2496	16616	23	2	9	-10368	7148	10380	-46	128	-174	-14480	2704	-7744	8	-11	21	-3736	3224	16552	-1	-14	15	130	134	5
-11956	-3368	11076	122	-17	-123	-14040	1032	-8292	89	-25	-74	-3192	-2512	16632	22	1	7	-10376	7124	10388	-49	120	-196	-14376	3072	-7608	5	-10	20	-3632	3272	16536	7	-14	13	130	133	5
-11948	-3508	11164	160	-75	-125	-13980	1036	-8216	59	-8	-38	-3192	-2344	16504	21	-4	4	-10408	7068	10324	-104	106	-188	-14528	2904	-7616	8	-8	26	-3600	3192	16480	5	-12	21	131	134	5
-11952	-3436	11260	126	-17	-136	-14084	1048	-8284	30	-44	-80	-3040	-2448	16432	24	-3	0	-10392	7124	10388	-74	111	-177	-14384	3032	-7568	6	-8	23	-3360	3392	16488	5	-15	20	131	134	5
-11960	-3460	11144	103	-25	-142	-14108	976	-8240	10	-2	-70	-3120	-2296	16720	22	3	8	-10448	7104	10424	-83	136	-178	-14472	2976	-7568	3	-4	22	-3576	3264	16288	0	-15	14	130	134	5
-12004	-3444	11096	123	-31	-128	-14044	1116	-8268	23	4	-108	-3048	-2312	16584	22	-4	12	-10412	7120	10336	-113	144	-174	-14400	2792	-7696	5	1	20	-3680	3240	16624	-1	-14	17	131	134	5
-11968	-3456	11172	85	19	-120	-14060	1072	-8304	54	-3	-75	-3064	-2432	16168	21	-1	16	-10440	7112	10432	-94	147	-217	-14360	2872	-7632	6	2	21	-3592	3240	16528	-2	-15	20	131	134	5
-12052	-3404	11156	121	13	-150	-14020	1076	-8300	79	3	-112	-3040	-2304	16672	18	-7	15	-10432	7160	10296	-78	133	-185	-14416	2952	-7968	7	1	16	-3584	3272	16768	0	-14	19	130	134	5
-11952	-3444	11128	109	11	-136	-14112	1024	-8276	56	13	-84	-3128	-2360	16488	21	2	12	-10420	7156	10364	-78	137	-160	-14488	3008	-7696	9	-1	19	-3552	3344	16328	9	-11	21	130	134	5
-11952	-3452	11080	84	24	-145	-14032	1096	-8212	49	29	-107	-3200	-2376	16592	16	-4	13	-10460	7092	10340	-108	120	-175	-14296	2888	-7808	10	0	18	-3752	3256	16504	8	-15	19	131	134	5
-11996	-3400	11068	110	72	-129	-14048	1064	-8356	-1	28	-106	-3072	-2472	16816	16	-4	12	-10404	7124	10320	-100	161	-188	-14336	2904	-7624	17	-5	17	-3608	3368	16616	5	-13	20	132	134	5
-11968	-3396	11092	151	55	-129	-14064	1032	-8372	59	56	-43	-2952	-2424	16480	15	-2	6	-10396	7136	10356	-95	165	-172	-14320	3000	-7704	11	-3	18	-3632	3296	16384	-5	-15	14	132	134	5
-11984	-3440	11068	182	27	-140	-14048	1068	-8264	-18	19	-75	-3112	-2408	16624	24	-3	4	-10416	7144	10452	-128	129	-186	-14552	3088	-7840	9	0	19	-3600	3368	16728	-4	-16	16	131	134	5
-11936	-3476	11152	137	-20	-93	-14068	988	-8144	33	10	-40	-3248	-2304	16320	16	-3	7	-10388	7160	10272	-79	128	-226	-14304	3064	-7712	6	-2	20	-3672	3328	16312	-3	-17	12	131	134	5
-11940	-3408	11188	157	48	-107	-14028	1032	-8264	26	13	-42	-3200	-2328	16384	18	0	3	-10484	7120	10352	-133	125	-189	-14232	3088	-7912	4	-4	15	-3760	3384	16560	-5	-14	14	131	134	5
-12032	-3396	11184	145	4	-136	-14068	1100	-8364	47	2	-48	-3144	-2440	16736	22	-4	1	-10428	7136	10440	-90	127	-191	-14440	3024	-7648	8	-7	15	-3896	3304	16472	-8	-15	21	131	134	5
-11984	-3424	11168	121	63	-141	-14076	1012	-8300	27	-45	-49	-3288	-2360	16392	23	-7	1	-10372	7108	10360	-104	97	-172	-14528	2832	-7896	12	-12	19	-3728	3232	16432	-12	-17	21	131	134	5
-12048	-3400	11100	124	-30	-115	-14000	1024	-8288	7	-60	-35	-3120	-2232	16528	28	-8	5	-10424	7084	10356	-109	130	-157	-14568	3080	-7864	12	-15	13	-3560	3072	16832	18	22	66	131	134	5
-12000	-3392	11148	108	48	-162	-14072	1088	-8352	-2	-60	-97	-3016	-2368	16392	22	-2	3	-10400	7124	10348	-94	112	-165	-14320	2872	-7624	8	-13	14	-3872	3344	16320	3	-21	18	131	134	5
-11948	-3460	11080	124	-26	-154	-14004	1084	-8396	-11	-58	-83	-3080	-2344	16384	21	-6	3	-10436	7076	10292	-80	86	-152	-14440	2872	-7736	7	-14	18	-3504	3208	16528	-12	-15	27	131	134	5
-11980	-3404	11148	131	-40	-139	-14020	1016	-8176	18	-51	-68	-3096	-2248	16536	15	-5	3	-10424	7164	10372	-91	124	-163	-14216	2992	-7760	6	-14	16	-3632	3208	16544	-5	-4	22	130	134	5
-11956	-3400	11084	125	-24	-143	-14072	1076	-8344	41	3	-78	-2984	-2392	16608	12	-2	1	-10424	7224	10376	-102	99	-185	-14448	2928	-7712	13	-11	17	-3640	3248	16688	3	-15	20	130	134	5
-11912	-3424	11116	143	-14	-158	-14104	1060	-8240	55	-37	-85	-2928	-2320	16712	16	-1	8	-10376	7100	10372	-97	108	-206	-14328	2944	-7552	12	-11	16	-3528	3296	16552	2	-14	20	130	134	5
-11932	-3428	11184	135	1	-124	-14128	1100	-8340	46	14	-86	-2952	-2312	16504	17	-3	5	-10400	7132	10432	-66	136	-176	-14432	3024	-7712	11	-10	18	-3512	3112	16584	-4	-14	18	130	134	5
-12020	-3440	11172	114	32	-104	-14064	1036	-8268	1	45	-123	-2880	-2240	16648	15	-2	8	-10416	7108	10392	-111	116	-207	-14304	2952	-7680	11	1	15	-3552	3200	16656	-5	-10	15	130	134	5
-11932	-3444	11092	136	-15	-132	-14076	1048	-8192	45	86	-122	-3128	-2432	16744	13	2	12	-10364	7108	10296	-143	154	-196	-14440	2808	-7504	9	2	20	-3576	3240	16488	0	-11	16	131	134	5
-12008	-3496	11188	133	51	-131	-14008	976	-8340	37	53	-78	-3168	-2600	16656	17	5	8	-10400	7120	10368	-122	142	-181	-14352	2840	-7920	11	2	13	-3504	3272	16312	-5	-10	18	131	134	5
-11920	-3432	11148	112	10	-146	-14140	1052	-8304	15	67	-70	-3128	-2384	16528	19	2	9	-10404	7124	10344	-149	160	-198	-14296	2976	-7800	14	1	17	-3688	3240	16288	-1	-11	20	131	134	5
