#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-29
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-5364	-7260	13936	-25	49	-19	-12280	-6744	5296	-61	79	59	248	-3104	14952	53	88	7	-2528	7272	13872	33	62	-22	-12936	8400	6896	316	19	-55	-504	3064	15288	-201	-38	-45	123	140	12
-4956	-7680	13348	7	36	9	-11720	-7528	5368	-106	28	27	120	-3216	14920	-48	-5	0	-2640	6984	13976	15	60	-36	-11440	8488	6624	41	19	-30	96	2056	15080	-48	13	28	125	125	12
-4656	-6812	14040	62	-21	27	-11744	-7544	5448	-96	25	9	352	-3808	15840	-46	-52	5	-2792	7704	12944	-47	53	-46	-11856	7952	6232	-212	51	-4	-136	1992	15176	82	64	48	127	130	12
-5720	-6604	14084	74	-36	33	-13768	-6432	5592	-22	9	-20	248	-4048	16584	14	-25	-8	-3232	7664	12936	-53	47	-54	-13216	6672	5872	-309	96	28	-928	2232	16224	56	79	34	127	136	12
-5396	-7324	14764	27	-11	-14	-13416	-6912	5656	-109	-6	23	504	-3712	17016	52	26	1	-3264	5368	15368	-50	6	-40	-14904	5872	7016	-70	50	24	-1312	2160	16712	-22	43	0	126	140	12
-5416	-7160	13876	-10	23	-15	-13208	-8024	6528	-142	-61	-9	512	-3808	16584	73	27	14	-3264	5432	15496	-16	34	-26	-14912	6128	6848	123	-80	50	-1456	2256	17168	-41	28	-5	128	140	12
-5160	-7868	13336	-55	35	-45	-12176	-8352	6240	14	1	-39	576	-3936	16016	69	33	14	-2848	5368	14704	22	32	-19	-13632	6552	7096	234	-122	6	-688	2736	16912	-47	-43	-32	128	142	12
-5032	-8228	13000	-59	39	-50	-11800	-8352	5912	115	20	-18	1008	-3856	15792	18	30	13	-1848	5272	14392	-33	14	-27	-13456	7080	8192	123	-55	-14	472	3152	16536	10	-42	1	128	143	12
-5048	-8416	12848	-53	48	-34	-11496	-7840	5776	107	14	-41	1392	-3848	15320	-50	40	20	-3280	7152	13736	-14	31	-28	-12784	7472	7024	-2	-2	-47	1048	2848	16832	20	-24	28	127	139	12
-5476	-7484	13232	7	3	-12	-11936	-7048	5376	70	28	-59	1144	-4104	16096	-79	37	20	-2848	6808	14456	-23	25	-25	-12992	7536	7360	-44	38	0	488	2632	16768	3	10	25	128	137	12
-4388	-8796	14320	-5	-22	-26	-13208	-6984	6408	-93	4	-11	1048	-4304	16512	-43	3	28	-2600	7192	14992	-38	17	-34	-13776	7640	7816	-88	52	-6	-304	2920	17080	-19	7	18	127	137	12
-5200	-6744	13644	0	-4	2	-13400	-7816	5888	-193	-34	-30	832	-4560	16856	7	-37	34	-4032	6296	14352	-30	29	-23	-13544	7416	6304	-215	68	20	-600	3040	16624	-54	-10	26	127	136	12
-4924	-7340	14576	-7	-30	-17	-13136	-7784	5832	-138	11	-6	936	-4480	16368	36	-69	22	-3328	7048	15088	-35	-4	-20	-13864	7272	7480	30	22	-1	-1064	3136	16512	-53	-51	43	126	134	12
-5088	-6924	14908	-2	-23	-10	-13368	-8728	6584	-72	-14	15	1000	-4016	17248	61	-81	12	-3912	7280	15248	-48	11	-25	-13696	7336	6592	-10	-11	34	-1072	3064	16720	-36	-80	45	124	136	12
-5724	-7864	14608	12	-37	-21	-13728	-8712	6200	68	20	-33	608	-4104	17656	35	-63	3	-4032	6312	15136	-62	4	-36	-14400	7160	7024	108	-40	-11	-848	2928	17000	-27	-79	37	125	137	12
-5632	-8800	14420	-33	12	-50	-14008	-8280	6312	130	27	-30	456	-3624	17320	14	-17	-19	-4112	5608	15144	-33	0	-46	-14680	7128	6504	60	-14	-33	-688	2960	17736	-49	-71	21	125	137	12
-6084	-8388	15152	0	-27	-43	-13816	-7928	5736	117	29	-65	248	-3984	17752	-25	1	-26	-3480	5888	16048	-30	-29	-34	-15160	7672	7984	96	-33	-33	-368	2736	18256	-59	-48	-9	127	139	12
-5432	-8256	15300	0	-24	-44	-14416	-7920	6288	29	-39	-73	352	-4616	17584	-43	-20	-31	-2592	7256	17000	0	-36	-13	-14744	7768	8176	21	-42	-3	-320	2296	18112	-29	-27	-22	129	141	12
-5040	-8116	15340	-27	-32	-59	-14352	-8408	6936	-69	-79	-72	568	-4872	17640	-33	-35	-24	-3256	6880	15088	25	-9	-10	-14304	7248	7528	-167	-68	-2	-160	2480	17048	-2	-18	-2	130	142	12
-5764	-6064	13348	-40	3	-61	-12952	-7912	5480	-81	-76	-78	752	-4912	16208	-45	-4	-2	-3024	6568	14024	35	-23	6	-12632	6312	6712	-178	-44	2	-96	1856	15928	30	-9	35	128	141	12
-5048	-7172	13596	-44	-35	-76	-11432	-8248	5752	-106	-57	-3	1504	-4976	15336	-42	16	0	-2216	6504	14272	-18	-32	-13	-12864	6232	7696	-37	-30	-11	384	1432	16112	64	-30	64	127	136	12
-6236	-8556	12236	-44	-36	-77	-11648	-9424	5560	-29	-75	-32	1136	-4904	16192	-6	-24	20	-4160	5368	15640	-91	-34	-51	-14360	6136	6896	-76	-11	15	-488	1832	17680	63	-73	68	125	135	12
-6480	-9216	13848	10	-93	-59	-12584	-9632	5640	58	-21	-93	848	-5280	17112	35	-63	20	-3592	6152	17080	-126	-49	-58	-17112	6664	7512	100	-56	3	-1368	2448	19488	-46	-134	46	125	136	12
-6672	-9616	14896	14	-97	-47	-14840	-9784	6192	109	-28	-116	168	-5144	18192	96	-141	1	-3784	5904	16952	-31	-33	-29	-17472	7384	7672	69	-82	5	-1512	2704	19584	-124	-180	2	127	139	12
-5392	-6472	15552	12	-50	-29	-15376	-8480	6736	93	-38	-89	752	-5600	18272	92	-143	-15	-3664	4688	14224	89	15	11	-14536	6808	6984	42	-101	-7	352	2480	17440	-90	-141	-17	128	135	12
-4876	-6124	13852	-53	32	-49	-13240	-7264	6136	16	-42	37	2336	-5168	17064	48	-71	-29	-2840	6896	13776	93	11	26	-11536	6872	7696	63	-44	-13	2200	1904	16144	85	-49	6	127	130	12
-5320	-7888	12000	-54	68	-34	-12952	-7344	5856	-13	-38	55	2848	-4360	16136	10	9	-12	-3936	7304	13280	22	40	-24	-11144	7104	6952	-120	22	31	2008	2224	16024	141	57	34	124	130	12
-5648	-7940	12624	46	-22	-3	-10872	-9128	5784	-74	33	69	2128	-4096	16280	-73	79	-7	-2688	7064	14256	-48	20	-49	-13568	6688	7264	-89	62	53	432	2088	16584	149	91	30	123	136	12
-5696	-7880	13804	85	-42	14	-12728	-8568	6264	42	51	29	984	-4440	16592	-61	92	-17	-3576	5792	15504	-90	17	-71	-14664	6320	6832	-31	79	51	-1072	3112	16888	75	66	20	124	143	12
-5988	-8880	13836	93	-30	4	-13920	-8424	5808	113	79	-14	-152	-4664	17024	14	81	-14	-3872	4200	15712	-55	29	-67	-15464	6104	6704	110	24	13	-1624	3168	17328	-65	8	-7	124	145	12
-5720	-7744	14048	17	9	-20	-13384	-7176	5064	61	60	5	80	-4240	16032	43	81	-22	-2912	5056	15056	-8	36	-39	-14496	6400	6936	157	-23	-21	-888	3000	16224	-127	-28	-25	125	143	12
-4848	-8248	13008	-18	43	-34	-11872	-7352	5064	-29	22	15	608	-3672	14736	22	71	-19	-2904	5352	13256	23	35	-26	-12384	6560	6640	95	-26	-39	112	2184	15424	-85	-22	-5	125	137	12
-5056	-7796	12664	-2	25	-33	-10880	-7216	4864	-25	2	-16	736	-3672	14624	-32	46	-5	-2576	6640	14032	0	7	-27	-11832	7152	7320	54	-10	-25	536	1624	15536	20	16	24	125	132	12
-4824	-7864	12920	13	-26	-26	-11704	-7704	5288	4	-8	-42	672	-4080	15416	-27	-11	5	-3688	6048	14080	-65	5	-56	-13240	7184	6888	-145	26	9	-272	1904	16480	65	29	32	127	132	12
-5560	-7964	13384	38	-43	-19	-13288	-7680	5424	22	1	-81	392	-4312	16368	14	-39	16	-2912	4832	14384	-58	3	-46	-14536	6024	6568	-181	40	12	-992	2488	16648	22	19	15	129	137	12
-5048	-6180	13696	-3	2	-33	-13344	-7072	5984	-54	-23	-57	624	-4448	16536	61	-22	13	-3696	5368	14144	-21	17	-38	-14064	5888	6504	31	-16	-1	-832	2496	16616	-57	-28	-13	129	140	12
-5828	-8204	13716	-14	15	-39	-12800	-8248	6256	-102	-13	-20	1000	-4696	17072	99	-22	18	-3360	5832	15664	-15	16	-44	-14360	7024	7680	173	-59	16	-104	2224	17288	-81	-74	-22	128	140	12
-4828	-9612	14116	-46	11	-59	-12760	-9568	6680	-63	-7	-17	1352	-4392	17056	54	-25	22	-3328	5560	14616	-22	38	-45	-14528	6992	7376	29	-45	1	-32	2688	17376	-57	-69	-7	127	138	12
-5928	-7344	13252	-24	39	-31	-12368	-8872	5824	77	24	-49	1096	-4472	16744	-21	15	7	-3392	4912	14632	-17	40	-44	-13120	6448	6840	-1	-9	-5	672	2864	16744	-2	-13	3	127	138	12
-5020	-7684	13252	-35	42	-35	-11696	-7744	5728	104	64	3	1456	-4512	15800	-63	46	-6	-2928	6424	13760	-10	33	-43	-12408	6880	7224	97	33	-50	808	2416	16248	25	24	9	126	137	12
-5468	-8184	12664	-33	38	-35	-11592	-7688	4872	29	42	27	1200	-4128	15496	-74	54	-14	-3272	6224	14368	-53	28	-54	-13152	6784	7072	-41	69	-19	296	2288	16464	23	31	14	125	136	12
-5516	-8180	13764	26	-22	-14	-12312	-8104	5408	-50	33	-1	688	-4392	15736	-73	31	-5	-3216	6608	14864	-61	31	-54	-14496	7016	7096	-53	49	-6	-728	2512	16792	-21	17	11	125	137	12
-5508	-6984	14032	34	-24	1	-13272	-7776	5704	-64	13	-36	432	-4952	16016	-21	3	0	-3304	5408	13472	-19	36	-44	-13560	6264	6032	-66	17	5	-1304	2664	15712	-51	3	15	125	139	12
