#Activity	sitting 
#ActivityID	5 
#Date 08-18-11-32
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9936	-3232	12968	147	-25	-135	-12584	-1172	-10200	-14	-40	29	-4576	-1556	16052	-22	-170	89	-9568	4008	12488	-14	12	-24	-12440	5600	-9816	10	-9	9	-3384	2376	16488	24	0	12	125	134	5
-9840	-3228	12996	135	-37	-117	-12668	-1164	-10228	35	-23	9	-4560	-1580	16120	-36	-162	48	-9608	4072	12400	-7	11	-27	-12336	5600	-9624	14	-10	12	-3448	2424	16424	19	1	9	125	134	5
-9928	-3248	13084	212	-77	-117	-12720	-1136	-10272	62	5	54	-4496	-1572	16116	-1	-145	60	-9776	4112	12256	-9	16	-28	-12296	5528	-9832	19	-6	17	-3528	2424	16448	21	-1	3	125	135	5
-9900	-3220	13092	160	-61	-103	-12732	-1132	-10256	96	29	36	-4572	-1600	16016	26	-129	102	-9664	3856	12320	-11	14	-27	-12400	5536	-9640	11	-7	17	-3440	2408	16648	22	-1	-3	125	136	5
-9880	-3256	13008	184	-59	-128	-12724	-1164	-10316	77	53	50	-4504	-1732	16108	63	-69	77	-9552	4008	12344	-10	13	-29	-12320	5576	-9704	10	-9	25	-3512	2424	16680	22	-3	-10	125	136	5
-9908	-3240	12992	158	-10	-131	-12732	-1116	-10188	86	71	91	-4604	-1680	16008	92	-122	29	-9560	4040	12272	-6	25	-28	-12208	5688	-9616	8	-12	26	-3560	2400	16664	20	-2	-14	125	136	5
-9872	-3184	12864	179	10	-103	-12680	-1188	-10264	65	77	85	-4696	-1632	16008	96	-85	10	-9624	4104	12328	-6	19	-29	-12312	5560	-9816	11	-8	32	-3424	2520	16552	25	-9	-16	125	138	5
-9916	-3176	13064	216	16	-87	-12668	-1184	-10288	47	124	85	-4728	-1700	16176	102	-140	-34	-9632	4016	12256	-11	23	-27	-12320	5712	-9568	11	-9	34	-3480	2528	16496	29	-6	-15	125	134	5
-9996	-3272	12972	188	-7	-79	-12640	-1196	-10216	-20	26	160	-4744	-1572	15920	66	-110	-35	-9632	3992	12176	-5	27	-28	-12336	5680	-9832	6	-4	36	-3440	2560	16336	31	-4	-10	125	133	5
-9876	-3180	13036	172	-80	-103	-12488	-1180	-10424	26	28	151	-4676	-1584	16016	66	-94	-28	-9632	4024	12280	-5	23	-26	-12304	5816	-9560	21	-8	27	-3568	2440	16472	32	-4	-11	125	133	5
