#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-13
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-4496	-10004	13772	24	10	8	-12448	-8232	6592	34	25	25	-2424	-2872	16480	81	-11	7	1312	8912	13344	-66	37	-67	-12704	9008	8544	29	2	63	-3792	2864	16760	-17	-39	0	127	137	12
-3324	-8448	13848	15	28	-3	-12104	-7920	6624	70	29	-13	-2272	-2816	16064	68	-22	4	920	8264	13840	11	43	-47	-12344	8208	8616	55	0	23	-3384	3344	16896	-29	-21	21	129	138	12
-2844	-6664	12524	-53	30	-19	-11664	-7192	6320	16	13	21	-1768	-2928	15912	39	10	2	824	8280	12776	101	64	-14	-11472	8304	7976	61	25	-45	-2848	3112	16128	-12	2	24	128	138	12
-3760	-8564	12812	-64	15	-34	-10912	-7872	6120	-27	42	40	-1696	-2856	15864	4	45	12	2512	10608	12024	93	39	4	-10888	8736	8248	42	29	-43	-2872	2624	15808	-13	18	23	129	137	12
-2772	-10684	12960	-29	29	-6	-11088	-7992	6648	-105	12	10	-1560	-2744	16192	-38	63	27	1952	11616	12624	-9	43	-30	-10928	9272	8544	-23	36	-16	-2920	2352	16104	-2	30	-2	129	138	12
-2968	-9784	13528	62	5	32	-11992	-8856	7080	-128	-5	-23	-1904	-3208	16664	2	18	15	2304	10384	13072	-83	66	-84	-11808	9072	8544	-103	46	33	-3392	2584	16464	-20	36	-7	132	140	12
-3208	-8784	14284	33	-3	15	-12968	-8744	7400	1	28	-41	-2104	-3688	17488	35	-3	-2	1600	9128	13232	-99	53	-91	-12336	8128	8192	-72	35	19	-3408	2784	16504	-38	29	9	133	140	12
-3816	-7636	13188	-45	42	-14	-12584	-7816	6640	34	43	14	-2040	-3720	16736	37	37	1	424	8624	13424	-37	50	-67	-12088	7848	8320	48	48	-13	-3344	2376	16336	-28	-10	25	128	139	12
-3236	-8180	13348	-43	42	-16	-11512	-8448	6296	8	53	49	-2152	-3248	16448	-6	57	14	1672	10296	13760	-22	43	-46	-12120	8400	8592	138	30	-32	-3304	1792	16280	4	-34	26	125	137	12
-2980	-9904	14356	-13	-4	-19	-11648	-9120	6960	-36	17	17	-2072	-3272	16152	-31	33	29	2224	10408	14224	-84	22	-47	-12368	9496	9416	153	-15	10	-3208	2000	16952	17	-26	13	126	136	12
-3124	-9932	13728	48	-2	20	-12616	-9096	7432	6	-20	-60	-2280	-3512	16912	28	-28	9	1648	9632	14048	-113	57	-74	-12552	9112	8736	-32	-4	53	-3728	2760	17208	-21	3	7	128	138	12
-3840	-9116	13876	40	-9	0	-12952	-8488	6880	78	28	-60	-2496	-3648	16920	52	-32	0	1168	8152	13264	-24	34	-37	-12640	8072	8272	-104	13	0	-3416	2792	16808	-55	16	25	129	140	12
-3904	-9368	14848	-37	-11	-48	-12072	-7976	6664	-11	28	20	-2144	-3608	16656	38	5	-5	2568	10432	13536	60	-11	21	-12256	8568	8952	13	3	-36	-3296	2008	16592	-29	-28	34	127	137	12
-3304	-10448	13728	-34	8	-32	-11976	-8544	6728	-121	-28	13	-1808	-3456	16952	2	15	32	1752	9536	14040	13	15	1	-11904	8928	9080	-15	-11	9	-3168	1952	16944	33	-33	6	127	135	12
-2920	-9136	14476	66	-45	-2	-12360	-9712	7920	-103	-41	-31	-1928	-3728	17400	11	20	29	2368	9672	14080	17	-4	1	-12088	8904	9000	-32	-32	30	-3304	2440	16744	37	-7	-5	129	139	12
-3808	-8324	14920	13	-44	-36	-12608	-8864	7896	10	-35	-42	-1832	-3744	17464	47	11	-4	1640	8320	12464	33	-1	-13	-11960	8592	8376	-25	-47	38	-2984	2968	16968	5	-7	4	129	141	12
-4508	-9220	13688	-5	4	-30	-12264	-8312	7048	63	2	-4	-2176	-3288	17136	51	6	-16	1208	10232	13056	9	4	-17	-11768	8792	8240	25	-14	17	-3216	2928	16744	-4	-31	12	126	139	12
-3208	-10148	13556	-3	-14	-39	-12024	-8544	6816	49	14	38	-2064	-3144	16992	-11	-11	-6	1792	10928	14000	-50	-13	-26	-12152	9144	9408	84	-3	10	-3072	2384	16672	27	-61	2	125	138	12
-3096	-10404	14484	23	-28	-34	-12680	-9208	7456	-5	-31	-12	-2320	-3368	17224	-28	-50	-8	2048	10832	14720	-139	6	-60	-12824	9352	9432	9	-22	53	-3568	2696	17400	3	-85	4	128	139	12
-3744	-9860	14616	34	-26	-27	-13288	-9632	7264	65	-23	-66	-2520	-3752	17552	36	-99	-32	1368	8952	14280	-136	22	-76	-13248	8792	9144	-79	-32	45	-3720	2904	17520	-42	-86	12	129	140	12
-3748	-9376	14272	-32	-15	-73	-12760	-8584	6744	62	-11	-44	-2192	-3928	17120	41	-70	-35	1720	9112	14400	-35	-19	-20	-13136	8016	8952	-16	-29	-14	-3176	2368	17592	-54	-78	37	129	138	12
-3248	-10264	13532	-73	-14	-95	-11896	-8536	6552	-31	-24	-13	-1864	-3848	17048	-7	-11	-13	2472	10224	14408	21	-23	9	-12632	8632	9232	35	-36	-38	-2944	1496	17744	6	-65	37	128	136	12
-3316	-10928	14496	-49	-48	-91	-11968	-9656	7272	-106	-62	-23	-1672	-4096	17000	-48	18	19	2600	9640	13608	-3	-11	-15	-12368	8904	9480	-59	-49	0	-2776	1808	17136	54	-27	20	130	137	12
-3084	-10368	13856	4	-24	-41	-12472	-9512	7312	-53	-59	-54	-1712	-4608	17136	7	10	13	1864	9592	13120	2	-17	-2	-12224	8448	9064	-70	-31	28	-2864	2016	16880	37	-2	24	130	139	12
-2924	-8588	13588	27	-40	-34	-12104	-8992	7328	22	-28	-32	-1352	-4280	16976	40	20	0	1424	9584	13136	29	4	0	-11728	7736	8552	-18	-24	18	-2648	1984	16088	30	10	29	129	139	12
-3664	-9372	12860	6	-21	-49	-11440	-8592	6856	24	-14	12	-1472	-4024	16568	47	26	9	1024	8968	11904	61	0	-10	-11184	7632	7808	-2	-3	17	-2616	1928	15912	61	8	24	125	138	12
-3784	-10136	12876	12	-9	-41	-11048	-8624	6432	42	13	50	-1664	-3752	15984	25	39	20	2424	10088	13240	28	-31	-1	-11320	8152	8904	110	0	37	-2584	1728	15776	85	-5	17	124	138	12
-2692	-11408	13400	35	-36	-36	-11304	-9120	7072	13	-22	30	-1816	-3536	16272	46	-10	12	2472	10896	13800	-84	0	-52	-12064	8448	8736	41	-42	92	-3024	2128	16536	56	-41	1	126	137	12
-3196	-10320	13856	110	-39	9	-12400	-9600	7080	77	-17	-40	-1728	-3560	16648	53	-16	13	1432	8224	14104	-100	-5	-62	-13008	8456	9112	16	-42	95	-3624	2688	17176	-3	-68	-4	128	138	12
