#Activity	sitting 
#ActivityID	5 
#Date 10-07-17-18
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11332	-3092	10800	-116	141	-181	-15640	1612	-5456	56	-74	61	-2888	-5188	15680	-38	-192	196	-10584	2100	12956	119	-73	-153	-15152	-1628	-5532	-18	-106	-111	-1172	1044	17028	190	-21	135	125	117	5
-11312	-3104	10736	-118	94	-189	-15632	1584	-5416	23	-70	64	-2604	-5272	15672	-13	-126	218	-10548	2036	12824	85	-32	-175	-15256	-1644	-5380	10	-100	-66	-1140	1040	17108	198	3	121	125	117	5
-11360	-2992	10856	-121	132	-164	-15664	1616	-5340	19	-29	104	-2620	-5228	15596	21	-118	201	-10520	2012	12984	123	-47	-140	-15148	-1600	-5396	-14	-78	-120	-1092	1060	16984	125	42	76	125	116	5
-11356	-3172	10876	-158	130	-151	-15632	1604	-5424	124	-26	119	-2520	-5256	15688	-25	-121	197	-10540	2024	12916	121	-46	-173	-15252	-1616	-5464	-39	-13	-145	-1036	1072	16980	118	-10	18	125	116	5
-11332	-3104	10804	-92	172	-133	-15644	1616	-5344	89	40	149	-2564	-5204	15696	-40	-78	126	-10540	2016	12932	77	-30	-175	-15240	-1640	-5356	25	36	-151	-1128	1044	16944	149	11	12	125	116	5
-11340	-3080	10832	-91	163	-144	-15696	1576	-5384	83	70	178	-2680	-5304	15652	-85	-114	156	-10572	2040	12984	86	-42	-189	-15216	-1628	-5444	46	9	-172	-1236	1024	16976	93	17	-1	124	116	5
-11388	-3164	10772	-84	159	-139	-15564	1668	-5476	68	107	151	-2776	-5220	15580	-69	-110	145	-10576	1996	12944	86	-38	-170	-15260	-1644	-5500	32	22	-134	-1208	956	16988	88	0	19	124	116	5
-11352	-3096	10720	-106	169	-141	-15600	1612	-5520	40	99	166	-2784	-5336	15616	-25	-108	167	-10588	2012	13064	105	-40	-163	-15176	-1676	-5632	94	14	-151	-1308	864	16960	35	-16	70	124	116	5
-11364	-3080	10740	-99	150	-162	-15628	1560	-5632	88	87	152	-2860	-5324	15588	-1	-147	161	-10536	2060	12980	122	-15	-185	-15124	-1716	-5536	103	-25	-147	-1332	820	17008	97	24	75	125	116	5
-11380	-3100	10848	-87	120	-120	-15588	1576	-5700	88	49	156	-2848	-5344	15704	7	-122	158	-10552	2036	12968	82	-7	-158	-15184	-1676	-5668	77	-42	-90	-1352	800	17044	145	6	93	124	116	5
