#Activity	standing 
#ActivityID	8 
#Date 10-07-17-31
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11056	-2792	11232	-135	139	-148	-16488	1264	-2380	75	-6	141	-15984	912	-3080	49	-114	170	-10396	2568	12992	113	6	-160	-15840	-1456	-3212	-37	-44	-47	-16280	2076	-504	97	-69	37	124	115	8
-10960	-2780	11332	-109	108	-179	-16504	1220	-2268	36	-73	121	-15896	912	-3108	50	-111	114	-10400	2620	13052	112	-31	-156	-15812	-1400	-3176	18	-44	-55	-16300	2080	-340	134	-67	41	124	114	8
-10968	-2796	11316	-99	116	-187	-16464	1220	-2256	46	-8	106	-15996	936	-3036	72	-123	137	-10392	2556	12928	123	-6	-159	-15848	-1544	-3312	13	-81	-17	-16300	2020	-416	175	-100	39	124	114	8
-11028	-2844	11260	-89	147	-166	-16472	1256	-2184	54	-30	115	-15960	836	-2968	49	-172	154	-10404	2556	12928	135	-33	-130	-15820	-1440	-3268	46	-66	-78	-16248	2060	-472	180	-66	41	124	114	8
-10996	-2824	11332	-101	125	-180	-16440	1196	-2264	61	-15	149	-15920	968	-2968	-21	-119	122	-10384	2616	13008	142	-53	-123	-15776	-1464	-3240	-39	-30	-83	-16248	2072	-408	207	-118	32	124	114	8
-11064	-2772	11264	-130	104	-155	-16428	1224	-2276	77	-23	126	-15952	888	-2880	-7	-142	128	-10320	2632	12968	121	19	-169	-15852	-1468	-3252	5	-31	-26	-16236	2052	-392	194	-85	24	124	115	8
-11024	-2824	11276	-108	124	-176	-16556	1176	-2316	83	-20	131	-16028	908	-3068	24	-130	164	-10368	2536	13160	113	5	-174	-15836	-1428	-3200	18	-29	-50	-16228	2052	-432	235	-86	58	124	114	8
-11008	-2804	11344	-78	147	-179	-16508	1244	-2348	75	-40	108	-15940	920	-2960	33	-128	163	-10408	2604	13048	105	-29	-149	-15884	-1408	-3220	0	-58	-59	-16268	2056	-344	159	1	36	124	115	8
-10968	-2880	11308	-122	133	-178	-16488	1180	-2240	68	-14	146	-16016	920	-3108	51	-125	135	-10416	2592	12924	127	32	-140	-15908	-1460	-3292	-32	-23	-86	-16328	1996	-336	156	12	25	124	114	8
-11044	-2840	11380	-101	140	-183	-16448	1240	-2280	82	-66	136	-15944	876	-3088	77	-182	142	-10344	2584	12952	137	-61	-178	-15860	-1480	-3320	-66	-31	-98	-16332	2160	-524	170	-53	15	124	115	8
-10884	-2784	11308	-120	143	-196	-16468	1260	-2212	89	-45	135	-16000	900	-2960	42	-127	127	-10356	2544	13088	114	-16	-186	-15860	-1432	-3256	-10	-70	-46	-16296	2048	-468	138	-66	61	124	115	8
-10964	-2840	11336	-109	114	-177	-16468	1196	-2216	69	-49	119	-15976	884	-2972	58	-161	138	-10440	2592	13056	134	-55	-165	-15840	-1468	-3340	7	-57	-73	-16336	2040	-508	210	-78	32	124	115	8
-11020	-2836	11320	-113	127	-199	-16484	1256	-2308	87	-21	152	-16000	972	-2964	60	-149	128	-10436	2564	12880	85	-17	-146	-15844	-1444	-3344	12	-53	-86	-16296	2060	-520	239	-16	19	124	115	8
-10984	-2836	11400	-114	142	-146	-16428	1240	-2368	75	-32	123	-15924	928	-3116	37	-112	157	-10380	2552	12988	83	-34	-164	-15812	-1512	-3196	43	-67	-97	-16288	2076	-364	249	21	44	124	115	8
-10984	-2832	11256	-101	153	-174	-16432	1228	-2344	104	-7	113	-16000	952	-2952	20	-149	141	-10388	2608	13044	105	0	-178	-15868	-1348	-3284	17	-54	-91	-16288	2080	-508	200	9	26	124	115	8
-10992	-2836	11080	-102	154	-171	-16452	1232	-2292	62	-45	99	-15928	948	-2984	42	-131	113	-10412	2592	13028	107	-64	-183	-15876	-1436	-3196	-9	-67	-36	-16328	2136	-396	152	-75	-8	124	115	8
-11004	-2808	11304	-116	151	-182	-16500	1228	-2272	48	-71	108	-15912	876	-3048	17	-138	119	-10384	2628	13008	114	-34	-112	-15860	-1404	-3344	-27	-101	-96	-16292	2028	-416	78	-73	12	124	115	8
-11048	-2844	11344	-118	136	-127	-16456	1196	-2284	65	-34	136	-15976	924	-2976	26	-139	142	-10368	2576	12992	104	-49	-161	-15848	-1400	-3212	-22	-77	-64	-16308	2076	-476	163	-63	25	124	114	8
-10940	-2780	11336	-126	142	-176	-16540	1176	-2252	85	-23	102	-15944	860	-2996	3	-100	142	-10424	2532	13012	111	-60	-169	-15828	-1436	-3200	-14	-74	-96	-16244	2080	-484	204	-47	1	124	114	8
-10944	-2844	11248	-131	145	-151	-16488	1216	-2296	75	-31	80	-15948	940	-3036	32	-148	144	-10296	2600	13024	113	-35	-163	-15916	-1420	-3176	32	-71	-104	-16260	2124	-400	170	-9	-6	124	115	8
-10964	-2856	11368	-124	139	-174	-16568	1196	-2336	83	-54	130	-15984	892	-3008	51	-147	100	-10396	2592	13016	150	5	-153	-15860	-1388	-3272	20	-43	-73	-16364	2108	-376	204	-58	12	124	114	8
-10952	-2836	11296	-130	154	-187	-16500	1192	-2308	67	-63	81	-15924	808	-2988	57	-151	115	-10384	2608	13068	108	-33	-162	-15824	-1444	-3224	-36	-53	-98	-16256	2052	-404	230	-32	9	124	114	8
-10984	-2856	11372	-107	140	-205	-16484	1252	-2240	84	-30	81	-15992	880	-2912	85	-151	119	-10400	2552	13024	116	-15	-177	-15872	-1508	-3316	-15	-36	-102	-16268	2064	-480	200	-23	26	124	115	8
-11012	-2768	11292	-122	152	-181	-16480	1252	-2432	104	-82	95	-15960	896	-2936	74	-146	145	-10404	2564	12972	115	-5	-129	-15852	-1444	-3184	2	-47	-70	-16324	2052	-480	227	-67	34	124	115	8
-10972	-2844	11264	-129	131	-192	-16468	1208	-2264	70	-49	120	-15992	856	-3064	10	-142	126	-10416	2552	12992	90	3	-154	-15852	-1392	-3208	-1	-60	-72	-16284	2044	-392	246	-18	-19	124	114	8
