#Activity	standing 
#ActivityID	8 
#Date 09-23-17-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9948	-4344	11592	-11	16	-24	-16576	1296	-752	4	3	14	-14944	2720	-5784	19	2	3	-9440	4024	13072	14	-10	-17	-15896	-2888	24	3	-4	-7	-15408	-1192	-5072	-1	-11	18	127	119	8
-9868	-4368	11576	-14	17	-29	-16768	1392	-696	2	-2	19	-14944	2640	-5864	20	3	7	-9416	4000	13128	16	-8	-19	-15816	-3280	176	-4	-5	-4	-15328	-1392	-5032	2	-7	18	127	119	8
-9908	-4336	11612	-10	14	-22	-16624	1240	-504	10	-3	18	-14840	2776	-5680	24	2	3	-9456	4032	12904	22	-7	-24	-15752	-3200	112	-5	-7	-8	-15152	-1392	-5096	3	-3	16	128	119	8
-9920	-4352	11576	-8	13	-21	-16776	1352	-496	15	1	16	-14992	2688	-5656	21	6	2	-9536	4032	13128	16	-8	-20	-15840	-3336	-32	8	-7	-7	-15280	-1424	-4976	6	-9	15	127	118	8
-9928	-4256	11752	-15	13	-22	-16536	1208	-632	11	-1	14	-14776	2856	-5720	24	3	5	-9448	4096	13256	16	1	-21	-15952	-3040	8	14	-8	-8	-15512	-1368	-5088	1	-11	14	127	119	8
-9952	-4320	11544	-12	15	-22	-16584	1264	-736	11	0	17	-14872	2768	-5832	24	3	4	-9376	3960	13256	19	-11	-18	-15776	-3224	176	9	-5	-3	-15344	-1288	-5056	1	-10	18	127	119	8
-9944	-4304	11752	-11	16	-26	-16648	1344	-880	13	4	13	-14832	2776	-5800	22	5	5	-9448	3968	12832	18	-5	-26	-15912	-3208	272	-6	0	-5	-15304	-1376	-5120	5	-15	19	127	119	8
-9908	-4356	11628	-11	16	-26	-16544	1096	-672	11	-4	14	-14896	2688	-5776	32	-2	5	-9440	3984	13040	15	-8	-22	-15728	-3080	192	-19	-3	-2	-15432	-1376	-4800	-4	-16	20	127	120	8
-9928	-4356	11684	-9	19	-24	-16640	1320	-520	19	1	13	-14968	2672	-5768	32	-3	5	-9496	4048	13112	18	-7	-25	-15864	-3240	56	-18	2	-6	-15160	-1264	-4856	-1	-10	18	127	120	8
-9948	-4312	11612	-14	18	-23	-16624	1232	-512	15	-2	17	-14968	2728	-5824	32	4	4	-9376	3936	13192	16	-9	-23	-15912	-3152	-48	-9	2	-7	-15328	-1432	-5024	4	-4	19	127	121	8
