#Activity	standing 
#ActivityID	8 
#Date 09-23-18-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8072	-1948	13688	-26	6	-38	-15728	2752	-2048	-66	-64	-56	-16096	1352	-1744	-94	31	-36	-7976	720	14672	44	-235	-103	-16440	392	-2344	-62	10	-28	-16352	-696	-968	-114	-46	-27	127	118	8
-8012	-2044	13732	-23	-6	-39	-15864	2664	-2048	-40	-55	-51	-16168	1152	-1640	-66	15	-34	-8248	736	14800	28	-206	-121	-16584	880	-2496	-20	1	-15	-16240	-504	-792	-60	-63	-40	127	118	8
-8076	-1996	13768	-19	-3	-37	-15896	2576	-2064	-7	-43	-44	-16032	1040	-1488	-18	17	-23	-8088	632	14576	58	-116	-138	-16592	936	-2736	-21	5	-15	-16280	-272	-1320	-73	-40	-11	127	120	8
-8084	-2000	13688	-21	-8	-38	-15752	2704	-1992	8	-25	-37	-16224	1192	-1304	44	3	-17	-8008	664	14648	47	-128	-137	-16408	952	-2672	-45	3	-19	-16248	-312	-1344	-89	-34	9	126	125	8
-8068	-2088	13616	-15	-7	-37	-15712	2520	-1912	37	-11	-38	-16120	1560	-1640	79	-13	-11	-8184	624	14608	91	-145	-64	-16472	888	-3008	-42	-1	-22	-16176	-632	-1184	-63	-17	-16	127	116	8
-7980	-2000	13752	-13	-7	-31	-15912	2712	-2040	61	-6	-28	-16280	1616	-1424	84	-16	4	-8176	664	14944	66	-167	-87	-16400	760	-2480	-16	-3	-17	-16088	-784	-552	-66	-25	-20	127	116	8
-8040	-2100	13724	-10	2	-29	-16008	2648	-2104	74	6	-22	-16392	1952	-1480	78	-23	4	-8208	784	14704	55	-90	-118	-16608	952	-2664	0	-10	-15	-16688	-728	-1232	-28	-32	-23	127	117	8
-8020	-2024	13864	-14	8	-28	-15952	2776	-2024	57	12	-26	-16184	1952	-1728	73	-13	1	-8208	712	14600	64	-42	-124	-16640	976	-2664	4	-14	-10	-16440	-320	-1184	-5	-55	-16	126	128	8
-8028	-2008	13768	-17	11	-24	-15888	2792	-2520	48	20	-30	-16056	2088	-1520	63	-13	1	-8176	624	14936	97	-128	-133	-16256	568	-2632	27	-7	-17	-17816	-240	-1800	-150	-139	67	127	126	8
-8032	-2012	13696	-12	9	-27	-15912	2752	-2256	36	26	-23	-15808	1992	-1744	40	-16	-3	-7984	616	14504	114	-72	-155	-16648	528	-2232	91	-3	-16	-16312	568	-552	-319	-169	220	127	97	8
-8040	-2012	13812	-9	3	-28	-15760	2600	-2200	38	28	-27	-16160	1872	-1888	15	-15	-10	-8032	568	14984	52	25	-177	-16512	1032	-2312	95	-6	-3	-15744	-576	-280	-288	-99	169	127	124	8
-8044	-2032	13712	-12	0	-26	-16096	2536	-1984	59	33	-19	-16056	1936	-2120	-2	-23	-17	-8152	784	14880	67	-3	-163	-16328	984	-2576	54	-11	2	-15752	-1296	-504	-119	-54	79	127	119	8
-8040	-2028	13784	-9	6	-25	-15976	2640	-2592	65	31	-26	-16272	2128	-1872	-15	-32	-17	-8080	720	14568	81	-33	-172	-16328	536	-2600	17	-5	-5	-15704	-408	-512	13	-35	78	127	122	8
-8008	-1996	13708	-5	10	-17	-16048	2896	-2528	50	33	-19	-16224	1904	-2176	-14	-39	-17	-8040	712	14528	111	11	-178	-16600	768	-2568	9	-5	-16	-16160	-80	-848	4	12	14	126	120	8
-8040	-1988	13848	-9	17	-21	-15864	2608	-2488	36	26	-26	-16248	1920	-2032	-26	-34	-14	-8080	752	14744	139	90	-179	-16480	888	-2704	-8	-13	-9	-16096	-136	-872	-49	15	-14	127	126	8
-8056	-1932	13812	-9	20	-20	-15960	2800	-2912	13	27	-29	-16048	1808	-2184	-27	-18	0	-8208	576	14824	139	79	-162	-16352	888	-2416	-20	-11	-15	-16224	-616	-1056	-43	19	-12	127	121	8
-8044	-1936	13720	-16	21	-22	-16072	2752	-2528	8	19	-28	-16168	1616	-2144	-20	4	-2	-8232	616	14776	131	96	-127	-16360	544	-2472	5	-16	-11	-16672	-592	-512	17	14	-20	127	121	8
-8032	-2012	13652	-18	16	-19	-15992	2640	-2360	10	7	-31	-15960	1512	-2192	-2	26	-5	-8000	616	14752	137	-7	-151	-16464	512	-2320	74	-6	-1	-16984	0	-968	-11	9	16	126	126	8
-8020	-1988	13720	-9	15	-20	-16024	2560	-2440	21	4	-33	-15912	1448	-2520	11	35	4	-8144	744	14864	123	37	-169	-16440	664	-2384	102	1	4	-15928	48	-848	23	-27	49	127	127	8
-8048	-1984	13768	-14	16	-22	-15912	2736	-2656	21	-1	-33	-16016	1680	-2304	23	35	11	-8208	712	14664	108	51	-152	-16408	1160	-2344	80	3	-6	-16048	-296	-848	115	-20	16	127	127	8
-8044	-1960	13808	-15	15	-26	-15800	2624	-2496	15	-4	-29	-15920	1776	-2272	59	33	13	-8128	520	14664	78	32	-193	-16584	968	-2672	66	-3	-4	-16360	-600	-1192	244	16	-22	126	125	8
-8016	-2040	13704	-13	6	-30	-15768	2576	-2296	24	-14	-29	-15816	1880	-2232	62	46	15	-8240	504	14744	77	10	-216	-16480	704	-2872	42	-12	-29	-16280	-624	-1640	244	11	-9	126	123	8
-8120	-2008	13696	-17	5	-30	-15824	2728	-2528	22	-13	-29	-15896	1808	-2064	54	52	21	-8440	368	15064	-335	-530	-215	-16744	712	-3032	-22	-112	-115	-15936	-664	-1688	231	17	-22	127	128	8
-7992	-1968	13740	-19	-3	-33	-15904	2640	-2320	12	-21	-30	-15880	1776	-2312	41	51	16	-8312	760	14608	-505	-733	-172	-16416	928	-2968	11	-85	-119	-15624	-80	-1128	204	71	-1	126	120	8
-8020	-2072	13732	-16	-4	-35	-15920	2472	-2496	10	-20	-32	-16096	1712	-2072	33	62	15	-7984	624	14448	-375	-602	-168	-16528	744	-2512	18	-72	-56	-15856	-112	-952	139	83	-29	127	129	8
-8052	-2100	13676	-18	0	-37	-15880	2560	-2256	15	-25	-27	-16128	1600	-2304	33	57	14	-7696	848	14808	-197	-339	-210	-16736	552	-2280	29	-75	-38	-16000	-376	-88	122	80	-58	127	125	8
-8048	-2008	13700	-21	-1	-37	-16032	2632	-2656	10	-32	-25	-16272	1464	-2328	46	58	10	-8112	792	14632	67	17	-169	-16304	184	-1760	40	-40	7	-15808	-504	520	119	76	-79	127	126	8
-8020	-2072	13740	-19	8	-27	-16112	2512	-2368	8	-37	-26	-16312	1472	-2408	40	70	7	-7856	704	14632	243	357	-135	-16720	488	-1688	54	-15	28	-16336	-768	16	165	67	-110	126	122	8
