#Activity	standing 
#ActivityID	8 
#Date 09-23-17-01
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9996	-4028	11732	-18	14	-27	-16416	1192	-1640	4	0	15	-14952	2792	-5496	0	3	-9	-9368	3936	13080	20	-1	-19	-15928	-3288	-384	-35	-23	-15	-15816	-1256	-3864	-9	-5	6	127	120	8
-9932	-4064	11636	-14	21	-29	-16808	1352	-1720	31	-1	10	-15048	2768	-5688	12	2	-3	-9448	3896	13304	23	-4	-16	-15800	-3048	-160	-20	-11	-3	-15576	-1176	-3856	-7	3	8	127	120	8
-9952	-4148	11780	-16	23	-26	-16696	1544	-1944	13	-7	8	-15096	2776	-5400	34	0	-1	-9296	3824	13328	19	4	-22	-15792	-3096	-184	-50	-7	2	-15752	-1016	-3768	-18	-9	11	127	120	8
-9964	-4036	11736	-21	25	-25	-16520	1272	-1896	31	-13	10	-15096	2872	-5312	54	-12	5	-9448	3904	13096	19	9	-22	-15704	-3024	-520	-77	12	-7	-15704	-1128	-4000	-42	-23	19	127	119	8
-10004	-4160	11692	-25	24	-25	-16744	1088	-1816	40	-21	18	-15136	2840	-5448	57	-6	9	-9408	4064	12920	11	4	-19	-15848	-2928	-520	-73	20	0	-15576	-1216	-4352	-26	-21	10	127	121	8
-9924	-4132	11660	-26	22	-26	-16624	1280	-1512	47	-25	20	-15064	2864	-5256	55	-6	7	-9480	4088	13392	18	5	-22	-15768	-3088	-608	-52	25	-3	-15472	-1096	-4352	-27	-26	7	127	120	8
-9912	-4172	11740	-26	23	-24	-16552	1376	-1688	47	-25	29	-15048	3024	-5320	40	16	3	-9400	3984	13224	17	2	-20	-15760	-3144	-752	-48	19	-3	-15488	-1136	-4504	-20	-25	11	127	121	8
-9988	-4124	11640	-18	18	-25	-16448	1304	-1768	20	-22	22	-15088	2952	-5296	27	13	0	-9528	4040	12944	17	-7	-18	-15912	-2968	-656	-46	20	-4	-15360	-1120	-4256	-19	-24	15	127	121	8
-10032	-4092	11664	-15	17	-23	-16400	1360	-1576	-8	-17	14	-15120	2936	-4928	7	13	-9	-9328	4136	13256	12	-6	-22	-15720	-3288	-872	-31	12	-5	-15480	-1368	-4560	-10	-21	12	127	119	8
-9940	-4144	11676	-13	10	-24	-16600	1224	-1544	-34	-11	7	-15232	3248	-5072	-12	0	-9	-9360	4024	13128	17	-3	-18	-16000	-3120	-984	-10	11	-6	-15504	-1232	-4584	-8	-23	9	127	119	8
-9992	-4128	11744	-18	9	-21	-16456	1320	-1664	-29	-6	5	-15088	3144	-4992	-19	1	-18	-9432	4080	13120	8	-8	-22	-15688	-2960	-696	-34	6	6	-15344	-1040	-4312	-19	-23	13	127	120	8
-9992	-4072	11748	-13	6	-23	-16304	1224	-1592	-12	-6	12	-15056	3040	-5016	-4	20	-13	-9408	3992	13008	10	-9	-23	-15752	-3112	-848	-55	8	-10	-15416	-1184	-4296	-26	-11	16	127	120	8
-9976	-4108	11668	-16	5	-30	-16576	1512	-1744	6	-4	16	-15080	3000	-5416	2	16	-6	-9352	3976	13096	10	-4	-21	-15952	-3288	-904	-37	0	-13	-15544	-1080	-4528	-10	-10	9	127	120	8
-9940	-4132	11644	-18	15	-28	-16680	1256	-1712	5	-4	19	-15112	2784	-5280	-3	19	-3	-9504	4056	13128	16	-10	-22	-15960	-3104	-664	-5	0	-3	-15784	-1128	-4584	-4	-8	5	127	119	8
-9964	-4176	11768	-22	16	-28	-16480	1160	-1864	16	-7	11	-15080	2880	-5520	12	13	-9	-9576	4040	13128	15	-5	-20	-15944	-3064	-504	-8	-1	-1	-15552	-976	-4104	-21	-22	10	127	120	8
-10088	-4112	11624	-15	19	-22	-16400	1240	-1640	20	-7	7	-15040	2808	-5296	26	13	-8	-9560	4048	12952	11	-12	-21	-15832	-3216	-952	-49	15	-6	-15480	-1280	-4264	-25	-32	10	127	119	8
-10012	-4180	11684	-10	21	-28	-16528	1488	-1896	-1	-7	6	-15056	3016	-4960	37	6	-1	-9512	4096	13112	15	-13	-22	-15816	-3080	-688	-31	12	-12	-15528	-1384	-4288	-6	-27	6	127	121	8
-9952	-4136	11676	-12	18	-28	-16648	1104	-1536	3	-7	6	-14936	2896	-5296	26	-9	0	-9456	3896	13168	15	-5	-23	-15960	-3080	-784	-19	18	-9	-15472	-1048	-4192	-1	-21	10	127	119	8
-10016	-4168	11668	-11	20	-29	-16480	1216	-1704	13	-4	10	-15080	2944	-5472	22	-8	-1	-9544	4056	13184	14	-10	-28	-15976	-3216	-1064	-13	10	-2	-15528	-1328	-4416	-14	-18	18	127	118	8
-9984	-4048	11712	-14	13	-33	-16576	1456	-1640	24	-3	9	-15088	3032	-5336	30	1	-2	-9528	3864	13000	13	-8	-20	-15856	-3040	-1008	-4	9	-6	-15464	-1304	-4576	-5	-14	20	127	119	8
-9984	-4120	11732	-11	11	-32	-16576	1248	-1624	5	-8	11	-15064	2984	-5232	24	1	-6	-9360	3944	13152	16	-12	-18	-15912	-3184	-1000	4	6	-5	-15536	-1248	-4488	5	-24	15	127	119	8
-10000	-4140	11668	-15	12	-31	-16416	1376	-1544	-14	-15	8	-15016	3000	-5240	5	5	-9	-9424	4088	12936	19	2	-22	-15792	-3080	-584	-2	1	-7	-15624	-968	-4688	-8	-36	18	127	120	8
-9984	-4180	11708	-20	8	-30	-16560	1144	-1736	-3	-21	13	-14944	2840	-5336	6	13	-8	-9424	4056	13272	19	0	-17	-15952	-2944	-952	-10	3	-5	-15576	-1040	-4640	-13	-25	12	127	120	8
-10008	-4124	11676	-20	13	-25	-16552	1136	-1432	-9	-9	6	-15168	2712	-5288	15	17	-4	-9312	4064	13224	15	-1	-21	-15632	-3080	-856	-53	1	-6	-15792	-1144	-4224	-17	-26	10	127	121	8
-9924	-4164	11660	-24	16	-29	-16648	1272	-1664	8	-9	8	-15072	2880	-5320	31	7	-1	-9432	3920	13288	18	-2	-15	-15776	-3176	-672	-23	4	-14	-15648	-952	-4064	-19	-31	11	127	119	8
-9988	-4060	11624	-21	20	-27	-16568	1304	-1424	25	-13	7	-15160	2936	-4984	47	-12	5	-9480	4000	13392	21	-1	-21	-15856	-3104	-824	-8	15	-9	-15688	-1016	-4096	-5	-38	7	127	120	8
-9940	-4108	11656	-25	21	-30	-16456	1304	-1480	40	-5	15	-15008	3016	-4784	51	-7	9	-9504	3864	13016	13	-3	-21	-15632	-2952	-552	-6	23	-5	-15760	-872	-3816	-10	-42	11	127	119	8
-9956	-4192	11664	-28	19	-29	-16448	1256	-1488	51	13	13	-15232	2936	-5120	56	-5	11	-9472	3992	13208	15	-5	-22	-15720	-2984	-1192	-29	29	-8	-15632	-1056	-4200	-14	-34	17	127	117	8
-9888	-4128	11708	-25	17	-26	-16640	1224	-1544	40	14	10	-15096	2984	-4992	44	7	7	-9584	4048	12960	13	-12	-24	-15800	-3192	-624	-40	34	-8	-15616	-1128	-4024	-12	-35	14	127	120	8
-9964	-4168	11696	-24	13	-24	-16624	1240	-1416	34	17	12	-15280	2936	-5024	42	5	-2	-9488	4160	13016	10	-5	-23	-15880	-3040	-512	-37	33	-3	-15792	-1120	-4040	-14	-36	16	127	119	8
-10000	-4108	11784	-24	16	-20	-16576	1392	-1840	5	20	7	-15288	2896	-4888	25	3	-13	-9408	3912	13128	9	-6	-23	-15816	-3152	-736	-39	46	-8	-15712	-1088	-4296	-16	-53	14	127	121	8
-9920	-4180	11728	-15	12	-20	-16544	1344	-1368	-1	16	7	-15072	3088	-5216	4	2	-14	-9344	4064	13088	16	-2	-29	-15888	-3088	-728	-49	43	-10	-15552	-1136	-4088	-18	-56	14	127	117	8
-9952	-4144	11720	-22	17	-22	-16648	1272	-1472	-5	24	3	-14992	2968	-5016	-17	-6	-8	-9560	4064	13064	13	-8	-25	-15760	-3136	-808	-43	50	-7	-15720	-1120	-4104	-17	-52	8	127	119	8
-9988	-4140	11744	-22	16	-19	-16544	1168	-1736	20	28	8	-15080	3024	-5280	-18	-25	-13	-9328	4192	13192	10	-10	-30	-15880	-3008	-816	-52	56	6	-15696	-1208	-4192	-27	-47	11	127	118	8
-9896	-4136	11784	-21	18	-21	-16376	984	-1712	34	26	21	-15064	2696	-5680	-5	-31	-9	-9456	3928	13072	7	-1	-33	-15928	-2960	-600	-81	46	5	-15600	-1200	-4176	-32	-48	14	127	119	8
-9964	-4152	11720	-23	22	-18	-16688	1400	-1824	42	22	18	-14928	2688	-5688	3	-25	-5	-9440	3976	13328	13	-2	-22	-15792	-3168	-920	-94	52	5	-15424	-1304	-4144	-64	-63	14	127	119	8
-10036	-4060	11700	-26	20	-23	-16296	1160	-1760	17	14	12	-14768	2680	-5416	2	-21	-1	-9360	4000	13256	15	0	-23	-15680	-3048	-776	-101	44	6	-15304	-1232	-4304	-69	-62	14	127	119	8
-10040	-4240	11564	-16	20	-25	-16504	1136	-2008	28	5	24	-14896	2856	-5464	5	-17	1	-9400	3896	13216	15	-4	-27	-15904	-3120	-1080	-89	39	12	-15264	-1032	-4296	-72	-54	6	127	122	8
-9976	-4108	11604	-17	18	-26	-16608	1336	-1904	25	-8	22	-14752	2688	-5704	23	-6	0	-9408	3920	13168	25	-1	-24	-15856	-2896	-1408	-97	36	12	-15544	-1280	-4568	-68	-31	12	127	121	8
-9956	-4196	11652	-23	20	-20	-16728	944	-2160	60	-16	26	-14928	2680	-5768	31	13	-3	-9632	3976	13280	22	-3	-22	-15784	-3016	-1280	-110	30	10	-15368	-1352	-4552	-66	-29	12	127	120	8
-10080	-4152	11624	-26	22	-26	-16392	1416	-1832	62	-32	41	-14832	2616	-5632	49	29	3	-9464	3904	13264	24	-4	-18	-15808	-3152	-1392	-91	17	11	-15256	-1184	-4744	-43	-20	21	127	120	8
-10116	-4100	11676	-25	14	-26	-16448	1240	-1416	-33	-30	27	-14880	3120	-5056	-37	75	-18	-9464	3760	12992	20	-12	-12	-15552	-3136	-936	-33	-29	-3	-15480	-1160	-4008	-61	98	-17	127	120	8
-10152	-4172	11728	-19	17	-26	-16488	1064	-1568	-17	-27	34	-14760	2808	-5600	-40	66	-31	-9408	4064	13096	20	-14	-11	-15824	-2960	-976	-27	-23	-7	-15528	-1216	-4080	-48	95	-22	127	119	8
-10004	-4164	11716	-10	11	-18	-16800	1352	-1616	-1	-32	34	-14784	2872	-5632	-43	77	-28	-9552	4160	13168	19	-8	-11	-16040	-3064	-960	-21	-19	6	-15584	-968	-4248	-43	67	-14	127	121	8
-10008	-4192	11648	-10	19	-18	-16528	1544	-1904	-20	-37	32	-15040	2952	-5760	-40	88	-17	-9512	3848	12960	15	-6	-18	-15728	-3064	-720	-19	-11	-1	-15688	-992	-3976	-62	40	-1	127	118	8
-10004	-4188	11584	-20	21	-22	-16608	1312	-1736	-53	-56	30	-14720	2768	-5752	-32	91	-12	-9536	4040	13112	17	-6	-23	-15752	-3000	-680	-45	-5	-6	-15576	-1024	-4144	-42	62	-7	127	121	8
-9792	-4112	11632	-35	24	-21	-16472	1408	-1560	-37	-69	30	-14840	2608	-5808	-7	103	-15	-9208	4080	13008	14	-5	-24	-16048	-2872	-1072	-55	0	-7	-15576	-1112	-4480	-29	84	-15	127	119	8
-10016	-4180	11820	-39	34	-19	-16776	960	-1568	54	-65	26	-15088	2880	-5648	22	102	-5	-9400	4128	13152	15	5	-25	-16104	-3000	-832	-57	3	-10	-15576	-1048	-4744	-26	73	-20	127	119	8
-10096	-4064	11648	-34	42	-19	-16368	1680	-1520	92	-63	32	-15320	3048	-5352	50	68	0	-9304	4016	13040	13	1	-30	-15800	-2784	-1312	-42	-7	-8	-15408	-944	-4464	-66	48	-13	127	121	8
-9912	-3988	11680	-41	46	-27	-16400	1856	-1304	51	-55	32	-15040	3616	-5072	51	59	-1	-9496	3944	12800	13	-12	-35	-15928	-3008	-1072	-58	-5	-8	-15544	-992	-4632	-83	42	-16	127	122	8
-9944	-4204	11588	-46	48	-28	-16704	1176	-992	78	-49	29	-15200	3360	-5072	2	65	-6	-9640	3888	13088	24	-4	-36	-15936	-3040	-936	-112	-13	4	-15648	-1248	-4600	-92	42	-27	127	118	8
-10068	-4372	11520	-41	48	-23	-16560	1240	-1160	118	-34	26	-15328	3032	-5224	-15	57	-17	-9536	3888	12984	29	-2	-30	-15720	-3232	-1104	-125	-12	1	-15472	-1568	-4680	-86	16	-40	127	119	8
-10020	-4220	11648	-32	47	-12	-16560	1432	-1304	133	-11	23	-15336	3080	-5456	22	30	-24	-9632	3944	13232	25	8	-21	-15984	-3096	-1048	-104	-12	-6	-15488	-1352	-4624	-97	-19	-25	127	120	8
-10048	-4152	11532	-33	47	-13	-16592	1384	-1048	115	-2	16	-15280	2984	-5080	15	5	-11	-9472	4152	13400	28	11	-26	-15640	-2944	-1208	-117	-8	6	-15616	-1352	-4216	-101	-27	-13	127	119	8
