#Activity	standing 
#ActivityID	8 
#Date 09-07-15-54
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9152	-2120	13004	-11	7	-31	-16080	-4168	-88	-6	-35	2	-15888	-824	-3224	-52	-41	-10	-9336	3216	13352	10	-7	-20	-16056	1824	-1720	-5	13	-10	-16032	-600	-2816	1	12	-9	124	127	8
-9108	-2000	13036	-17	12	-30	-16168	-4200	-8	-7	-32	9	-16000	-792	-3160	-31	-39	3	-9312	3104	13552	9	-8	-17	-16168	1784	-1792	-11	19	-8	-16064	-632	-3048	0	12	-8	123	127	8
-9064	-2152	12948	-13	8	-26	-16016	-4320	24	-3	-22	14	-16064	-848	-3080	-32	-36	5	-9480	3072	13680	15	-7	-16	-16040	1720	-2024	-14	23	-11	-16040	-856	-2968	-3	0	-10	123	127	8
-9120	-2144	13160	-11	12	-32	-16016	-4224	48	2	-14	15	-15896	-736	-3440	-22	-35	10	-9496	3352	13744	14	-11	-11	-16048	1904	-1768	1	22	-11	-16008	-520	-2712	-3	-19	-3	123	127	8
-9144	-2124	13152	-14	8	-24	-16088	-4200	48	8	-15	16	-15848	-624	-3304	-16	-36	15	-9544	3256	13744	9	-12	-15	-16160	1872	-1912	1	25	-7	-15912	-696	-2880	-7	-26	6	123	127	8
-9096	-2140	13160	-10	15	-22	-16120	-4184	-32	6	-11	19	-15800	-576	-3376	-17	-32	18	-9528	3112	13456	13	-18	-12	-16056	1704	-1736	5	20	1	-15912	-720	-2888	33	-21	9	123	127	8
-9088	-2156	13032	-7	17	-25	-16072	-4296	104	10	-6	22	-15952	-704	-3232	-5	-32	23	-9488	3168	13408	12	-9	-16	-16232	1608	-1920	11	12	2	-15872	-672	-3280	49	-12	4	122	127	8
-9168	-2080	13084	-11	15	-23	-16072	-4184	-56	10	-6	24	-15816	-544	-3528	-9	-32	25	-9328	2912	13568	16	-15	-13	-16056	1776	-1904	14	2	8	-15944	-472	-3024	53	-11	13	122	127	8
-9096	-2128	13028	-5	10	-27	-16112	-4056	-136	13	-7	29	-15928	-536	-3472	20	-29	32	-9512	3224	13216	17	-12	-11	-16088	1832	-1848	10	-3	10	-15952	-480	-3192	33	-19	18	122	127	8
-9044	-2112	12960	-5	10	-28	-16136	-4160	-216	18	-10	29	-15920	-456	-3424	22	-31	34	-9544	2976	13704	14	-10	-13	-16104	1768	-1672	7	-8	11	-15880	-456	-3032	33	-23	19	122	128	8
-9132	-1992	13044	-13	7	-28	-16128	-4040	-184	23	0	25	-15912	-440	-3320	27	-22	39	-9432	3040	13424	16	-10	-14	-16064	1880	-1944	8	-11	9	-16024	-336	-3168	45	-16	18	122	127	8
-9108	-2120	13140	-11	10	-35	-16032	-3944	-176	28	-5	27	-15928	-424	-3448	30	-26	33	-9544	3016	13272	15	-13	-14	-15856	1928	-1824	10	-11	6	-15824	-368	-2984	48	-13	18	123	127	8
-9056	-2080	13096	-6	-5	-34	-16008	-4176	-120	27	-10	28	-15896	-512	-3504	40	-29	42	-9480	3096	13640	15	-17	-8	-15952	1816	-1696	15	-11	11	-15928	-488	-2976	44	-22	15	122	128	8
-9168	-2164	13168	-9	0	-33	-16064	-4144	-112	27	-4	29	-15856	-520	-3464	35	-23	40	-9560	3208	13576	13	-21	-7	-16024	1864	-1648	16	-11	7	-15944	-632	-2800	43	-26	19	122	127	8
-9124	-1976	12972	-8	3	-30	-16288	-4064	-296	31	-3	33	-15928	-416	-3400	39	-28	40	-9424	3112	13560	14	-17	-11	-16280	2000	-1760	5	-14	7	-16200	-464	-2728	48	-18	21	122	127	8
-9120	-2252	13064	-11	2	-32	-16088	-4040	-184	26	-8	33	-15888	-320	-3504	29	-16	47	-9440	2944	13608	17	-8	-16	-16072	1944	-1616	14	-12	12	-16152	-256	-2784	55	-10	26	122	127	8
-9008	-2052	13132	-11	4	-28	-16208	-4016	-96	29	-8	26	-15896	-376	-3264	37	-18	45	-9528	3072	13488	19	-12	-12	-16088	1824	-1920	3	-11	7	-16096	-80	-3032	52	-2	21	122	127	8
-9016	-2100	13060	-18	-2	-35	-16112	-3864	-8	21	-5	30	-15840	-344	-3408	22	-15	41	-9328	2984	13576	21	-8	-9	-16008	1816	-1952	-5	-13	5	-15960	-248	-2928	47	-1	17	122	128	8
-9128	-2180	13104	-13	2	-33	-16072	-4240	-152	26	-1	29	-16008	-352	-3432	26	-19	38	-9424	3192	13392	19	-9	-10	-16064	1704	-1920	15	-22	12	-15784	-496	-2816	61	10	10	122	128	8
-9060	-2160	13100	-16	0	-31	-16104	-4168	120	14	-10	28	-15952	-224	-3344	16	-10	41	-9392	3224	13632	17	-10	-7	-16040	1984	-1864	29	-32	8	-15776	-312	-3096	79	16	8	122	128	8
