#Activity	standing 
#ActivityID	8 
#Date 09-09-18-15
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11748	-2084	10624	-17	18	-24	-15464	-3720	-2144	-26	-6	-10	-15608	-544	-4040	-18	-19	3	-12296	4568	10280	91	-68	-154	-16444	-2404	-1052	-108	-11	83	-16028	1448	-2640	-41	-21	-68	122	127	8
-11752	-2148	10544	-10	16	-26	-15504	-3880	-2112	-26	-8	-8	-15512	-752	-4432	-22	-16	1	-12304	4632	10084	81	-81	-157	-16400	-2548	-1048	-112	-40	103	-16128	1364	-2576	-74	-15	-9	124	127	8
-11744	-2124	10720	-15	13	-23	-15648	-3960	-2224	-1	-13	-4	-15912	-632	-4144	-16	-23	0	-12288	4484	10224	122	-57	-163	-16496	-2584	-1140	-59	-9	105	-16192	1336	-2364	-76	-16	38	126	127	8
-11780	-2156	10644	-11	15	-26	-15640	-3856	-2072	-14	-17	-7	-15968	-888	-3960	-17	-29	5	-12320	4588	10128	116	-48	-127	-16404	-2556	-996	-41	-19	115	-16156	1376	-2364	22	36	14	126	127	8
-11712	-2156	10632	-15	19	-25	-15416	-3856	-1752	-32	-10	-10	-15736	-968	-3928	-22	-26	8	-12296	4568	10184	96	-32	-131	-16416	-2440	-1156	-19	27	132	-16132	1432	-2452	31	81	15	125	127	8
-11688	-2156	10664	-18	16	-20	-15480	-3952	-1880	-32	-15	-12	-15880	-952	-3880	-22	-24	10	-12280	4532	10308	82	-52	-174	-16480	-2380	-1132	-127	31	142	-15976	1452	-2548	-4	194	22	124	127	8
-11764	-2200	10676	-11	19	-21	-15512	-3928	-1816	3	0	1	-15768	-1032	-3912	-15	-6	12	-12324	4572	10300	90	16	-163	-16384	-2536	-1180	-25	38	137	-16056	1404	-2588	-46	170	6	126	127	8
-11768	-2132	10668	-9	17	-25	-15624	-3832	-1896	7	6	2	-15848	-984	-4080	-4	-4	11	-12236	4620	10264	124	-9	-140	-16428	-2576	-1064	-7	43	179	-16032	1280	-2576	-44	160	-12	126	127	8
-11748	-2096	10696	-7	16	-18	-15528	-3960	-1904	-6	1	5	-15848	-904	-4144	-1	4	21	-12304	4516	10288	139	26	-169	-16436	-2528	-1128	66	82	194	-16064	1320	-2620	43	153	-29	124	128	8
-11736	-2120	10700	-8	16	-18	-15696	-3816	-1816	-9	6	4	-15816	-832	-3928	6	-3	27	-12332	4632	10120	137	-27	-117	-16460	-2444	-1220	31	38	182	-16092	1328	-2644	94	137	18	124	128	8
-11688	-2104	10680	-12	17	-22	-15512	-3688	-2024	-5	7	4	-15696	-784	-4128	10	-2	30	-12316	4536	10144	114	-1	-138	-16360	-2576	-1284	30	16	179	-16008	1312	-2584	156	108	80	124	127	8
-11712	-2136	10604	-13	18	-20	-15472	-3832	-1880	3	6	7	-15696	-784	-4040	17	-12	27	-12280	4568	10312	164	24	-103	-16388	-2636	-1180	92	4	211	-15992	1276	-2656	248	51	91	126	127	8
-11752	-2124	10580	-10	20	-21	-15608	-3864	-2040	3	8	9	-15656	-776	-4240	17	-18	29	-12276	4476	10256	178	52	-68	-16476	-2552	-1104	117	82	202	-16080	1304	-2608	326	58	73	126	128	8
-11824	-2072	10692	-9	21	-20	-15560	-3816	-2208	4	5	7	-15848	-656	-4112	16	-18	27	-12320	4536	10232	194	25	-49	-16412	-2476	-1152	120	39	272	-16012	1280	-2732	341	69	68	127	127	8
-11784	-2116	10652	-8	17	-22	-15584	-3776	-2056	-2	4	8	-15760	-696	-4136	9	-27	30	-12332	4560	10276	207	85	-17	-16400	-2640	-1316	257	44	257	-15952	1304	-2664	481	38	43	127	127	8
-11756	-2072	10644	-11	17	-20	-15488	-3888	-2040	1	1	2	-15792	-664	-4184	1	-26	23	-12376	4660	10192	220	63	-44	-16532	-2412	-1140	445	36	271	-16104	1408	-2820	555	55	85	128	127	8
-11748	-2068	10592	-10	19	-25	-15616	-3864	-1976	-7	-6	5	-15664	-528	-3856	-4	-22	22	-12356	4632	10240	177	5	-74	-16480	-2332	-1104	290	-2	266	-16076	1520	-2716	455	-31	144	130	127	8
-11844	-2120	10708	-15	18	-23	-15520	-3880	-2072	0	-7	0	-15616	-696	-4104	-5	-25	22	-12380	4640	10120	179	7	-82	-16440	-2376	-1148	136	-113	231	-16060	1520	-2624	373	-116	181	128	127	8
-11696	-2032	10748	-13	16	-22	-15536	-3952	-2040	0	-14	6	-15672	-704	-4232	-9	-27	23	-12328	4564	10172	156	19	-101	-16384	-2524	-1128	148	-77	260	-15992	1416	-2488	408	-114	125	127	127	8
-11760	-2076	10668	-8	16	-25	-15384	-3832	-1880	-9	-9	2	-15552	-720	-4088	-1	-36	23	-12320	4624	10276	182	36	-53	-16492	-2428	-1184	185	-28	254	-16048	1268	-2608	479	-95	82	126	126	8
-11828	-2064	10672	-12	15	-23	-15624	-3912	-1960	-4	-10	1	-15792	-824	-3816	1	-35	27	-12356	4596	10188	218	12	-38	-16344	-2388	-1136	291	-88	282	-16048	1376	-2620	533	-95	134	126	127	8
-11764	-2128	10656	-9	15	-18	-15568	-3984	-1928	8	-6	1	-15888	-712	-3928	3	-35	22	-12292	4580	10212	180	18	-92	-16300	-2352	-1148	362	-34	238	-16060	1460	-2488	562	-150	169	129	127	8
-11756	-2152	10756	-11	14	-23	-15656	-3856	-2128	2	-6	3	-15760	-560	-4008	-3	-30	28	-12328	4612	10196	160	5	-79	-16496	-2372	-1124	475	-11	241	-16060	1468	-2432	675	-160	132	129	127	8
