#Activity	sitting 
#ActivityID	5 
#Date 10-06-17-51
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-11032	-4556	10524	-94	146	-161	-13952	2348	-8276	35	-87	18	-1880	-876	17008	181	-18	26	-11940	1732	11680	114	-43	-158	-15340	748	-6584	91	-43	172	-2476	-648	16760	-17	-148	215	125	126	5
-11064	-4592	10584	-75	160	-150	-13932	2296	-8208	-39	-87	-13	-1856	-772	16984	227	-4	34	-12020	1744	11640	117	-75	-141	-15204	748	-6536	78	-44	195	-2436	-628	16648	21	-129	219	125	126	5
-11024	-4608	10540	-105	157	-126	-13948	2328	-8080	-41	-71	-1	-1844	-824	16976	188	7	-4	-11940	1724	11580	128	-38	-133	-15204	852	-6444	29	-39	191	-2420	-576	16716	56	-133	224	125	126	5
-10992	-4608	10552	-90	173	-154	-13944	2320	-8112	-8	-76	-18	-1820	-808	16960	185	-7	12	-11948	1748	11572	118	-39	-141	-15240	764	-6500	46	-15	182	-2384	-520	16584	90	-131	235	125	127	5
-11000	-4592	10600	-50	161	-139	-13972	2388	-8116	2	-59	-22	-1804	-840	16936	193	-30	37	-11900	1768	11616	125	-55	-136	-15268	852	-6488	32	6	159	-2384	-536	16660	31	-118	203	125	127	5
-10976	-4580	10524	-105	175	-179	-13964	2348	-8208	-1	-49	-19	-1876	-904	16988	220	-13	-14	-11928	1744	11544	129	-63	-140	-15248	776	-6640	82	-18	143	-2376	-580	16696	9	-117	249	125	126	5
-11028	-4604	10632	-84	167	-128	-13956	2328	-8164	-8	-45	-30	-1828	-904	16952	229	4	24	-11968	1704	11588	102	2	-170	-15288	824	-6516	93	18	149	-2432	-568	16628	-2	-118	214	125	126	5
-11056	-4556	10492	-81	160	-179	-13988	2320	-8252	-43	-41	-16	-1888	-840	17040	219	14	46	-11936	1780	11468	110	-40	-132	-15236	836	-6580	66	-16	125	-2432	-632	16720	-13	-144	189	125	126	5
-11036	-4656	10488	-118	148	-152	-13924	2364	-8276	-23	-38	-89	-1884	-768	17024	207	-13	27	-11952	1708	11516	133	-46	-192	-15220	780	-6592	81	22	158	-2452	-664	16600	-8	-159	224	125	126	5
-11036	-4552	10608	-94	171	-169	-14008	2408	-8236	-53	-36	-38	-1880	-784	16928	147	16	3	-11984	1744	11556	112	-38	-146	-15264	856	-6556	20	-16	145	-2444	-556	16700	14	-128	214	125	126	5
-11016	-4512	10464	-110	153	-197	-13988	2304	-8260	-23	-21	-59	-1888	-836	16976	161	-14	10	-11904	1792	11616	116	-77	-168	-15248	776	-6532	-13	-23	154	-2464	-528	16628	62	-131	244	125	126	5
-10980	-4608	10568	-114	176	-175	-13940	2352	-8192	35	-62	-39	-1960	-896	17072	144	6	14	-11932	1712	11528	112	-54	-159	-15296	804	-6580	58	1	156	-2388	-640	16728	8	-134	226	125	126	5
-11008	-4572	10640	-114	160	-158	-13960	2324	-8228	-6	-44	-22	-1852	-880	17128	175	-15	26	-11876	1728	11648	100	-25	-175	-15232	800	-6588	103	-22	156	-2452	-604	16664	2	-168	183	125	126	5
-10996	-4556	10640	-124	113	-162	-13964	2404	-8200	-20	-56	7	-1836	-848	17004	219	15	33	-11940	1772	11596	122	-44	-160	-15292	844	-6540	66	-7	191	-2396	-592	16792	-2	-137	216	125	126	5
-11032	-4568	10624	-93	161	-193	-13892	2312	-8172	-36	-59	-40	-1816	-844	16928	202	11	18	-11884	1752	11484	115	-44	-158	-15228	836	-6564	40	-27	158	-2448	-560	16664	-1	-153	217	125	126	5
